Topic,Time,Throughput,FileId
topic_priority,19:47:11.411,0,log-1
topic_priority,19:47:31.404,6,log-1
topic_priority,19:47:51.402,12,log-1
topic_priority,19:48:11.401,12,log-1
topic_priority,19:48:31.415,9,log-1
topic_priority,19:48:51.413,11,log-1
topic_priority,19:49:11.417,10,log-1
topic_priority,19:49:31.410,11,log-1
topic_priority,19:49:51.414,9,log-1
topic_priority,19:50:11.413,12,log-1
topic_priority,19:50:31.419,8,log-1
topic_priority,19:50:51.421,8,log-1
topic_priority,19:51:11.421,8,log-1
topic_priority,19:51:31.419,9,log-1
topic_priority,19:51:51.422,9,log-1
topic_priority,19:52:11.427,8,log-1
topic_priority,19:52:31.438,6,log-1
topic_priority,19:52:51.440,8,log-1
topic_priority,19:53:11.438,8,log-1
topic_priority,19:53:31.443,7,log-1
topic_priority,19:53:51.444,8,log-1
topic_priority,19:54:11.440,3,log-1
topic_priority,19:54:31.439,0,log-1
topic_priority,19:54:51.451,0,log-1
topic_priority,19:55:11.454,0,log-1
topic_priority,19:55:31.448,0,log-1
topic_priority,19:55:51.452,0,log-1
topic_priority,19:56:11.454,0,log-1
topic_priority,19:56:31.450,0,log-1
topic_priority,19:56:51.461,0,log-1
topic_priority,19:57:11.460,0,log-1
topic_priority,19:57:31.466,0,log-1
topic_priority,19:57:51.459,0,log-1
topic_priority,19:58:11.460,0,log-1
topic_priority,19:58:31.461,0,log-1
topic_priority,19:58:51.464,0,log-1
topic_priority,19:59:11.460,0,log-1
topic_priority,19:59:31.474,0,log-1
topic_priority,19:59:51.471,0,log-1
topic_priority,20:00:11.476,0,log-1
topic_priority,20:00:31.473,0,log-1
topic_priority,20:00:51.470,0,log-1
topic_priority,20:01:11.471,0,log-1
topic_priority,20:01:31.472,0,log-1
topic_priority,20:01:51.483,0,log-1
topic_normal,19:47:11.422,0,log-1
topic_normal,19:47:31.404,6,log-1
topic_normal,19:47:51.402,6,log-1
topic_normal,19:48:11.401,6,log-1
topic_normal,19:48:31.415,8,log-1
topic_normal,19:48:51.413,6,log-1
topic_normal,19:49:11.417,7,log-1
topic_normal,19:49:31.411,6,log-1
topic_normal,19:49:51.414,8,log-1
topic_normal,19:50:11.413,6,log-1
topic_normal,19:50:31.419,6,log-1
topic_normal,19:50:51.421,8,log-1
topic_normal,19:51:11.421,3,log-1
topic_normal,19:51:31.419,5,log-1
topic_normal,19:51:51.422,8,log-1
topic_normal,19:52:11.427,2,log-1
