Topic,Time,Throughput,FileId
topic_priority,19:47:26.479,1.8005355873158029,log-1
topic_priority,19:47:36.472,3.6056236190461544,log-1
topic_priority,19:47:46.482,3.8026324103123628,log-1
topic_priority,19:47:56.495,3.5970341015019476,log-1
topic_priority,19:48:06.484,4.198777903703348,log-1
topic_priority,19:48:16.485,3.6009280311721934,log-1
topic_priority,19:48:26.497,3.5988045491048783,log-1
topic_priority,19:48:36.498,3.6007622813749673,log-1
topic_priority,19:48:46.495,2.59998611607414,log-1
topic_priority,19:48:56.494,3.6018812625834475,log-1
topic_priority,19:49:06.497,2.7979673326921457,log-1
topic_priority,19:49:16.493,3.599635356938342,log-1
topic_priority,19:49:26.490,4.2017754181852,log-1
topic_priority,19:49:36.490,3.605936308707573,log-1
topic_priority,19:49:46.503,3.6003259015006037,log-1
topic_priority,19:49:56.500,4.200862689161847,log-1
topic_priority,19:50:06.500,3.0042005934377682,log-1
topic_priority,19:50:16.516,3.9970926746721505,log-1
topic_priority,19:50:26.523,4.199221548309374,log-1
topic_priority,19:50:36.524,3.600942942919033,log-1
topic_priority,19:50:46.522,3.3986018152132216,log-1
topic_priority,19:50:56.525,2.998402810790748,log-1
topic_priority,19:51:06.520,3.6025478659527166,log-1
topic_priority,19:51:16.535,4.195646261787069,log-1
topic_priority,19:51:26.522,4.797694899508582,log-1
topic_priority,19:51:36.522,4.198645013281314,log-1
topic_priority,19:51:46.519,4.205128659015108,log-1
topic_priority,19:51:56.524,3.5989957362297624,log-1
topic_priority,19:52:06.526,3.5981245855035437,log-1
topic_priority,19:52:16.524,0.8001683554219807,log-1
topic_priority,19:52:26.536,2.9978011128837,log-1
topic_priority,19:52:36.538,4.195625976007492,log-1
topic_priority,19:52:46.542,2.999779756170302,log-1
topic_priority,19:52:56.546,1.9981144193847151,log-1
topic_priority,19:53:06.542,3.599944272862656,log-1
topic_priority,19:53:16.540,3.0022566161629727,log-1
topic_priority,19:53:26.540,2.2008048783601137,log-1
topic_priority,19:53:36.545,4.19942560256608,log-1
topic_priority,19:53:46.541,4.203351920955847,log-1
topic_priority,19:53:56.543,0.6002081041538722,log-1
topic_priority,19:54:06.538,0,log-1
topic_priority,19:54:16.550,0,log-1
topic_priority,19:54:26.551,0,log-1
topic_priority,19:54:36.557,0,log-1
topic_priority,19:54:46.563,0,log-1
topic_priority,19:54:56.572,0,log-1
topic_priority,19:55:06.571,0,log-1
topic_priority,19:55:16.576,0,log-1
topic_priority,19:55:26.569,0,log-1
topic_priority,19:55:36.569,0,log-1
topic_priority,19:55:46.584,0,log-1
topic_priority,19:55:56.586,0,log-1
topic_priority,19:56:06.583,0,log-1
topic_priority,19:56:16.580,0,log-1
topic_priority,19:56:26.579,0,log-1
topic_priority,19:56:36.583,0,log-1
topic_priority,19:56:46.580,0,log-1
topic_priority,19:56:56.596,0,log-1
topic_priority,19:57:06.588,0,log-1
topic_priority,19:57:16.589,0,log-1
topic_priority,19:57:26.596,0,log-1
topic_priority,19:57:36.598,0,log-1
topic_priority,19:57:46.610,0,log-1
topic_priority,19:57:56.610,0,log-1
topic_priority,19:58:06.611,0,log-1
topic_priority,19:58:16.610,0,log-1
topic_priority,19:58:26.608,0,log-1
topic_priority,19:58:36.618,0,log-1
topic_priority,19:58:46.631,0,log-1
topic_priority,19:58:56.628,0,log-1
topic_priority,19:59:06.629,0,log-1
topic_priority,19:59:16.646,0,log-1
topic_priority,19:59:26.638,0,log-1
topic_priority,19:59:36.640,0,log-1
topic_priority,19:59:46.640,0,log-1
topic_priority,19:59:56.647,0,log-1
topic_priority,20:00:06.653,0,log-1
topic_priority,20:00:16.648,0,log-1
topic_priority,20:00:26.663,0,log-1
topic_priority,20:00:36.660,0,log-1
topic_priority,20:00:46.659,0,log-1
topic_priority,20:00:56.664,0,log-1
topic_priority,20:01:06.664,0,log-1
topic_priority,20:01:16.658,0,log-1
