Port,Time,Utilization,FileId
8861,19:50:57.306,4.0,log-1
8861,19:50:57.748,4.0,log-1
8861,19:50:58.366,4.0,log-1
8861,19:51:54.591,5.0,log-1
8861,19:51:54.611,5.0,log-1
8861,19:51:55.292,5.0,log-1
8861,19:51:55.649,5.0,log-1
8861,19:53:51.881,7.0,log-1
8861,19:56:07.720,8.0,log-1
8861,19:58:32.550,9.0,log-1
8861,20:00:56.889,10.0,log-1
9488,19:47:35.893,1.0,log-2
9488,19:48:47.193,2.0,log-2
9488,19:48:47.515,2.0,log-2
9488,19:48:48.061,2.0,log-2
9488,19:48:48.141,2.0,log-2
9488,19:50:55.584,4.0,log-2
9488,19:50:55.925,4.0,log-2
9488,19:51:52.584,5.0,log-2
9488,19:51:52.612,5.0,log-2
9488,19:56:11.999,8.0,log-2
9488,19:56:12.878,8.0,log-2
9488,19:58:42.788,9.0,log-2
9488,20:01:06.428,10.0,log-2
9488,20:01:07.299,10.0,log-2
8939,19:47:32.111,1.0,log-3
8939,19:47:32.325,1.0,log-3
8939,19:48:38.142,2.0,log-3
8939,19:49:40.525,3.0,log-3
8939,19:49:40.671,3.0,log-3
8939,19:49:41.312,3.0,log-3
8939,19:53:49.317,8.0,log-3
8939,19:55:25.094,9.0,log-3
8939,19:55:25.743,9.0,log-3
8939,19:55:26.159,9.0,log-3
8939,19:55:26.568,9.0,log-3
8939,19:55:27.081,9.0,log-3
8939,19:57:17.878,10.0,log-3
8939,19:57:18.529,10.0,log-3
8939,19:57:19.063,10.0,log-3
8939,19:57:19.559,10.0,log-3
8939,19:59:12.565,11.0,log-3
8939,19:59:13.090,11.0,log-3
8939,20:00:53.358,12.0,log-3
8939,20:00:53.910,12.0,log-3
8939,20:00:54.330,12.0,log-3
8939,20:00:54.901,12.0,log-3
8939,20:00:55.551,12.0,log-3
8939,20:00:55.832,12.0,log-3
7504,19:47:33.241,1.0,log-4
7504,19:47:33.474,1.0,log-4
7504,19:47:33.652,1.0,log-4
7504,19:51:31.011,5.0,log-4
7504,19:51:31.249,5.0,log-4
7504,19:59:14.199,11.0,log-4
7504,19:59:14.609,11.0,log-4
7504,19:59:15.380,11.0,log-4
7504,19:59:16.373,11.0,log-4
7504,20:01:07.088,12.0,log-4
7504,20:01:07.480,12.0,log-4
7504,20:01:07.978,12.0,log-4
7504,20:01:08.459,12.0,log-4
