Collection,Time,Throughput,FileId,Topic
,10:16:13.146,3,log-1,topic_normal
,10:16:33.147,3,log-1,topic_normal
,10:16:53.158,4,log-1,topic_normal
,10:17:13.155,3,log-1,topic_normal
,10:17:33.155,3,log-1,topic_normal
,10:17:53.154,1,log-1,topic_normal
,10:18:13.157,3,log-1,topic_normal
,10:18:33.157,3,log-1,topic_normal
,10:18:53.164,3,log-1,topic_normal
,10:19:13.164,1,log-1,topic_normal
,10:19:33.170,3,log-1,topic_normal
,10:19:53.164,0,log-1,topic_normal
,10:20:13.167,3,log-1,topic_normal
,10:20:33.165,1,log-1,topic_normal
,10:20:53.163,1,log-1,topic_normal
,10:21:13.170,3,log-1,topic_normal
,10:21:33.176,0,log-1,topic_normal
,10:21:53.175,3,log-1,topic_normal
,10:22:13.180,1,log-1,topic_normal
,10:22:33.172,1,log-1,topic_normal
,10:22:53.182,2,log-1,topic_normal
,10:23:13.187,1,log-1,topic_normal
,10:23:33.182,1,log-1,topic_normal
,10:23:53.188,0,log-1,topic_normal
,10:24:13.181,3,log-1,topic_normal
,10:24:33.198,1,log-1,topic_normal
,10:24:53.198,0,log-1,topic_normal
,10:25:13.199,3,log-1,topic_normal
,10:25:33.193,1,log-1,topic_normal
,10:25:53.197,0,log-1,topic_normal
,10:26:13.193,1,log-1,topic_normal
,10:26:33.203,1,log-1,topic_normal
,10:26:53.208,2,log-1,topic_normal
,10:27:13.209,1,log-1,topic_normal
,10:27:33.192,1,log-1,topic_normal
,10:27:53.205,0,log-1,topic_normal
,10:28:13.211,1,log-1,topic_normal
,10:28:33.204,2,log-1,topic_normal
,10:28:53.212,1,log-1,topic_normal
,10:29:13.216,0,log-1,topic_normal
,10:29:33.214,2,log-1,topic_normal
,10:15:13.156,0,log-2,topic_priority
,10:15:33.154,3,log-2,topic_priority
,10:15:53.154,6,log-2,topic_priority
,10:16:13.157,6,log-2,topic_priority
,10:16:33.159,5,log-2,topic_priority
,10:16:53.167,5,log-2,topic_priority
,10:17:13.167,5,log-2,topic_priority
,10:17:33.167,4,log-2,topic_priority
,10:17:53.165,5,log-2,topic_priority
,10:18:13.163,4,log-2,topic_priority
,10:18:33.163,4,log-2,topic_priority
,10:18:53.179,3,log-2,topic_priority
,10:19:13.175,4,log-2,topic_priority
,10:19:33.173,3,log-2,topic_priority
,10:19:53.174,3,log-2,topic_priority
,10:20:13.173,4,log-2,topic_priority
,10:20:33.176,2,log-2,topic_priority
,10:20:53.176,4,log-2,topic_priority
,10:21:13.173,4,log-2,topic_priority
,10:21:33.183,3,log-2,topic_priority
,10:21:53.184,3,log-2,topic_priority
,10:22:13.183,0,log-2,topic_priority
,10:22:33.186,0,log-2,topic_priority
,10:22:53.193,0,log-2,topic_priority
,10:23:13.192,0,log-2,topic_priority
,10:23:33.196,0,log-2,topic_priority
,10:23:53.196,0,log-2,topic_priority
,10:24:13.194,0,log-2,topic_priority
,10:24:33.207,0,log-2,topic_priority
,10:24:53.202,0,log-2,topic_priority
,10:25:13.206,0,log-2,topic_priority
,10:25:33.202,0,log-2,topic_priority
,10:25:53.205,0,log-2,topic_priority
,10:26:13.200,0,log-2,topic_priority
,10:26:33.212,0,log-2,topic_priority
,10:26:53.214,0,log-2,topic_priority
,10:27:13.219,0,log-2,topic_priority
,10:27:33.205,0,log-2,topic_priority
,10:27:53.213,0,log-2,topic_priority
,10:28:13.220,0,log-2,topic_priority
,10:28:33.220,0,log-2,topic_priority
,10:28:53.232,0,log-2,topic_priority
,10:29:13.238,0,log-2,topic_priority
,10:29:33.237,0,log-2,topic_priority
,10:15:13.163,0,log-2,topic_normal
,10:15:33.154,3,log-2,topic_normal
,10:15:53.154,3,log-2,topic_normal
,10:16:13.157,3,log-2,topic_normal
,10:16:33.159,3,log-2,topic_normal
,10:16:53.167,4,log-2,topic_normal
,10:17:13.167,3,log-2,topic_normal
,10:17:33.167,3,log-2,topic_normal
,10:17:53.165,2,log-2,topic_normal
,10:18:13.163,2,log-2,topic_normal
,10:18:33.163,3,log-2,topic_normal
,10:18:53.179,3,log-2,topic_normal
,10:19:13.175,2,log-2,topic_normal
,10:19:33.173,3,log-2,topic_normal
,10:19:53.174,2,log-2,topic_normal
,10:20:13.174,2,log-2,topic_normal
,10:20:33.176,1,log-2,topic_normal
,10:20:53.176,2,log-2,topic_normal
,10:21:13.173,3,log-2,topic_normal
,10:21:33.183,0,log-2,topic_normal
,10:21:53.184,3,log-2,topic_normal
,10:22:13.183,1,log-2,topic_normal
,10:22:33.186,2,log-2,topic_normal
,10:22:53.193,1,log-2,topic_normal
,10:23:13.192,2,log-2,topic_normal
,10:23:33.196,1,log-2,topic_normal
,10:23:53.197,1,log-2,topic_normal
,10:24:13.194,2,log-2,topic_normal
,10:24:33.207,2,log-2,topic_normal
,10:24:53.202,1,log-2,topic_normal
,10:25:13.206,1,log-2,topic_normal
,10:25:33.202,2,log-2,topic_normal
,10:25:53.205,0,log-2,topic_normal
,10:26:13.201,1,log-2,topic_normal
,10:26:33.212,2,log-2,topic_normal
,10:26:53.215,1,log-2,topic_normal
,10:27:13.219,1,log-2,topic_normal
,10:27:33.205,1,log-2,topic_normal
,10:27:53.213,1,log-2,topic_normal
,10:28:13.220,1,log-2,topic_normal
,10:28:33.220,1,log-2,topic_normal
,10:28:53.232,1,log-2,topic_normal
,10:29:13.238,1,log-2,topic_normal
,10:29:33.237,2,log-2,topic_normal
,10:15:13.174,0,log-3,topic_priority
,10:15:33.179,3,log-3,topic_priority
,10:15:53.177,6,log-3,topic_priority
,10:16:13.181,6,log-3,topic_priority
,10:16:33.177,5,log-3,topic_priority
,10:16:53.189,5,log-3,topic_priority
,10:17:13.188,5,log-3,topic_priority
,10:17:33.185,3,log-3,topic_priority
,10:17:53.186,6,log-3,topic_priority
,10:18:13.187,3,log-3,topic_priority
,10:18:33.189,5,log-3,topic_priority
,10:18:53.196,3,log-3,topic_priority
,10:19:13.194,3,log-3,topic_priority
,10:19:33.198,4,log-3,topic_priority
,10:19:53.195,3,log-3,topic_priority
,10:20:13.197,4,log-3,topic_priority
,10:20:33.194,2,log-3,topic_priority
,10:20:53.197,3,log-3,topic_priority
,10:21:13.201,4,log-3,topic_priority
,10:21:33.204,3,log-3,topic_priority
,10:21:53.202,3,log-3,topic_priority
,10:22:13.203,0,log-3,topic_priority
,10:22:33.205,0,log-3,topic_priority
,10:22:53.211,0,log-3,topic_priority
,10:23:13.219,0,log-3,topic_priority
,10:23:33.215,0,log-3,topic_priority
,10:23:53.214,0,log-3,topic_priority
,10:24:13.214,0,log-3,topic_priority
,10:24:33.227,0,log-3,topic_priority
,10:24:53.228,0,log-3,topic_priority
,10:25:13.222,0,log-3,topic_priority
,10:25:33.223,0,log-3,topic_priority
,10:25:53.222,0,log-3,topic_priority
,10:26:13.223,0,log-3,topic_priority
,10:26:33.232,0,log-3,topic_priority
,10:26:53.234,0,log-3,topic_priority
,10:27:13.231,0,log-3,topic_priority
,10:27:33.223,0,log-3,topic_priority
,10:27:53.235,0,log-3,topic_priority
,10:28:13.243,0,log-3,topic_priority
,10:28:33.236,0,log-3,topic_priority
,10:28:53.244,0,log-3,topic_priority
,10:29:13.244,0,log-3,topic_priority
,10:29:33.244,0,log-3,topic_priority
,10:15:13.182,0,log-3,topic_normal
,10:15:33.179,3,log-3,topic_normal
,10:15:53.177,3,log-3,topic_normal
,10:16:13.181,3,log-3,topic_normal
,10:16:33.177,3,log-3,topic_normal
,10:16:53.189,4,log-3,topic_normal
,10:17:13.188,3,log-3,topic_normal
,10:17:33.185,3,log-3,topic_normal
,10:17:53.186,2,log-3,topic_normal
,10:18:13.187,2,log-3,topic_normal
,10:18:33.189,3,log-3,topic_normal
,10:18:53.196,3,log-3,topic_normal
,10:19:13.194,2,log-3,topic_normal
,10:19:33.199,3,log-3,topic_normal
,10:19:53.195,1,log-3,topic_normal
,10:20:13.198,2,log-3,topic_normal
,10:20:33.194,2,log-3,topic_normal
,10:20:53.197,2,log-3,topic_normal
,10:21:13.201,3,log-3,topic_normal
,10:21:33.204,0,log-3,topic_normal
,10:21:53.203,3,log-3,topic_normal
,10:22:13.203,1,log-3,topic_normal
,10:22:33.205,2,log-3,topic_normal
,10:22:53.211,1,log-3,topic_normal
,10:23:13.219,2,log-3,topic_normal
,10:23:33.215,1,log-3,topic_normal
,10:23:53.214,1,log-3,topic_normal
,10:24:13.214,2,log-3,topic_normal
,10:24:33.227,2,log-3,topic_normal
,10:24:53.228,0,log-3,topic_normal
,10:25:13.222,2,log-3,topic_normal
,10:25:33.223,2,log-3,topic_normal
,10:25:53.222,0,log-3,topic_normal
,10:26:13.223,1,log-3,topic_normal
,10:26:33.232,2,log-3,topic_normal
,10:26:53.234,1,log-3,topic_normal
,10:27:13.231,1,log-3,topic_normal
,10:27:33.223,0,log-3,topic_normal
,10:27:53.236,2,log-3,topic_normal
,10:28:13.243,1,log-3,topic_normal
,10:28:33.236,1,log-3,topic_normal
,10:28:53.244,1,log-3,topic_normal
,10:29:13.244,1,log-3,topic_normal
,10:29:33.244,2,log-3,topic_normal
,10:15:12.506,0,log-4,topic_priority
,10:15:32.513,3,log-4,topic_priority
,10:15:52.516,6,log-4,topic_priority
,10:16:12.518,6,log-4,topic_priority
,10:16:32.518,3,log-4,topic_priority
,10:16:52.522,6,log-4,topic_priority
,10:17:12.526,3,log-4,topic_priority
,10:17:32.529,5,log-4,topic_priority
,10:17:52.526,4,log-4,topic_priority
,10:18:12.523,5,log-4,topic_priority
,10:18:32.528,4,log-4,topic_priority
,10:18:52.525,3,log-4,topic_priority
,10:19:12.539,5,log-4,topic_priority
,10:19:32.538,3,log-4,topic_priority
,10:19:52.534,4,log-4,topic_priority
,10:20:12.533,3,log-4,topic_priority
,10:20:32.533,3,log-4,topic_priority
,10:20:52.533,3,log-4,topic_priority
,10:21:12.535,5,log-4,topic_priority
,10:21:32.543,3,log-4,topic_priority
,10:21:52.547,3,log-4,topic_priority
,10:22:12.548,0,log-4,topic_priority
,10:22:32.541,0,log-4,topic_priority
,10:22:52.549,0,log-4,topic_priority
,10:23:12.552,0,log-4,topic_priority
,10:23:32.556,0,log-4,topic_priority
,10:23:52.554,0,log-4,topic_priority
,10:24:12.555,0,log-4,topic_priority
,10:24:32.561,0,log-4,topic_priority
,10:24:52.561,0,log-4,topic_priority
,10:25:12.565,0,log-4,topic_priority
,10:25:32.564,0,log-4,topic_priority
,10:25:52.562,0,log-4,topic_priority
,10:26:12.566,0,log-4,topic_priority
,10:26:32.574,0,log-4,topic_priority
,10:26:52.571,0,log-4,topic_priority
,10:27:12.576,0,log-4,topic_priority
,10:27:32.565,0,log-4,topic_priority
,10:27:52.562,0,log-4,topic_priority
,10:28:12.581,0,log-4,topic_priority
,10:28:32.574,0,log-4,topic_priority
,10:28:52.585,0,log-4,topic_priority
,10:29:12.585,0,log-4,topic_priority
,10:29:32.584,0,log-4,topic_priority
,10:15:12.513,0,log-4,topic_normal
,10:15:32.513,3,log-4,topic_normal
,10:15:52.516,3,log-4,topic_normal
,10:16:12.518,3,log-4,topic_normal
,10:16:32.518,3,log-4,topic_normal
,10:16:52.522,6,log-4,topic_normal
,10:17:12.526,3,log-4,topic_normal
,10:17:32.529,3,log-4,topic_normal
,10:17:52.527,3,log-4,topic_normal
,10:18:12.523,3,log-4,topic_normal
,10:18:32.528,3,log-4,topic_normal
,10:18:52.525,3,log-4,topic_normal
,10:19:12.539,3,log-4,topic_normal
,10:19:32.538,3,log-4,topic_normal
,10:19:52.534,1,log-4,topic_normal
,10:20:12.533,3,log-4,topic_normal
,10:20:32.533,2,log-4,topic_normal
,10:20:52.534,3,log-4,topic_normal
,10:21:12.535,3,log-4,topic_normal
,10:21:32.543,0,log-4,topic_normal
,10:21:52.547,3,log-4,topic_normal
,10:22:12.548,3,log-4,topic_normal
,10:22:32.541,3,log-4,topic_normal
,10:22:52.549,0,log-4,topic_normal
,10:23:12.552,3,log-4,topic_normal
,10:23:32.557,3,log-4,topic_normal
,10:23:52.554,0,log-4,topic_normal
,10:24:12.555,3,log-4,topic_normal
,10:24:32.562,3,log-4,topic_normal
,10:24:52.561,1,log-4,topic_normal
,10:25:12.565,2,log-4,topic_normal
,10:25:32.564,3,log-4,topic_normal
,10:25:52.562,0,log-4,topic_normal
,10:26:12.566,3,log-4,topic_normal
,10:26:32.574,3,log-4,topic_normal
,10:26:52.571,0,log-4,topic_normal
,10:27:12.576,3,log-4,topic_normal
,10:27:32.565,2,log-4,topic_normal
,10:27:52.562,1,log-4,topic_normal
,10:28:12.581,3,log-4,topic_normal
,10:28:32.574,0,log-4,topic_normal
,10:28:52.585,3,log-4,topic_normal
,10:29:12.585,0,log-4,topic_normal
,10:29:32.584,3,log-4,topic_normal
