Port,Time,Utilization,FileId
5931,10:31:09.173,1.0,log-1
5931,10:31:09.673,1.0,log-1
5931,10:31:09.803,1.0,log-1
5931,10:32:08.611,2.0,log-1
5931,10:32:08.611,2.0,log-1
5931,10:32:08.740,2.0,log-1
5931,10:32:08.741,2.0,log-1
5931,10:33:12.670,3.0,log-1
5931,10:33:12.670,3.0,log-1
5931,10:33:12.800,3.0,log-1
5931,10:33:12.800,3.0,log-1
5931,10:33:12.990,3.0,log-1
5931,10:33:12.990,3.0,log-1
5931,10:33:13.121,3.0,log-1
5931,10:34:15.424,4.0,log-1
5931,10:34:15.553,4.0,log-1
5931,10:34:16.195,4.0,log-1
5931,10:34:16.323,4.0,log-1
5931,10:35:22.446,5.0,log-1
5931,10:35:22.446,5.0,log-1
5931,10:35:22.572,5.0,log-1
5931,10:35:22.573,5.0,log-1
5931,10:36:32.963,6.0,log-1
5931,10:36:32.963,6.0,log-1
5931,10:36:33.113,6.0,log-1
5931,10:36:33.114,6.0,log-1
5512,10:31:03.675,1.0,log-2
5512,10:31:42.341,2.0,log-2
5512,10:31:42.342,2.0,log-2
5512,10:32:25.130,3.0,log-2
5512,10:32:25.130,3.0,log-2
5512,10:33:21.000,4.0,log-2
5512,10:33:21.000,4.0,log-2
5512,10:35:01.503,6.0,log-2
5512,10:35:01.503,6.0,log-2
5512,10:35:01.621,6.0,log-2
5512,10:35:01.621,6.0,log-2
6935,10:31:46.110,2.0,log-3
6935,10:31:46.110,2.0,log-3
6935,10:33:19.539,4.0,log-3
6935,10:33:19.588,4.0,log-3
6935,10:33:19.692,4.0,log-3
6935,10:33:19.738,4.0,log-3
6935,10:34:06.388,5.0,log-3
6935,10:34:06.388,5.0,log-3
6935,10:34:54.459,6.0,log-3
6935,10:34:54.459,6.0,log-3
6935,10:34:54.661,6.0,log-3
6935,10:34:54.661,6.0,log-3
6935,10:35:51.090,7.0,log-3
6935,10:35:51.251,7.0,log-3
6935,10:35:51.271,7.0,log-3
6935,10:35:51.426,7.0,log-3
6788,10:31:10.493,1.0,log-4
6788,10:31:10.562,1.0,log-4
6788,10:32:08.566,2.0,log-4
6788,10:32:08.873,2.0,log-4
6788,10:32:09.026,2.0,log-4
6788,10:33:11.920,3.0,log-4
6788,10:33:12.266,3.0,log-4
6788,10:33:12.266,3.0,log-4
6788,10:33:12.404,3.0,log-4
6788,10:33:12.405,3.0,log-4
6788,10:34:12.347,4.0,log-4
6788,10:34:12.781,4.0,log-4
6788,10:34:12.781,4.0,log-4
6788,10:35:16.296,5.0,log-4
