Topic,Time,Latency,FileId
topic_priority,12:21:22.324,1017.0862,log-1
topic_priority,12:21:22.803,465.7643,log-1
topic_priority,12:21:23.811,421.3685,log-1
topic_priority,12:21:26.300,9.9791,log-1
topic_priority,12:21:26.818,7.753,log-1
topic_priority,12:21:27.811,12.591,log-1
topic_priority,12:21:30.502,11.592,log-1
topic_priority,12:21:30.987,9.4062,log-1
topic_priority,12:21:32.627,8.8376,log-1
topic_priority,12:21:33.132,9.7972,log-1
topic_priority,12:21:33.943,9.3292,log-1
topic_priority,12:21:34.949,8.0899,log-1
topic_priority,12:21:36.874,10.5458,log-1
topic_priority,12:21:37.126,10.2883,log-1
topic_priority,12:21:39.037,7.4679,log-1
topic_priority,12:21:39.197,9.8473,log-1
topic_priority,12:21:41.318,7.1507,log-1
topic_priority,12:21:41.376,7.761,log-1
topic_priority,12:21:41.489,13.083,log-1
topic_priority,12:21:43.758,7.0517,log-1
topic_priority,12:21:43.908,10.0619,log-1
topic_priority,12:21:46.227,7.8956,log-1
topic_priority,12:21:49.266,7.7935,log-1
topic_priority,12:21:49.380,12.5366,log-1
topic_priority,12:21:57.330,7.2163,log-1
topic_priority,12:21:58.927,8.4879,log-1
topic_priority,12:21:59.205,7.7454,log-1
topic_priority,12:22:06.093,8.8881,log-1
topic_priority,12:22:07.455,9.8508,log-1
topic_priority,12:22:07.753,8.8358,log-1
topic_priority,12:22:16.405,7.3637,log-1
topic_priority,12:22:17.488,7.5681,log-1
topic_priority,12:22:17.566,7.1738,log-1
topic_priority,12:22:24.111,8.0797,log-1
topic_priority,12:22:24.779,7.6661,log-1
topic_priority,12:22:24.988,8.5117,log-1
topic_priority,12:22:29.692,8.2688,log-1
topic_priority,12:22:29.748,8.3505,log-1
topic_priority,12:22:34.039,8.3022,log-1
topic_priority,12:22:34.641,10.1579,log-1
topic_priority,12:22:39.317,7.1533,log-1
topic_priority,12:22:39.492,8.8469,log-1
topic_priority,12:22:40.139,8.2699,log-1
topic_priority,12:22:44.444,8.9774,log-1
topic_priority,12:22:44.897,8.8834,log-1
topic_priority,12:22:48.632,8.023,log-1
topic_priority,12:22:49.228,9.9328,log-1
topic_priority,12:22:55.950,7.0789,log-1
topic_priority,12:22:56.281,7.7587,log-1
topic_priority,12:23:10.302,6.8417,log-1
topic_priority,12:23:15.966,7.2736,log-1
topic_priority,12:23:16.043,8.0785,log-1
topic_priority,12:23:24.908,7.3917,log-1
topic_priority,12:23:35.392,8.7702,log-1
topic_priority,12:23:35.628,10.0338,log-1
topic_priority,12:23:41.571,8.3485,log-1
topic_priority,12:23:47.794,10.1019,log-1
topic_priority,12:23:47.981,7.9054,log-1
topic_priority,12:23:53.118,6.8569,log-1
topic_priority,12:23:56.115,12.9246,log-1
topic_priority,12:23:56.185,11.6597,log-1
topic_priority,12:24:03.570,8.0593,log-1
topic_priority,12:24:04.236,9.8591,log-1
topic_priority,12:24:12.649,8.2926,log-1
topic_priority,12:24:13.225,8.9057,log-1
topic_priority,12:24:19.205,9.1694,log-1
topic_priority,12:24:38.227,11.374,log-1
topic_priority,12:24:38.537,10.2222,log-1
topic_priority,12:25:00.234,9.0542,log-1
topic_priority,12:25:03.202,7.6767,log-1
