Port,Time,Utilization,FileId
5136,12:21:51.878,2.0,log-1
5136,12:22:48.365,3.0,log-1
5136,12:23:49.516,4.0,log-1
5136,12:23:49.697,4.0,log-1
5136,12:24:50.600,5.0,log-1
5136,12:24:50.925,5.0,log-1
9815,12:21:23.809,1.0,log-2
9815,12:21:47.853,2.0,log-2
9815,12:23:41.967,4.0,log-2
9815,12:23:42.119,4.0,log-2
9815,12:25:46.081,6.0,log-2
9815,12:25:46.656,6.0,log-2
5054,12:21:40.804,2.0,log-3
5054,12:22:28.603,3.0,log-3
5054,12:23:26.646,4.0,log-3
5054,12:23:26.746,4.0,log-3
5054,12:24:22.106,5.0,log-3
5054,12:24:22.178,5.0,log-3
5054,12:25:24.014,6.0,log-3
5054,12:25:24.437,6.0,log-3
7172,12:22:44.430,3.0,log-4
7172,12:24:45.518,5.0,log-4
7172,12:24:45.565,5.0,log-4
7172,12:24:46.105,5.0,log-4
7172,12:24:46.179,5.0,log-4
7172,12:25:51.177,6.0,log-4
7172,12:25:51.307,6.0,log-4
7172,12:25:51.714,6.0,log-4
