Port,Time,Utilization,FileId
7912,11:19:19.750,3.0,log-1
7912,11:21:29.279,5.0,log-1
7912,11:22:37.129,6.0,log-1
7912,11:22:37.202,6.0,log-1
7447,11:17:43.751,1.0,log-2
7447,11:18:20.072,2.0,log-2
7447,11:19:17.318,3.0,log-2
7447,11:19:18.029,3.0,log-2
7447,11:19:18.160,3.0,log-2
7447,11:20:23.877,4.0,log-2
7447,11:20:23.967,4.0,log-2
7447,11:21:30.930,5.0,log-2
7447,11:21:31.297,5.0,log-2
7229,11:18:17.832,2.0,log-3
7229,11:21:18.045,5.0,log-3
7229,11:21:18.349,5.0,log-3
7229,11:22:13.490,6.0,log-3
7229,11:22:14.287,6.0,log-3
7229,11:22:14.358,6.0,log-3
8567,11:18:11.219,2.0,log-4
8567,11:18:11.321,2.0,log-4
8567,11:19:05.945,3.0,log-4
8567,11:20:08.547,4.0,log-4
8567,11:20:08.723,4.0,log-4
8567,11:20:09.079,4.0,log-4
8567,11:21:11.575,5.0,log-4
