Port,Time,Utilization,FileId
5564,10:23:43.701,2.0,log-1
5564,10:23:43.766,2.0,log-1
5564,10:23:44.477,2.0,log-1
5564,10:25:33.193,4.0,log-1
5564,10:26:20.442,5.0,log-1
5564,10:26:20.603,5.0,log-1
5564,10:27:10.372,6.0,log-1
5564,10:27:10.804,6.0,log-1
5564,10:27:10.891,6.0,log-1
5564,10:27:55.591,7.0,log-1
5494,10:23:45.367,2.0,log-2
5494,10:24:38.567,3.0,log-2
5494,10:25:34.985,4.0,log-2
5494,10:27:12.669,6.0,log-2
9044,10:23:36.167,2.0,log-3
9044,10:23:36.218,2.0,log-3
9044,10:24:29.184,3.0,log-3
9044,10:24:29.737,3.0,log-3
9044,10:25:20.195,4.0,log-3
9044,10:25:20.318,4.0,log-3
9044,10:26:11.367,5.0,log-3
9044,10:26:11.515,5.0,log-3
9044,10:27:38.224,7.0,log-3
8141,10:23:41.278,2.0,log-4
8141,10:24:35.189,3.0,log-4
8141,10:24:35.196,3.0,log-4
8141,10:27:02.145,6.0,log-4
8141,10:27:39.868,7.0,log-4
