Topic,Time,Latency,FileId
topic_priority,12:09:53.989,1009.5189,log-1
topic_priority,12:09:54.151,1001.9335,log-1
topic_priority,12:09:54.273,974.362,log-1
topic_priority,12:09:55.004,8.1241,log-1
topic_priority,12:09:55.187,10.6443,log-1
topic_priority,12:09:56.315,13.6443,log-1
topic_priority,12:09:57.335,8.618,log-1
topic_priority,12:09:57.620,7.3898,log-1
topic_priority,12:10:00.700,9.8335,log-1
topic_priority,12:10:03.800,7.9956,log-1
topic_priority,12:10:06.420,7.4614,log-1
topic_priority,12:10:07.332,8.2237,log-1
topic_priority,12:10:08.381,25.3506,log-1
topic_priority,12:10:09.248,9.1883,log-1
topic_priority,12:10:11.611,11.4232,log-1
topic_priority,12:10:14.716,8.3796,log-1
topic_priority,12:10:19.357,6.7356,log-1
topic_priority,12:10:19.364,7.5594,log-1
topic_priority,12:10:26.699,12.6781,log-1
topic_priority,12:10:34.031,9.5342,log-1
topic_priority,12:10:34.034,8.911,log-1
topic_priority,12:10:38.393,8.5306,log-1
topic_priority,12:10:48.631,12.0246,log-1
topic_priority,12:10:52.185,9.9152,log-1
topic_priority,12:10:52.193,10.6315,log-1
topic_priority,12:10:55.634,16.3677,log-1
topic_priority,12:11:00.167,7.0762,log-1
topic_priority,12:11:05.576,7.6522,log-1
topic_priority,12:11:11.064,7.3324,log-1
topic_priority,12:11:14.887,11.3982,log-1
topic_priority,12:11:14.891,10.5382,log-1
topic_priority,12:11:15.976,7.3617,log-1
topic_priority,12:11:27.115,7.3978,log-1
topic_priority,12:11:45.446,7.1106,log-1
topic_priority,12:11:45.453,7.3212,log-1
topic_priority,12:11:49.289,8.4725,log-1
topic_priority,12:12:08.308,7.4313,log-1
topic_priority,12:12:18.675,7.1885,log-1
topic_priority,12:12:20.306,9.6369,log-1
topic_priority,12:12:24.126,10.3045,log-1
topic_priority,12:12:38.723,8.3889,log-1
topic_priority,12:13:00.133,10.5853,log-1
topic_priority,12:13:06.443,7.4824,log-1
topic_priority,12:13:11.697,7.6689,log-1
topic_priority,12:13:30.003,8.5334,log-1
topic_priority,12:13:43.862,18.2538,log-1
topic_priority,12:13:56.940,11.1675,log-1
topic_priority,12:14:04.499,7.1509,log-1
topic_priority,12:14:10.318,14.8675,log-1
topic_priority,12:14:24.752,7.3849,log-1
topic_normal,12:09:55.632,9.3079,log-1
topic_normal,12:09:55.947,12.8081,log-1
topic_normal,12:09:55.955,13.1872,log-1
topic_normal,12:10:01.367,7.8791,log-1
topic_normal,12:10:06.471,7.4255,log-1
topic_normal,12:10:11.632,9.302,log-1
topic_normal,12:10:11.640,8.5052,log-1
topic_normal,12:10:15.329,12.2397,log-1
topic_normal,12:10:30.776,7.1938,log-1
topic_normal,12:10:30.778,8.6603,log-1
topic_normal,12:10:35.746,9.3218,log-1
topic_normal,12:10:37.045,9.4043,log-1
topic_normal,12:10:52.665,6.4726,log-1
topic_normal,12:10:54.207,8.235,log-1
topic_normal,12:10:54.214,7.1771,log-1
topic_normal,12:11:01.427,9.9144,log-1
topic_normal,12:11:09.518,7.3876,log-1
topic_normal,12:11:18.092,13.9385,log-1
topic_normal,12:11:25.944,9.1874,log-1
topic_normal,12:11:25.950,8.4547,log-1
topic_normal,12:11:43.576,7.9957,log-1
topic_normal,12:12:05.794,9.3158,log-1
topic_normal,12:12:05.799,7.6872,log-1
topic_normal,12:12:10.508,7.2724,log-1
topic_normal,12:12:24.515,15.829,log-1
topic_normal,12:12:53.070,12.3604,log-1
topic_normal,12:12:53.079,10.03,log-1
topic_normal,12:13:11.643,6.9337,log-1
topic_normal,12:13:38.767,13.0351,log-1
topic_normal,12:13:52.316,10.0639,log-1
topic_normal,12:13:52.322,8.5641,log-1
topic_normal,12:13:54.447,7.3825,log-1
topic_normal,12:14:23.115,17.2945,log-1
topic_priority,12:09:53.000,1013.0894,log-2
topic_priority,12:09:53.153,880.1937,log-2
topic_priority,12:09:54.996,9.3407,log-2
topic_priority,12:09:55.173,11.0896,log-2
topic_priority,12:09:55.306,1001.6777,log-2
topic_priority,12:09:57.326,8.9613,log-2
topic_priority,12:09:57.334,9.7766,log-2
topic_priority,12:09:57.612,9.3274,log-2
topic_priority,12:10:00.690,7.5139,log-2
topic_priority,12:10:03.792,8.2394,log-2
topic_priority,12:10:04.041,7.0769,log-2
topic_priority,12:10:06.412,8.9509,log-2
topic_priority,12:10:08.360,14.5268,log-2
topic_priority,12:10:09.240,8.2584,log-2
topic_priority,12:10:11.599,7.1266,log-2
topic_priority,12:10:14.708,8.0733,log-2
topic_priority,12:10:14.961,8.8385,log-2
topic_priority,12:10:19.350,6.5569,log-2
topic_priority,12:10:23.503,10.9534,log-2
topic_priority,12:10:26.688,11.971,log-2
topic_priority,12:10:32.517,8.2726,log-2
topic_priority,12:10:34.022,7.5303,log-2
topic_priority,12:10:38.385,8.1737,log-2
topic_priority,12:10:39.835,7.3607,log-2
topic_priority,12:10:48.618,8.5161,log-2
topic_priority,12:10:48.829,12.7299,log-2
topic_priority,12:10:52.197,11.4685,log-2
topic_priority,12:10:55.618,11.1933,log-2
topic_priority,12:10:55.750,10.0942,log-2
topic_priority,12:11:00.159,7.8263,log-2
topic_priority,12:11:05.569,7.7941,log-2
topic_priority,12:11:11.057,7.7399,log-2
topic_priority,12:11:14.895,9.8819,log-2
topic_priority,12:11:15.969,6.2418,log-2
topic_priority,12:11:25.829,7.4199,log-2
topic_priority,12:11:27.108,7.3059,log-2
topic_priority,12:11:45.439,7.6448,log-2
topic_priority,12:11:45.471,7.0089,log-2
topic_priority,12:11:49.280,7.7471,log-2
topic_priority,12:12:04.538,9.7067,log-2
topic_priority,12:12:08.301,8.9166,log-2
topic_priority,12:12:17.064,9.2392,log-2
topic_priority,12:12:18.668,7.8588,log-2
topic_priority,12:12:24.140,12.7876,log-2
