Port,Time,Utilization,FileId
7784,13:43:34.288,2.0,log-1
7784,13:45:48.131,6.0,log-1
7784,13:46:44.294,7.0,log-1
7784,13:47:37.986,8.0,log-1
6626,13:43:13.469,1.0,log-2
6626,13:44:54.688,5.0,log-2
6626,13:45:47.948,6.0,log-2
6626,13:45:48.005,6.0,log-2
6626,13:46:43.458,7.0,log-2
6626,13:47:39.494,8.0,log-2
6626,13:47:39.674,8.0,log-2
9619,13:43:15.744,1.0,log-3
9619,13:45:24.944,6.0,log-3
9619,13:46:11.147,7.0,log-3
9619,13:46:11.247,7.0,log-3
9619,13:48:02.047,9.0,log-3
9619,13:48:02.116,9.0,log-3
7941,13:46:37.444,7.0,log-4
7941,13:46:37.528,7.0,log-4
7941,13:47:28.448,8.0,log-4
7941,13:47:28.647,8.0,log-4
