Port,Time,Utilization,FileId
7811,10:42:17.068,1.0,log-1
7811,10:44:09.559,3.0,log-1
7811,10:44:09.663,3.0,log-1
7811,10:45:17.056,4.0,log-1
7811,10:45:17.115,4.0,log-1
7811,10:46:06.446,5.0,log-1
7811,10:46:06.787,5.0,log-1
7811,10:46:50.561,6.0,log-1
6380,10:42:15.589,1.0,log-2
6380,10:43:04.329,2.0,log-2
6380,10:43:04.678,2.0,log-2
6380,10:44:07.872,3.0,log-2
6380,10:46:05.548,5.0,log-2
7932,10:42:15.573,1.0,log-3
7932,10:43:01.150,2.0,log-3
7932,10:43:01.231,2.0,log-3
7932,10:44:01.418,3.0,log-3
7932,10:44:02.257,3.0,log-3
7932,10:45:58.119,5.0,log-3
8696,10:42:12.570,1.0,log-4
8696,10:42:48.814,2.0,log-4
8696,10:42:48.892,2.0,log-4
8696,10:43:43.692,3.0,log-4
8696,10:44:49.319,4.0,log-4
8696,10:44:49.420,4.0,log-4
8696,10:45:45.905,5.0,log-4
