Port,Time,Utilization,FileId
7256,12:51:02.101,1.0,log-1
7256,12:51:23.273,2.0,log-1
7256,12:52:06.841,3.0,log-1
7256,12:53:00.199,4.0,log-1
7256,12:53:56.206,5.0,log-1
7256,12:53:56.328,5.0,log-1
7256,12:54:47.227,6.0,log-1
7256,12:55:33.644,7.0,log-1
7256,12:55:34.317,7.0,log-1
7314,12:51:02.103,1.0,log-2
7314,12:51:23.282,2.0,log-2
7314,12:52:07.471,3.0,log-2
7314,12:53:01.853,4.0,log-2
7314,12:53:57.912,5.0,log-2
7314,12:53:57.937,5.0,log-2
7314,12:53:58.531,5.0,log-2
7314,12:53:58.636,5.0,log-2
7314,12:54:49.720,6.0,log-2
7314,12:55:38.444,7.0,log-2
8855,12:52:53.867,4.0,log-3
8855,12:52:53.890,4.0,log-3
8855,12:53:46.819,5.0,log-3
8855,12:54:44.587,6.0,log-3
8855,12:54:44.597,6.0,log-3
7626,12:51:17.391,2.0,log-4
7626,12:51:17.611,2.0,log-4
7626,12:52:02.922,3.0,log-4
7626,12:52:56.783,4.0,log-4
7626,12:52:56.932,4.0,log-4
7626,12:53:51.743,5.0,log-4
7626,12:53:51.771,5.0,log-4
7626,12:54:47.877,6.0,log-4
