Topic,Time,Throughput,FileId
topic_priority,13:51:58.132,0,log-1
topic_priority,13:52:18.129,18,log-1
topic_priority,13:52:38.129,23,log-1
topic_priority,13:52:58.129,7,log-1
topic_priority,13:53:18.126,11,log-1
topic_priority,13:53:38.128,4,log-1
topic_priority,13:53:58.138,6,log-1
topic_priority,13:54:18.138,3,log-1
topic_priority,13:54:38.138,5,log-1
topic_priority,13:54:58.137,2,log-1
topic_priority,13:55:18.134,3,log-1
topic_priority,13:55:38.139,3,log-1
topic_priority,13:55:58.146,2,log-1
topic_priority,13:56:18.147,2,log-1
topic_priority,13:56:38.146,0,log-1
topic_priority,13:56:58.147,0,log-1
topic_priority,13:57:18.142,3,log-1
topic_priority,13:57:38.153,0,log-1
topic_priority,13:57:58.157,0,log-1
topic_priority,13:58:18.155,0,log-1
topic_priority,13:58:38.158,0,log-1
topic_priority,13:58:58.156,0,log-1
topic_priority,13:59:18.153,0,log-1
topic_priority,13:59:38.156,0,log-1
topic_priority,13:59:58.158,0,log-1
topic_priority,14:00:18.163,0,log-1
topic_priority,14:00:38.162,0,log-1
topic_priority,14:00:58.162,0,log-1
topic_priority,14:01:18.156,0,log-1
topic_priority,14:01:38.173,0,log-1
topic_priority,14:01:58.181,0,log-1
topic_priority,14:02:18.179,0,log-1
topic_priority,14:02:38.176,0,log-1
topic_priority,14:02:58.177,0,log-1
topic_priority,14:03:18.176,0,log-1
topic_priority,14:03:38.173,0,log-1
topic_priority,14:03:58.169,0,log-1
topic_priority,14:04:18.187,0,log-1
topic_priority,14:04:38.186,0,log-1
topic_normal,13:51:58.142,0,log-1
topic_normal,13:52:18.129,8,log-1
topic_normal,13:52:38.129,9,log-1
topic_normal,13:52:58.129,6,log-1
topic_normal,13:53:18.127,7,log-1
topic_normal,13:53:38.128,4,log-1
topic_normal,13:53:58.138,4,log-1
topic_normal,13:54:18.139,6,log-1
topic_normal,13:54:38.138,2,log-1
topic_normal,13:54:58.137,2,log-1
topic_normal,13:55:18.134,0,log-1
topic_normal,13:55:38.139,6,log-1
