Topic,Time,Latency,FileId
topic_priority,11:53:38.664,1013.757,log-1
topic_priority,11:53:38.703,372.3261,log-1
topic_priority,11:53:40.720,8.2729,log-1
topic_priority,11:53:41.649,8.3374,log-1
topic_priority,11:53:41.706,10.7894,log-1
topic_priority,11:53:43.627,10.7795,log-1
topic_priority,11:53:44.151,6.7157,log-1
topic_priority,11:53:44.571,8.0913,log-1
topic_priority,11:53:46.644,7.9609,log-1
topic_priority,11:53:47.226,7.2034,log-1
topic_priority,11:53:47.377,6.8109,log-1
topic_priority,11:53:49.054,7.7939,log-1
topic_priority,11:53:49.420,10.6298,log-1
topic_priority,11:53:49.847,7.3348,log-1
topic_priority,11:53:51.726,8.0111,log-1
topic_priority,11:53:51.925,7.4237,log-1
topic_priority,11:53:52.287,8.9746,log-1
topic_priority,11:53:53.812,9.9628,log-1
topic_priority,11:53:53.921,7.8166,log-1
topic_priority,11:53:55.760,9.9456,log-1
topic_priority,11:53:56.239,7.95,log-1
topic_priority,11:53:56.274,8.7958,log-1
topic_priority,11:53:58.108,7.8387,log-1
topic_priority,11:53:58.413,10.3948,log-1
topic_priority,11:53:59.007,10.7792,log-1
topic_priority,11:54:00.717,10.3765,log-1
topic_priority,11:54:00.872,7.5023,log-1
topic_priority,11:54:03.500,7.176,log-1
topic_priority,11:54:07.705,6.525,log-1
topic_priority,11:54:13.222,11.4507,log-1
topic_priority,11:54:13.423,7.8098,log-1
topic_priority,11:54:17.081,9.084,log-1
topic_priority,11:54:21.775,6.7026,log-1
topic_priority,11:54:24.920,7.1035,log-1
topic_priority,11:54:29.245,7.0401,log-1
topic_priority,11:54:30.434,7.5143,log-1
topic_priority,11:54:31.571,7.3452,log-1
topic_priority,11:54:35.139,8.2173,log-1
topic_priority,11:54:37.148,8.9309,log-1
topic_priority,11:54:39.886,7.2913,log-1
topic_priority,11:54:41.597,7.9806,log-1
topic_priority,11:54:43.427,7.3052,log-1
topic_priority,11:54:44.652,10.6456,log-1
topic_priority,11:54:46.687,7.1649,log-1
topic_priority,11:54:48.605,7.5986,log-1
topic_priority,11:54:50.296,6.7876,log-1
topic_priority,11:54:50.386,7.7068,log-1
topic_priority,11:54:54.197,7.9684,log-1
topic_priority,11:54:54.329,8.5327,log-1
topic_priority,11:54:57.585,10.3667,log-1
topic_priority,11:54:57.688,8.4795,log-1
topic_priority,11:55:00.761,7.474,log-1
topic_priority,11:55:01.459,6.7566,log-1
topic_priority,11:55:04.497,8.8785,log-1
topic_priority,11:55:04.841,10.817,log-1
topic_priority,11:55:09.308,7.3301,log-1
topic_priority,11:55:11.949,7.6457,log-1
topic_priority,11:55:11.974,8.7749,log-1
topic_priority,11:55:24.087,7.1545,log-1
topic_priority,11:55:24.393,9.2254,log-1
topic_priority,11:55:32.345,6.7229,log-1
topic_priority,11:55:37.566,10.4233,log-1
topic_priority,11:55:37.626,6.4334,log-1
topic_priority,11:55:49.694,6.7774,log-1
topic_priority,11:55:49.865,6.9577,log-1
topic_priority,11:55:56.872,7.2877,log-1
topic_priority,11:55:58.802,7.1428,log-1
topic_priority,11:55:58.937,9.8874,log-1
topic_priority,11:56:04.594,7.0441,log-1
topic_priority,11:56:04.670,7.3791,log-1
topic_priority,11:56:09.934,6.8941,log-1
topic_priority,11:56:10.395,7.5219,log-1
topic_priority,11:56:15.551,8.6886,log-1
topic_priority,11:56:16.128,8.37,log-1
topic_priority,11:56:21.323,7.5696,log-1
topic_priority,11:56:22.033,8.6517,log-1
topic_priority,11:56:23.260,7.604,log-1
topic_priority,11:56:26.867,8.0065,log-1
topic_priority,11:56:27.448,10.4621,log-1
topic_priority,11:56:37.324,10.9133,log-1
topic_priority,11:56:37.453,7.5662,log-1
topic_priority,11:56:54.718,7.036,log-1
topic_priority,11:56:56.220,7.9523,log-1
topic_priority,11:56:56.342,8.0223,log-1
