Port,Time,Utilization,FileId
9454,10:52:59.264,2.0,log-1
9454,10:52:59.427,2.0,log-1
9454,10:53:54.638,3.0,log-1
9454,10:53:54.685,3.0,log-1
9454,10:54:59.935,4.0,log-1
9454,10:56:58.969,6.0,log-1
9454,10:56:58.982,6.0,log-1
6238,10:52:52.998,2.0,log-2
6238,10:53:43.720,3.0,log-2
6238,10:53:43.874,3.0,log-2
6238,10:54:47.075,4.0,log-2
6238,10:55:55.197,5.0,log-2
5762,10:52:46.208,2.0,log-3
5762,10:52:46.370,2.0,log-3
5762,10:53:36.626,3.0,log-3
5762,10:54:36.771,4.0,log-3
5762,10:54:37.065,4.0,log-3
5762,10:55:40.359,5.0,log-3
5762,10:56:28.657,6.0,log-3
7587,10:54:44.299,4.0,log-4
7587,10:55:47.814,5.0,log-4
7587,10:55:48.061,5.0,log-4
7587,10:56:36.297,6.0,log-4
7587,10:56:36.452,6.0,log-4
