Topic,Time,Latency,FileId
topic_priority,10:42:10.573,1019.8253,log-1
topic_priority,10:42:10.773,855.5974,log-1
topic_priority,10:42:12.571,9.9657,log-1
topic_priority,10:42:13.053,1000.1688,log-1
topic_priority,10:42:13.076,7.2114,log-1
topic_priority,10:42:14.786,8.7248,log-1
topic_priority,10:42:15.347,8.2021,log-1
topic_priority,10:42:15.707,7.7276,log-1
topic_priority,10:42:18.525,6.9486,log-1
topic_priority,10:42:18.690,7.2591,log-1
topic_priority,10:42:19.028,6.75,log-1
topic_priority,10:42:20.614,8.5888,log-1
topic_priority,10:42:21.119,7.9598,log-1
topic_priority,10:42:22.908,6.8732,log-1
topic_priority,10:42:22.919,6.2077,log-1
topic_priority,10:42:25.150,10.7812,log-1
topic_priority,10:42:25.158,6.6674,log-1
topic_priority,10:42:27.663,8.0889,log-1
topic_priority,10:42:27.674,6.9357,log-1
topic_priority,10:42:29.475,7.1861,log-1
topic_priority,10:42:29.598,8.954,log-1
topic_priority,10:42:29.607,7.2719,log-1
topic_priority,10:42:32.425,13.6931,log-1
topic_priority,10:42:32.429,7.8071,log-1
topic_priority,10:42:32.677,6.9928,log-1
topic_priority,10:42:34.200,9.2894,log-1
topic_priority,10:42:34.208,8.6855,log-1
topic_priority,10:42:41.781,6.5634,log-1
topic_priority,10:42:43.398,9.2729,log-1
topic_priority,10:42:43.802,8.8553,log-1
topic_priority,10:42:48.930,7.515,log-1
topic_priority,10:42:51.958,7.5897,log-1
topic_priority,10:42:55.082,8.2032,log-1
topic_priority,10:42:55.111,8.7376,log-1
topic_priority,10:42:59.418,6.4118,log-1
topic_priority,10:43:00.609,7.7276,log-1
topic_priority,10:43:01.756,6.9077,log-1
topic_priority,10:43:05.317,6.6549,log-1
topic_priority,10:43:06.930,7.3295,log-1
topic_priority,10:43:07.390,6.8082,log-1
topic_priority,10:43:10.066,6.762,log-1
topic_priority,10:43:11.165,6.858,log-1
topic_priority,10:43:11.785,7.0924,log-1
topic_priority,10:43:13.608,7.2792,log-1
topic_priority,10:43:14.827,6.8179,log-1
topic_priority,10:43:16.448,6.8428,log-1
topic_priority,10:43:18.116,6.7678,log-1
topic_priority,10:43:19.069,7.5218,log-1
topic_priority,10:43:22.112,6.9582,log-1
topic_priority,10:43:22.267,7.9131,log-1
topic_priority,10:43:24.771,7.5791,log-1
topic_priority,10:43:25.306,7.4066,log-1
topic_priority,10:43:25.873,7.1194,log-1
topic_priority,10:43:28.106,7.2279,log-1
topic_priority,10:43:30.947,8.2958,log-1
topic_priority,10:43:32.104,8.2925,log-1
topic_priority,10:43:34.218,8.3326,log-1
topic_priority,10:43:35.021,6.9338,log-1
topic_priority,10:43:37.408,7.4723,log-1
topic_priority,10:43:39.132,8.4244,log-1
topic_priority,10:43:40.389,7.0363,log-1
topic_priority,10:43:46.961,8.4938,log-1
topic_priority,10:43:48.883,6.5104,log-1
topic_priority,10:43:54.367,8.5439,log-1
topic_priority,10:43:58.437,7.5106,log-1
topic_priority,10:44:00.475,6.8783,log-1
topic_priority,10:44:07.872,6.5464,log-1
topic_priority,10:44:09.436,7.4142,log-1
topic_priority,10:44:11.195,6.9495,log-1
topic_priority,10:44:17.559,7.4771,log-1
topic_priority,10:44:18.708,7.8251,log-1
topic_priority,10:44:19.849,7.7652,log-1
topic_priority,10:44:25.111,7.1988,log-1
topic_priority,10:44:25.987,8.4948,log-1
topic_priority,10:44:27.197,8.1776,log-1
topic_priority,10:44:31.229,6.4805,log-1
topic_priority,10:44:31.458,9.3026,log-1
topic_priority,10:44:32.403,7.5267,log-1
