Port,Time,Utilization,FileId
8896,11:25:33.864,3.0,log-1
8896,11:26:20.794,4.0,log-1
8896,11:27:11.942,5.0,log-1
8896,11:28:59.124,7.0,log-1
8896,11:28:59.246,7.0,log-1
8896,11:29:55.087,8.0,log-1
8896,11:29:55.668,8.0,log-1
8088,11:25:14.638,2.0,log-2
8088,11:27:15.348,5.0,log-2
8088,11:27:15.734,5.0,log-2
8088,11:28:07.263,6.0,log-2
8088,11:28:07.296,6.0,log-2
8088,11:28:07.982,6.0,log-2
8955,11:25:13.594,2.0,log-3
8955,11:25:32.222,3.0,log-3
8955,11:25:32.260,3.0,log-3
8955,11:27:05.929,5.0,log-3
8955,11:28:51.794,7.0,log-3
8955,11:28:51.972,7.0,log-3
8955,11:29:43.233,8.0,log-3
9869,11:25:26.071,3.0,log-4
9869,11:25:26.079,3.0,log-4
9869,11:26:07.317,4.0,log-4
9869,11:26:07.338,4.0,log-4
9869,11:26:50.160,5.0,log-4
9869,11:26:50.295,5.0,log-4
9869,11:26:50.697,5.0,log-4
9869,11:26:50.736,5.0,log-4
9869,11:27:44.934,6.0,log-4
9869,11:29:21.745,8.0,log-4
9869,11:29:22.324,8.0,log-4
