Topic,Time,Latency,FileId
topic_priority,11:46:21.460,570.1873,log-1
topic_priority,11:46:23.067,999.2782,log-1
topic_priority,11:46:24.085,1000.0132,log-1
topic_priority,11:46:24.441,8.9199,log-1
topic_priority,11:46:26.086,10.5824,log-1
topic_priority,11:46:26.573,11.0884,log-1
topic_priority,11:46:29.767,7.6854,log-1
topic_priority,11:46:29.787,8.3223,log-1
topic_priority,11:46:31.097,7.3626,log-1
topic_priority,11:46:32.117,9.624,log-1
topic_priority,11:46:32.770,12.3807,log-1
topic_priority,11:46:34.291,8.6155,log-1
topic_priority,11:46:35.108,7.1614,log-1
topic_priority,11:46:36.218,10.3677,log-1
topic_priority,11:46:38.035,12.5407,log-1
topic_priority,11:46:40.412,8.1193,log-1
topic_priority,11:46:40.816,9.1044,log-1
topic_priority,11:46:42.329,9.5965,log-1
topic_priority,11:46:43.620,7.5865,log-1
topic_priority,11:46:43.710,8.2693,log-1
topic_priority,11:46:44.984,7.8317,log-1
topic_priority,11:46:48.309,7.842,log-1
topic_priority,11:46:50.130,11.0965,log-1
topic_priority,11:46:53.988,7.5382,log-1
topic_priority,11:46:57.859,8.996,log-1
topic_priority,11:46:59.490,8.227,log-1
topic_priority,11:47:02.871,11.5515,log-1
topic_priority,11:47:05.877,6.346,log-1
topic_priority,11:47:07.338,9.4285,log-1
topic_priority,11:47:10.207,12.6727,log-1
topic_priority,11:47:13.169,8.4485,log-1
topic_priority,11:47:15.308,6.9588,log-1
topic_priority,11:47:16.360,8.227,log-1
topic_priority,11:47:19.108,7.8758,log-1
topic_priority,11:47:21.442,7.04,log-1
topic_priority,11:47:21.482,9.7828,log-1
topic_priority,11:47:23.657,6.9853,log-1
topic_priority,11:47:25.388,7.7321,log-1
topic_priority,11:47:25.855,9.1009,log-1
topic_priority,11:47:27.940,7.7596,log-1
topic_priority,11:47:29.805,11.0055,log-1
topic_priority,11:47:31.310,7.3421,log-1
topic_priority,11:47:35.070,6.8328,log-1
topic_priority,11:47:36.008,9.0786,log-1
topic_priority,11:47:39.404,7.2607,log-1
topic_priority,11:47:40.107,7.4572,log-1
topic_priority,11:47:42.142,7.1494,log-1
topic_priority,11:47:42.734,8.3999,log-1
topic_priority,11:47:44.339,10.4018,log-1
topic_priority,11:47:45.907,8.3646,log-1
topic_priority,11:47:48.374,10.7071,log-1
topic_priority,11:47:48.977,9.6269,log-1
topic_priority,11:47:49.735,9.4975,log-1
topic_priority,11:47:57.702,7.0109,log-1
topic_priority,11:47:59.397,8.6951,log-1
topic_priority,11:48:01.117,7.3146,log-1
topic_priority,11:48:12.636,12.0871,log-1
