Port,Time,Utilization,FileId
7199,08:24:08.860,2.0,log-1
7199,08:24:54.694,3.0,log-1
7199,08:27:05.629,6.0,log-1
7199,08:27:42.806,7.0,log-1
7199,08:28:23.600,8.0,log-1
7199,08:29:03.361,9.0,log-1
7199,08:29:03.361,9.0,log-1
7199,08:29:41.545,10.0,log-1
7199,08:29:41.775,10.0,log-1
7199,08:30:18.807,11.0,log-1
7199,08:30:19.002,11.0,log-1
7199,08:30:50.617,12.0,log-1
7199,08:32:01.048,14.0,log-1
7199,08:33:06.456,16.0,log-1
7199,08:33:06.637,16.0,log-1
7199,08:34:13.179,18.0,log-1
7199,08:35:11.684,19.0,log-1
7199,08:36:04.839,20.0,log-1
7199,08:37:55.505,22.0,log-1
7199,08:38:46.790,23.0,log-1
7199,08:39:42.455,24.0,log-1
7199,08:40:36.896,25.0,log-1
7199,08:43:13.258,28.0,log-1
7199,08:44:02.474,29.0,log-1
7199,08:47:24.811,33.0,log-1
7199,08:50:31.755,37.0,log-1
7199,08:51:17.702,38.0,log-1
5045,08:23:48.239,1.0,log-2
5045,08:24:04.654,2.0,log-2
5045,08:24:05.162,2.0,log-2
5045,08:24:51.702,3.0,log-2
5045,08:25:35.266,4.0,log-2
5045,08:25:35.732,4.0,log-2
5045,08:26:25.962,5.0,log-2
5045,08:27:04.195,6.0,log-2
5045,08:27:04.369,6.0,log-2
5045,08:29:34.947,10.0,log-2
5045,08:30:11.687,11.0,log-2
5045,08:30:11.916,11.0,log-2
5045,08:33:31.027,17.0,log-2
5045,08:34:05.864,18.0,log-2
5045,08:34:54.060,19.0,log-2
5045,08:35:48.736,20.0,log-2
5045,08:36:45.153,21.0,log-2
5045,08:37:39.972,22.0,log-2
5045,08:38:30.859,23.0,log-2
5045,08:39:27.556,24.0,log-2
5045,08:40:24.351,25.0,log-2
5045,08:43:02.297,28.0,log-2
5045,08:46:23.149,32.0,log-2
5045,08:47:18.775,33.0,log-2
5045,08:49:42.064,36.0,log-2
5045,08:50:29.599,37.0,log-2
7100,08:24:00.376,2.0,log-3
7100,08:25:16.228,4.0,log-3
7100,08:25:16.232,4.0,log-3
7100,08:25:52.505,5.0,log-3
7100,08:25:52.659,5.0,log-3
7100,08:27:02.036,7.0,log-3
7100,08:27:33.372,8.0,log-3
7100,08:28:06.363,9.0,log-3
7100,08:28:41.651,10.0,log-3
7100,08:28:41.839,10.0,log-3
7100,08:29:15.346,11.0,log-3
7100,08:29:15.597,11.0,log-3
7100,08:32:08.596,17.0,log-3
7100,08:32:34.968,18.0,log-3
7100,08:34:03.203,21.0,log-3
7100,08:34:03.764,21.0,log-3
7100,08:34:46.296,22.0,log-3
7100,08:35:32.818,23.0,log-3
7100,08:37:14.343,25.0,log-3
7100,08:38:02.903,26.0,log-3
7100,08:39:41.981,28.0,log-3
7100,08:40:30.211,29.0,log-3
7100,08:42:52.907,32.0,log-3
7100,08:43:39.026,33.0,log-3
5537,08:24:00.006,2.0,log-4
5537,08:24:00.029,2.0,log-4
5537,08:24:37.111,3.0,log-4
5537,08:24:37.552,3.0,log-4
5537,08:25:13.684,4.0,log-4
5537,08:25:50.218,5.0,log-4
5537,08:27:01.020,7.0,log-4
5537,08:27:31.808,8.0,log-4
5537,08:28:39.799,10.0,log-4
5537,08:29:42.995,12.0,log-4
5537,08:30:41.736,14.0,log-4
5537,08:31:43.065,16.0,log-4
5537,08:31:43.277,16.0,log-4
5537,08:32:11.483,17.0,log-4
5537,08:33:05.753,19.0,log-4
5537,08:33:34.516,20.0,log-4
5537,08:33:34.733,20.0,log-4
5537,08:34:05.708,21.0,log-4
5537,08:34:48.646,22.0,log-4
5537,08:37:19.194,25.0,log-4
5537,08:38:05.590,26.0,log-4
5537,08:40:33.642,29.0,log-4
5537,08:42:11.877,31.0,log-4
5537,08:44:17.893,34.0,log-4
5537,08:44:18.439,34.0,log-4
