Topic,Latency,FileId
topic_priority,11.5174,log-3
topic_normal,11.3136,log-3
topic_priority,11.0724,log-3
topic_priority,9.2667,log-3
topic_priority,9.0009,log-3
topic_normal,8.866,log-3
topic_normal,18.5356,log-3
topic_normal,16.8238,log-3
topic_normal,10.5821,log-3
topic_priority,10.2425,log-3
topic_normal,10.4229,log-3
topic_priority,14.5716,log-3
topic_priority,11.1987,log-3
topic_normal,12.5799,log-3
topic_priority,12.0049,log-3
topic_priority,10.5168,log-3
topic_normal,15.8938,log-3
topic_priority,12.4492,log-3
topic_normal,9.2458,log-3
topic_normal,35.8518,log-3
topic_normal,13.1537,log-3
topic_priority,10.0898,log-3
topic_priority,574947.3339,log-3
topic_priority,573205.3492,log-3
topic_normal,571423.6891,log-3
topic_normal,571407.8653,log-3
topic_normal,571403.228,log-3
topic_priority,570523.6211,log-3
topic_normal,570490.3858,log-3
topic_priority,569326.394,log-3
topic_priority,568204.3611,log-3
topic_priority,567918.0038,log-3
topic_normal,564966.2951,log-3
topic_priority,564950.6711,log-3
topic_normal,563065.8603,log-3
topic_normal,563066.8372,log-3
topic_priority,562891.8759,log-3
topic_normal,560498.6253,log-3
topic_priority,559148.7995,log-3
topic_priority,558942.1026,log-3
topic_priority,557529.9967,log-3
topic_priority,556507.1025,log-3
topic_normal,555053.5256,log-3
topic_priority,552338.9364,log-3
topic_priority,549578.0254,log-3
topic_normal,549333.0174,log-3
topic_priority,546942.2699,log-3
topic_priority,546367.5921,log-3
topic_normal,545550.5829,log-3
topic_normal,545544.1007,log-3
topic_priority,544457.1653,log-3
topic_normal,543035.0826,log-3
topic_priority,542752.3945,log-3
topic_priority,542489.7583,log-3
topic_priority,540787.0186,log-3
topic_priority,540256.503,log-3
topic_priority,537692.7004,log-3
topic_normal,537596.1003,log-3
topic_priority,536152.1605,log-3
topic_priority,535148.6318,log-3
topic_priority,532719.6346,log-3
topic_normal,531139.731,log-3
topic_priority,528908.6734,log-3
topic_priority,527964.6491,log-3
topic_normal,524989.2322,log-3
topic_normal,524983.8765,log-3
topic_priority,524549.2826,log-3
topic_normal,524182.1935,log-3
topic_priority,521063.0205,log-3
topic_priority,518943.9769,log-3
topic_normal,517970.6667,log-3
topic_priority,517917.3438,log-3
topic_priority,514471.7825,log-3
topic_normal,514120.5296,log-3
topic_normal,510382.5064,log-3
topic_priority,510168.5118,log-3
topic_priority,509709.2888,log-3
topic_priority,505509.7997,log-3
topic_normal,503173.0076,log-3
topic_priority,501672.4357,log-3
topic_normal,500395.2696,log-3
topic_priority,499476.4252,log-3
topic_priority,497378.6871,log-3
topic_normal,495066.5518,log-3
topic_priority,492424.9124,log-3
topic_priority,488912.197,log-3
topic_normal,488054.1018,log-3
topic_priority,487651.642,log-3
topic_normal,486144.657,log-3
topic_priority,485932.1667,log-3
topic_priority,485913.9488,log-3
topic_normal,484089.0206,log-3
topic_priority,481609.6171,log-3
topic_normal,477938.3781,log-3
topic_priority,476992.7071,log-3
topic_priority,470425.6189,log-3
topic_normal,466413.1123,log-3
topic_priority,464055.2011,log-3
topic_priority,462654.06,log-3
topic_priority,459980.0603,log-3
topic_priority,457962.9503,log-3
topic_normal,457121.4635,log-3
topic_normal,457080.0752,log-3
topic_priority,454148.8969,log-3
topic_normal,453458.1666,log-3
topic_priority,451519.5032,log-3
topic_priority,443602.9778,log-3
topic_normal,439408.5518,log-3
topic_priority,436440.1077,log-3
topic_normal,435415.4919,log-3
topic_priority,430306.9792,log-3
topic_normal,429546.5353,log-3
topic_priority,429383.7734,log-3
topic_priority,423292.7741,log-3
topic_priority,422658.5932,log-3
topic_normal,419972.7853,log-3
topic_normal,419401.6972,log-3
topic_normal,418855.9586,log-3
topic_priority,415263.9344,log-3
topic_normal,407241.3074,log-3
topic_priority,406072.679,log-3
topic_priority,398743.7239,log-3
topic_normal,395986.7051,log-3
topic_priority,395492.7745,log-3
topic_priority,390501.6237,log-3
topic_priority,386609.5297,log-3
topic_normal,386301.4756,log-3
topic_priority,383448.8558,log-3
topic_normal,377507.6376,log-3
topic_normal,376254.9776,log-3
topic_priority,374748.3671,log-3
topic_normal,374043.7802,log-3
topic_priority,373554.0345,log-3
topic_priority,365279.9284,log-3
topic_normal,361656.4498,log-3
topic_priority,355511.9945,log-3
topic_normal,347761.4362,log-3
topic_priority,344883.9383,log-3
topic_priority,343723.222,log-3
topic_normal,336905.9924,log-3
topic_priority,336330.2319,log-3
topic_priority,328691.172,log-3
topic_priority,327953.4922,log-3
topic_normal,326090.212,log-3
topic_normal,325118.9153,log-3
topic_normal,323149.0473,log-3
topic_priority,316568.6239,log-3
topic_normal,309100.2701,log-3
topic_priority,306226.308,log-3
topic_priority,294186.1456,log-3
topic_priority,293990.9969,log-3
topic_normal,293805.8734,log-3
topic_normal,278336.2887,log-3
topic_priority,275833.3245,log-3
topic_priority,270620.2784,log-3
topic_normal,266373.0309,log-3
topic_normal,265245.3904,log-3
topic_normal,264087.9787,log-3
topic_priority,258940.2223,log-3
topic_normal,247796.3983,log-3
topic_priority,245677.5831,log-3
topic_priority,235751.3335,log-3
topic_priority,233910.5351,log-3
topic_normal,232962.3402,log-3
topic_normal,217129.5947,log-3
topic_priority,213661.2613,log-3
topic_priority,202899.3112,log-3
topic_normal,200279.8317,log-3
topic_normal,196519.318,log-3
topic_normal,195800.4766,log-3
topic_priority,189550.9858,log-3
topic_normal,181910.8642,log-3
topic_priority,174401.3456,log-3
topic_priority,165588.1673,log-3
topic_normal,164597.6328,log-3
topic_priority,160246.2612,log-3
topic_normal,145646.4923,log-3
topic_priority,144263.6064,log-3
topic_priority,140152.4087,log-3
topic_priority,127574.4145,log-3
topic_normal,126474.4026,log-3
topic_normal,115143.4593,log-3
topic_normal,114214.821,log-3
topic_normal,108104.4969,log-3
topic_priority,88816.8502,log-3
topic_normal,85530.7373,log-3
topic_priority,84161.9565,log-3
topic_priority,71063.2786,log-3
topic_normal,65764.7704,log-3
topic_priority,54616.062,log-3
topic_priority,54160.7343,log-3
topic_normal,43928.5593,log-3
topic_priority,35447.1126,log-3
topic_normal,20788.4235,log-3
topic_normal,18372.8661,log-3
topic_normal,17812.4539,log-3
topic_priority,15004.2369,log-3
topic_priority,1507.2055,log-3
topic_priority,1521.2022,log-3
topic_normal,1510.6991,log-3
topic_normal,1459.473,log-3
topic_priority,1402.8802,log-3
topic_priority,1406.8978,log-3
topic_normal,1400.0391,log-3
topic_normal,1406.1656,log-3
topic_priority,1380.5068,log-3
topic_priority,1402.982,log-3
topic_priority,1412.4599,log-3
topic_normal,1402.8497,log-3
topic_normal,1398.6756,log-3
topic_priority,1379.3291,log-3
topic_priority,1347.1237,log-3
topic_normal,1312.1484,log-3
topic_priority,1355.4229,log-3
topic_priority,1310.779,log-3
topic_priority,1268.0097,log-3
topic_priority,1283.7413,log-3
topic_normal,1297.7907,log-3
topic_priority,1228.5244,log-3
topic_normal,1224.5535,log-3
topic_normal,1210.8698,log-3
topic_priority,1203.2938,log-3
topic_priority,1208.114,log-3
topic_priority,1192.6812,log-3
topic_normal,1159.0869,log-3
topic_priority,1176.4108,log-3
topic_priority,1140.5602,log-3
topic_normal,1147.7018,log-3
topic_priority,1164.0072,log-3
topic_normal,1140.7106,log-3
topic_priority,1164.237,log-3
topic_normal,1180.3681,log-3
topic_priority,1183.1813,log-3
topic_priority,1178.8348,log-3
topic_priority,1191.5749,log-3
topic_normal,1192.641,log-3
topic_priority,1157.0533,log-3
topic_normal,1166.3599,log-3
topic_priority,1165.9037,log-3
topic_normal,1173.5813,log-3
topic_priority,1167.523,log-3
topic_priority,1190.125,log-3
topic_normal,1149.0425,log-3
topic_normal,1142.2962,log-3
topic_priority,1137.3751,log-3
topic_normal,1154.2218,log-3
topic_priority,1151.7311,log-3
topic_priority,1169.8227,log-3
topic_priority,1142.9391,log-3
topic_normal,1152.6304,log-3
topic_priority,1143.1891,log-3
topic_priority,1142.5726,log-3
topic_normal,1156.514,log-3
topic_priority,1142.4843,log-3
topic_normal,1140.3767,log-3
topic_priority,1148.493,log-3
topic_normal,1112.5647,log-3
topic_priority,1127.8558,log-3
topic_priority,1106.0328,log-3
topic_normal,1092.5114,log-3
topic_normal,1107.9496,log-3
topic_priority,1104.1622,log-3
topic_priority,1090.8822,log-3
topic_normal,1103.7487,log-3
topic_priority,1095.8726,log-3
topic_priority,1110.5673,log-3
topic_normal,1105.2054,log-3
topic_normal,1121.4083,log-3
topic_priority,1062.7237,log-3
topic_priority,1070.3486,log-3
topic_priority,1039.2286,log-3
topic_normal,1047.1449,log-3
topic_priority,1041.5743,log-3
topic_priority,1043.468,log-3
topic_normal,1056.9238,log-3
topic_normal,1050.2407,log-3
topic_normal,1013.2692,log-3
topic_priority,1014.0558,log-3
topic_priority,1022.2397,log-3
topic_normal,1036.1975,log-3
topic_priority,1015.2487,log-3
topic_priority,995.5911,log-3
topic_priority,970.6422,log-3
topic_normal,973.7031,log-3
topic_normal,971.6436,log-3
topic_normal,973.7471,log-3
topic_priority,940.4069,log-3
topic_priority,952.4668,log-3
topic_priority,912.1878,log-3
topic_priority,906.5963,log-3
topic_normal,862.9764,log-3
topic_normal,867.108,log-3
topic_priority,838.1271,log-3
topic_priority,852.6376,log-3
topic_normal,806.3035,log-3
topic_normal,823.2488,log-3
topic_priority,784.3702,log-3
topic_priority,792.2815,log-3
topic_priority,747.7237,log-3
topic_normal,758.0355,log-3
topic_normal,718.4233,log-3
topic_priority,733.7303,log-3
topic_normal,696.0481,log-3
topic_priority,688.6133,log-3
topic_priority,640.8318,log-3
topic_priority,648.2283,log-3
topic_normal,627.3165,log-3
topic_normal,613.6063,log-3
topic_priority,566.8236,log-3
topic_priority,525.2653,log-3
topic_normal,492.3428,log-3
topic_priority,444.5792,log-3
topic_priority,391.9776,log-3
topic_normal,354.9922,log-3
topic_priority,328.1392,log-3
topic_normal,272.0927,log-3
topic_priority,238.3314,log-3
topic_priority,201.4935,log-3
topic_normal,157.5894,log-3
topic_priority,130.3457,log-3
topic_normal,85.0038,log-3
topic_priority,38.0351,log-3
topic_priority,23.3859,log-3
topic_normal,24.9374,log-3
topic_priority,30.9807,log-3
topic_normal,26.0321,log-3
topic_priority,23.6713,log-3
topic_priority,24.1773,log-3
topic_normal,26.0181,log-3
topic_priority,24.3711,log-3
topic_normal,24.8882,log-3
topic_priority,31.2741,log-3
topic_normal,44.2734,log-3
topic_priority,34.7079,log-3
topic_normal,26.6165,log-3
topic_priority,25.6863,log-3
topic_priority,25.3634,log-3
topic_normal,53.232,log-3
topic_priority,34.7984,log-3
topic_normal,17.355,log-3
topic_priority,27.512,log-3
topic_priority,18.4092,log-3
topic_normal,22.5735,log-3
topic_normal,21.948,log-3
topic_priority,19.3512,log-3
topic_normal,26.6601,log-3
topic_priority,24.0573,log-3
topic_normal,22.7841,log-3
topic_priority,23.1247,log-3
topic_priority,23.3088,log-3
topic_normal,17.6974,log-3
topic_normal,20.4003,log-3
topic_priority,22.9692,log-3
topic_normal,36.1782,log-3
topic_priority,21.0413,log-3
topic_normal,28.8307,log-3
topic_priority,19.1573,log-3
topic_normal,18.8164,log-3
topic_priority,23.3205,log-3
topic_normal,24.4299,log-3
topic_priority,37.8902,log-3
topic_priority,26.6307,log-3
topic_normal,17.724,log-3
topic_normal,18.3237,log-3
topic_priority,21.6532,log-3
topic_normal,23.2627,log-3
topic_priority,20.6431,log-3
topic_normal,17.3929,log-3
topic_priority,21.4302,log-3
topic_normal,17.8725,log-3
topic_priority,19.4124,log-3
topic_normal,17.504,log-3
topic_priority,18.1923,log-3
topic_normal,16.2751,log-3
topic_normal,18.6358,log-3
topic_normal,12.9714,log-3
topic_normal,20.8996,log-3
topic_normal,10.207,log-3
topic_normal,12.8971,log-3
topic_normal,12.3886,log-3
topic_normal,10.4558,log-3
topic_normal,16.4861,log-3
topic_normal,21.3259,log-3
topic_normal,23.9872,log-3
topic_normal,23.4405,log-3
topic_normal,11.6572,log-3
topic_normal,17.3676,log-3
topic_normal,12.5019,log-3
topic_normal,12.7291,log-3
topic_normal,28.9871,log-3
topic_normal,28.5035,log-3
topic_normal,13.5237,log-3
topic_normal,16.64,log-3
topic_normal,13.6792,log-3
topic_normal,15.5662,log-3
topic_priority,260.6191,log-4
topic_priority,492.7359,log-4
topic_normal,12.4616,log-4
topic_normal,8.3521,log-4
topic_normal,9.9674,log-4
topic_priority,15.2568,log-4
topic_normal,10.9071,log-4
topic_priority,9.5918,log-4
topic_priority,7.4292,log-4
topic_priority,8.358,log-4
topic_priority,7.8054,log-4
topic_normal,9.6883,log-4
topic_priority,10.0184,log-4
topic_normal,7.4307,log-4
topic_normal,9.0812,log-4
topic_priority,9.5702,log-4
topic_normal,8.1394,log-4
topic_priority,8.9392,log-4
topic_priority,9.8019,log-4
topic_priority,9.2778,log-4
topic_priority,9.1626,log-4
topic_normal,10.7416,log-4
topic_priority,11.097,log-4
topic_priority,8.237,log-4
topic_priority,8.9168,log-4
topic_normal,8.5819,log-4
topic_priority,8.7204,log-4
topic_priority,9.2161,log-4
topic_normal,9.5929,log-4
topic_normal,7.0201,log-4
topic_priority,8.8598,log-4
topic_normal,7.1646,log-4
topic_priority,6.886,log-4
topic_priority,7.3797,log-4
topic_priority,8.0238,log-4
topic_priority,13.2238,log-4
topic_normal,7.4344,log-4
topic_priority,10.0745,log-4
topic_priority,8.1259,log-4
topic_priority,7.6503,log-4
topic_normal,7.4024,log-4
topic_priority,8.165,log-4
topic_priority,8.8935,log-4
topic_priority,8.692,log-4
topic_normal,10.9653,log-4
topic_normal,6.9782,log-4
topic_normal,8.9135,log-4
topic_priority,9.0305,log-4
topic_priority,8.8508,log-4
topic_priority,8.4071,log-4
topic_normal,7.7891,log-4
topic_priority,9.9336,log-4
topic_normal,14.6074,log-4
topic_priority,8.0535,log-4
topic_normal,8.3019,log-4
topic_priority,7.5735,log-4
topic_priority,9.0993,log-4
topic_normal,7.8019,log-4
topic_priority,9.0418,log-4
topic_priority,8.6271,log-4
topic_priority,9.4549,log-4
topic_normal,8.6962,log-4
topic_priority,9.7235,log-4
topic_normal,8.9689,log-4
topic_priority,7.9139,log-4
topic_normal,12.2275,log-4
topic_normal,8.2815,log-4
topic_priority,10.2969,log-4
topic_priority,8.2067,log-4
topic_normal,8.5864,log-4
topic_priority,7.7743,log-4
topic_priority,9.4829,log-4
topic_priority,7.7447,log-4
topic_normal,9.6896,log-4
topic_priority,9.2108,log-4
topic_priority,9.1857,log-4
topic_normal,9.3368,log-4
topic_normal,9.3282,log-4
topic_priority,10.1378,log-4
topic_normal,9.379,log-4
topic_priority,10.1675,log-4
topic_normal,14.8756,log-4
topic_priority,10.5656,log-4
topic_priority,10.2796,log-4
topic_normal,14.2658,log-4
topic_priority,11.0971,log-4
topic_normal,13.2842,log-4
topic_priority,8.7458,log-4
topic_normal,11.4229,log-4
topic_priority,9.7031,log-4
topic_priority,7.6308,log-4
topic_normal,12.7799,log-4
topic_priority,33.0886,log-4
topic_normal,11.5241,log-4
topic_normal,9.029,log-4
topic_priority,8.6561,log-4
topic_priority,8.1959,log-4
topic_priority,12.0982,log-4
topic_normal,13.1283,log-4
topic_priority,12.0243,log-4
topic_normal,10.5925,log-4
topic_priority,16.1888,log-4
topic_priority,15.0979,log-4
topic_normal,12.4307,log-4
topic_normal,8.426,log-4
topic_priority,17.8343,log-4
topic_normal,9.9948,log-4
topic_priority,14.3168,log-4
topic_normal,15.1491,log-4
topic_priority,9.8828,log-4
topic_priority,13.5832,log-4
topic_priority,11.55,log-4
topic_priority,7.6871,log-4
topic_normal,24.6377,log-4
topic_priority,11.1059,log-4
topic_priority,11.3247,log-4
topic_normal,22.102,log-4
topic_priority,19.1176,log-4
topic_normal,20.627,log-4
topic_normal,22.4714,log-4
topic_priority,14.4695,log-4
topic_normal,12.8492,log-4
topic_normal,17.0318,log-4
topic_priority,26.313,log-4
topic_priority,13.3957,log-4
topic_priority,11.7746,log-4
topic_normal,10.3292,log-4
topic_priority,21.4028,log-4
topic_priority,8.9141,log-4
topic_normal,15.2215,log-4
topic_normal,7.8398,log-4
topic_priority,10.8173,log-4
topic_normal,9.4268,log-4
topic_priority,12.562,log-4
topic_priority,18.0478,log-4
topic_normal,10.7163,log-4
topic_priority,8.7787,log-4
topic_priority,11.5298,log-4
topic_normal,14.4505,log-4
topic_priority,12.1416,log-4
topic_normal,12.7909,log-4
topic_normal,11.6967,log-4
topic_normal,10.2233,log-4
topic_normal,11.7342,log-4
topic_priority,10.4727,log-4
topic_priority,19.2041,log-4
topic_normal,19.3009,log-4
topic_priority,9.6906,log-4
topic_priority,13.6464,log-4
topic_normal,9.2304,log-4
topic_priority,12.112,log-4
topic_priority,15.372,log-4
topic_normal,10.1033,log-4
topic_normal,10.8633,log-4
topic_normal,26.2375,log-4
topic_priority,10.6437,log-4
topic_priority,29.5027,log-4
topic_normal,68.5642,log-4
topic_priority,19.9393,log-4
topic_priority,22.8839,log-4
topic_priority,12.3053,log-4
topic_normal,10.2713,log-4
topic_normal,10.8874,log-4
topic_priority,574326.3312,log-4
topic_priority,573399.7738,log-4
topic_normal,571302.3686,log-4
topic_normal,571295.9629,log-4
topic_normal,570916.4619,log-4
topic_priority,570891.49,log-4
topic_normal,570391.9852,log-4
topic_priority,569236.8456,log-4
topic_priority,568321.1608,log-4
topic_priority,568120.951,log-4
topic_priority,565369.5016,log-4
topic_normal,564893.8292,log-4
topic_priority,563293.8103,log-4
topic_normal,562987.3049,log-4
topic_normal,562988.7008,log-4
topic_priority,561069.562,log-4
topic_normal,560424.9891,log-4
topic_priority,559086.0896,log-4
topic_priority,559067.4637,log-4
topic_priority,556794.6183,log-4
topic_priority,556430.6238,log-4
topic_normal,554959.7439,log-4
topic_priority,554613.3661,log-4
topic_priority,551976.2795,log-4
topic_priority,550106.0748,log-4
topic_normal,550077.6229,log-4
topic_priority,549196.7525,log-4
topic_priority,545259.7893,log-4
topic_normal,544144.1227,log-4
topic_normal,544138.7247,log-4
topic_priority,543642.7549,log-4
topic_normal,543373.6847,log-4
topic_priority,542382.5361,log-4
topic_priority,541143.5058,log-4
topic_priority,540678.5125,log-4
topic_priority,538602.7573,log-4
topic_normal,538072.9686,log-4
topic_priority,536056.4661,log-4
topic_priority,536044.0063,log-4
topic_priority,533634.7208,log-4
topic_normal,532310.1255,log-4
topic_priority,530857.657,log-4
topic_priority,526324.4479,log-4
topic_priority,525322.0913,log-4
topic_normal,524851.0312,log-4
topic_normal,522402.8939,log-4
topic_normal,522399.6967,log-4
topic_priority,522379.6145,log-4
topic_priority,517888.6295,log-4
topic_priority,517781.5354,log-4
topic_normal,514994.0675,log-4
topic_priority,514870.6556,log-4
topic_normal,513984.5818,log-4
topic_priority,511057.0579,log-4
topic_normal,510303.0427,log-4
topic_priority,505368.3036,log-4
topic_priority,503717.1933,log-4
topic_normal,500795.5316,log-4
topic_priority,499290.0647,log-4
topic_priority,497219.6042,log-4
topic_priority,493965.18,log-4
topic_normal,491709.607,log-4
topic_priority,487451.5298,log-4
topic_normal,487254.1076,log-4
topic_priority,485734.0254,log-4
topic_normal,483886.0677,log-4
topic_normal,483828.0058,log-4
topic_priority,483473.6282,log-4
topic_priority,478798.4724,log-4
topic_normal,475419.7145,log-4
topic_priority,473409.9989,log-4
topic_priority,469738.0836,log-4
topic_priority,469365.286,log-4
topic_normal,466198.5032,log-4
topic_priority,462401.4724,log-4
topic_priority,456855.7241,log-4
topic_normal,456839.4365,log-4
topic_normal,455136.2351,log-4
topic_priority,453899.7137,log-4
topic_normal,452360.2957,log-4
topic_priority,451389.8821,log-4
topic_normal,448690.0043,log-4
topic_priority,445796.4166,log-4
topic_priority,439755.2466,log-4
topic_normal,439212.8102,log-4
topic_priority,439016.1523,log-4
topic_normal,435179.0387,log-4
topic_priority,432344.7857,log-4
topic_normal,429306.7598,log-4
topic_priority,426048.4453,log-4
topic_priority,422380.6882,log-4
topic_normal,419153.5006,log-4
topic_priority,418671.4746,log-4
topic_normal,418571.2731,log-4
topic_normal,416987.8374,log-4
topic_priority,410845.0564,log-4
topic_priority,404743.3331,log-4
topic_priority,402565.9086,log-4
topic_normal,396127.0019,log-4
topic_priority,394740.292,log-4
topic_normal,386547.5906,log-4
topic_priority,384569.1937,log-4
topic_priority,380739.1445,log-4
topic_normal,374842.5515,log-4
topic_normal,374037.2963,log-4
topic_priority,373196.8444,log-4
topic_normal,372864.3976,log-4
topic_priority,370656.0591,log-4
topic_normal,361885.3136,log-4
topic_priority,361869.9089,log-4
topic_priority,351654.9227,log-4
topic_priority,342074.5769,log-4
topic_priority,340093.0299,log-4
topic_normal,336563.6044,log-4
topic_priority,333932.6586,log-4
topic_priority,327570.6814,log-4
topic_normal,323340.0149,log-4
topic_priority,323309.1699,log-4
topic_normal,322836.5894,log-4
topic_normal,320043.8926,log-4
topic_priority,312594.7003,log-4
topic_normal,309846.6455,log-4
topic_normal,294240.5559,log-4
topic_priority,293738.0478,log-4
topic_priority,288243.311,log-4
topic_priority,282278.2231,log-4
topic_normal,277962.0342,log-4
topic_priority,274064.7735,log-4
topic_priority,271084.8017,log-4
topic_normal,263898.3031,log-4
topic_normal,262929.3992,log-4
topic_priority,259069.9702,log-4
topic_normal,258272.5476,log-4
topic_priority,246506.2812,log-4
topic_priority,233879.5124,log-4
topic_normal,231210.4928,log-4
topic_priority,226749.3305,log-4
topic_priority,221493.0122,log-4
topic_normal,215665.246,log-4
topic_priority,210517.2496,log-4
topic_normal,199594.8673,log-4
topic_normal,191294.7891,log-4
topic_normal,185754.7259,log-4
topic_normal,165003.8953,log-4
topic_priority,155354.9566,log-4
topic_priority,153175.217,log-4
topic_normal,145308.4867,log-4
topic_priority,137687.0308,log-4
topic_priority,136019.077,log-4
topic_normal,126264.2756,log-4
topic_priority,121841.7422,log-4
topic_priority,106186.4762,log-4
topic_normal,106005.7908,log-4
topic_normal,99937.7757,log-4
topic_normal,86572.8428,log-4
topic_priority,71739.7182,log-4
topic_priority,70690.0364,log-4
topic_normal,67111.328,log-4
topic_priority,53594.8275,log-4
topic_priority,48369.5833,log-4
topic_priority,23630.0366,log-4
topic_normal,20496.2561,log-4
topic_normal,6604.0421,log-4
topic_priority,1026.1688,log-4
topic_priority,994.7364,log-4
topic_normal,1003.7155,log-4
topic_normal,982.5044,log-4
topic_priority,972.6934,log-4
topic_priority,973.0306,log-4
topic_normal,975.012,log-4
topic_priority,958.3576,log-4
topic_normal,932.8678,log-4
topic_priority,935.9471,log-4
topic_priority,928.6626,log-4
topic_normal,924.7474,log-4
topic_priority,883.9657,log-4
topic_priority,870.0073,log-4
topic_priority,874.3809,log-4
topic_normal,870.5085,log-4
topic_normal,872.9142,log-4
topic_priority,884.5733,log-4
topic_priority,852.6905,log-4
topic_priority,813.5573,log-4
topic_priority,812.468,log-4
topic_normal,797.0784,log-4
topic_normal,753.1989,log-4
topic_priority,763.0335,log-4
topic_priority,741.7185,log-4
topic_priority,743.5251,log-4
topic_normal,756.0068,log-4
topic_priority,684.7751,log-4
topic_priority,693.9939,log-4
topic_priority,695.8127,log-4
topic_normal,689.8274,log-4
topic_normal,704.357,log-4
topic_priority,724.1822,log-4
topic_priority,692.0293,log-4
topic_normal,704.161,log-4
topic_priority,728.2576,log-4
topic_priority,724.7482,log-4
topic_priority,735.243,log-4
topic_normal,699.0001,log-4
topic_normal,677.1847,log-4
topic_priority,681.8517,log-4
topic_normal,692.102,log-4
topic_normal,705.4567,log-4
topic_priority,684.6417,log-4
topic_priority,678.2679,log-4
topic_priority,660.1556,log-4
topic_normal,673.0344,log-4
topic_priority,684.812,log-4
topic_normal,681.1982,log-4
topic_priority,664.4186,log-4
topic_normal,627.7869,log-4
topic_priority,645.3918,log-4
topic_priority,675.349,log-4
topic_priority,683.8851,log-4
topic_normal,634.1099,log-4
topic_normal,651.0482,log-4
topic_priority,645.4924,log-4
topic_priority,630.2836,log-4
topic_priority,646.5758,log-4
topic_normal,615.087,log-4
topic_priority,648.0432,log-4
topic_normal,662.0769,log-4
topic_normal,658.2783,log-4
topic_normal,650.6305,log-4
topic_priority,643.8773,log-4
topic_priority,615.438,log-4
topic_priority,626.4928,log-4
topic_normal,629.6192,log-4
topic_priority,604.8679,log-4
topic_normal,613.9639,log-4
topic_priority,607.0164,log-4
topic_normal,593.3527,log-4
topic_priority,588.5272,log-4
topic_priority,585.3984,log-4
topic_priority,576.2319,log-4
topic_normal,581.3319,log-4
topic_normal,561.9727,log-4
topic_priority,565.6945,log-4
topic_priority,576.9105,log-4
topic_priority,581.4784,log-4
topic_normal,547.5263,log-4
topic_normal,525.5606,log-4
topic_priority,490.965,log-4
topic_priority,498.1905,log-4
topic_priority,489.515,log-4
topic_normal,451.6381,log-4
topic_normal,454.7333,log-4
topic_priority,471.4973,log-4
topic_priority,428.1135,log-4
topic_normal,447.8542,log-4
topic_priority,405.2072,log-4
topic_priority,380.9285,log-4
topic_normal,365.5331,log-4
topic_normal,379.6732,log-4
topic_priority,342.6846,log-4
topic_normal,305.5401,log-4
topic_normal,315.1802,log-4
topic_priority,279.9404,log-4
topic_priority,266.1375,log-4
topic_priority,249.8502,log-4
topic_normal,257.5622,log-4
topic_normal,210.8492,log-4
topic_priority,208.9425,log-4
topic_priority,188.9782,log-4
topic_normal,182.9827,log-4
topic_priority,138.8889,log-4
topic_normal,102.4315,log-4
topic_priority,66.0619,log-4
topic_priority,24.205,log-4
topic_normal,26.5722,log-4
topic_priority,27.9651,log-4
topic_normal,19.7097,log-4
topic_priority,26.3755,log-4
topic_normal,24.7586,log-4
topic_priority,16.4538,log-4
topic_priority,25.5362,log-4
topic_normal,24.525,log-4
topic_priority,24.2702,log-4
topic_normal,24.0762,log-4
topic_priority,22.621,log-4
topic_priority,37.8009,log-4
topic_priority,25.7299,log-4
topic_normal,33.2279,log-4
topic_priority,31.3933,log-4
topic_normal,22.5687,log-4
topic_priority,32.3867,log-4
topic_normal,26.1171,log-4
topic_priority,29.135,log-4
topic_normal,23.0419,log-4
topic_priority,27.6782,log-4
topic_priority,35.1229,log-4
topic_priority,24.403,log-4
topic_normal,26.2217,log-4
topic_priority,18.7871,log-4
topic_priority,35.5533,log-4
topic_normal,22.0934,log-4
topic_priority,30.5975,log-4
topic_normal,32.9693,log-4
topic_normal,29.3643,log-4
topic_priority,22.7247,log-4
topic_priority,26.219,log-4
topic_normal,27.8946,log-4
topic_priority,16.9741,log-4
topic_normal,22.7157,log-4
topic_priority,22.065,log-4
topic_priority,26.2798,log-4
topic_priority,24.362,log-4
topic_normal,19.2096,log-4
topic_priority,22.0666,log-4
topic_normal,25.3396,log-4
topic_normal,17.721,log-4
topic_normal,16.5398,log-4
topic_priority,33.4857,log-4
topic_normal,21.9472,log-4
topic_priority,23.753,log-4
topic_normal,25.1467,log-4
topic_priority,23.921,log-4
topic_priority,32.559,log-4
topic_normal,21.3216,log-4
topic_priority,17.9555,log-4
topic_normal,20.8103,log-4
topic_priority,21.5531,log-4
topic_priority,27.8101,log-4
topic_normal,21.7115,log-4
topic_normal,20.6995,log-4
topic_normal,13.6995,log-4
topic_normal,33.7741,log-4
topic_normal,60.8806,log-4
topic_normal,29.6177,log-4
topic_normal,11.3971,log-4
topic_normal,21.9415,log-4
topic_normal,21.3906,log-4
topic_normal,18.1985,log-4
topic_normal,12.7379,log-4
topic_normal,12.604,log-4
topic_normal,20.259,log-4
topic_normal,12.7993,log-4
topic_normal,17.3412,log-4
topic_normal,14.3646,log-4
topic_normal,11.2714,log-4
topic_normal,26.8355,log-4
topic_normal,14.1326,log-4
topic_normal,12.5007,log-4
topic_normal,13.2852,log-4
topic_normal,13.3979,log-4
topic_normal,23.4652,log-4
