Port,Time,Utilization,FileId
9427,12:53:21.366,2.0,log-1
9427,12:53:38.700,3.0,log-1
9427,12:53:38.808,3.0,log-1
9427,12:55:23.587,6.0,log-1
9427,12:56:25.550,8.0,log-1
9427,12:56:55.684,9.0,log-1
9427,12:56:55.863,9.0,log-1
9427,12:59:21.731,14.0,log-1
9427,12:59:21.761,14.0,log-1
9427,13:01:14.084,18.0,log-1
9427,13:01:37.913,19.0,log-1
9427,13:02:28.406,21.0,log-1
9427,13:03:37.350,24.0,log-1
9427,13:04:12.790,25.0,log-1
9427,13:04:49.469,26.0,log-1
9427,13:05:55.959,28.0,log-1
9427,13:06:34.869,29.0,log-1
9427,13:08:31.045,32.0,log-1
9427,13:09:08.658,33.0,log-1
9427,13:10:44.448,36.0,log-1
9427,13:12:34.395,39.0,log-1
9427,13:13:34.903,41.0,log-1
9427,13:16:29.457,47.0,log-1
9427,13:16:54.595,48.0,log-1
9427,13:18:25.314,51.0,log-1
8582,12:54:18.015,4.0,log-2
8582,12:54:48.793,5.0,log-2
8582,12:54:49.004,5.0,log-2
8582,12:56:22.277,8.0,log-2
8582,12:57:17.426,10.0,log-2
8582,12:57:43.863,11.0,log-2
8582,13:00:24.712,17.0,log-2
8582,13:01:39.572,20.0,log-2
8582,13:01:39.599,20.0,log-2
8582,13:02:32.635,22.0,log-2
8582,13:03:19.059,24.0,log-2
8582,13:06:54.726,31.0,log-2
8582,13:10:06.179,37.0,log-2
8582,13:11:10.495,39.0,log-2
8582,13:11:43.913,40.0,log-2
8582,13:12:20.733,41.0,log-2
8582,13:14:00.174,44.0,log-2
8582,13:18:24.145,52.0,log-2
5640,12:53:17.676,2.0,log-3
5640,12:53:25.806,3.0,log-3
5640,12:53:52.226,4.0,log-3
5640,12:54:23.336,5.0,log-3
5640,12:54:23.618,5.0,log-3
5640,12:54:50.296,6.0,log-3
5640,12:55:21.933,7.0,log-3
5640,12:55:50.864,8.0,log-3
5640,12:56:18.299,9.0,log-3
5640,12:57:36.786,12.0,log-3
5640,12:58:32.403,14.0,log-3
5640,12:58:32.442,14.0,log-3
5640,12:59:24.544,16.0,log-3
5640,12:59:24.571,16.0,log-3
5640,12:59:49.932,17.0,log-3
5640,12:59:50.116,17.0,log-3
5640,13:00:19.081,18.0,log-3
5640,13:00:19.340,18.0,log-3
5640,13:01:12.462,20.0,log-3
5640,13:02:01.208,22.0,log-3
5640,13:02:01.379,22.0,log-3
5640,13:02:55.232,24.0,log-3
5640,13:03:18.371,25.0,log-3
5640,13:04:54.770,28.0,log-3
5640,13:05:28.228,29.0,log-3
5640,13:07:21.309,32.0,log-3
5640,13:09:16.072,35.0,log-3
5640,13:10:14.379,37.0,log-3
5640,13:10:50.281,38.0,log-3
5640,13:11:24.998,39.0,log-3
5640,13:12:43.374,41.0,log-3
5640,13:13:16.568,42.0,log-3
9337,12:53:32.807,3.0,log-4
9337,12:53:32.837,3.0,log-4
9337,12:54:03.705,4.0,log-4
9337,12:54:04.025,4.0,log-4
9337,12:54:33.663,5.0,log-4
9337,12:54:34.053,5.0,log-4
9337,12:55:32.495,7.0,log-4
9337,12:55:32.907,7.0,log-4
9337,12:55:59.703,8.0,log-4
9337,12:55:59.766,8.0,log-4
9337,12:56:28.494,9.0,log-4
9337,12:56:28.595,9.0,log-4
9337,12:56:53.902,10.0,log-4
9337,12:56:53.952,10.0,log-4
9337,12:57:19.164,11.0,log-4
9337,12:57:45.845,12.0,log-4
9337,12:58:10.589,13.0,log-4
9337,12:59:29.122,16.0,log-4
9337,13:00:22.550,18.0,log-4
9337,13:00:49.449,19.0,log-4
9337,13:02:02.815,22.0,log-4
9337,13:02:29.950,23.0,log-4
9337,13:02:56.919,24.0,log-4
9337,13:03:43.081,26.0,log-4
9337,13:08:53.991,34.0,log-4
9337,13:09:28.265,35.0,log-4
9337,13:10:31.901,37.0,log-4
9337,13:11:11.403,38.0,log-4
9337,13:11:12.048,38.0,log-4
9337,13:13:35.297,42.0,log-4
