Port,Time,Utilization,FileId
7109,12:39:22.054,3.0,log-1
7109,12:39:22.054,3.0,log-1
7109,12:40:17.130,5.0,log-1
7109,12:40:17.416,5.0,log-1
7109,12:40:45.570,6.0,log-1
7109,12:41:12.142,7.0,log-1
7109,12:41:37.233,8.0,log-1
7109,12:42:10.734,9.0,log-1
7109,12:42:47.901,10.0,log-1
7109,12:43:59.811,12.0,log-1
7109,12:44:38.869,13.0,log-1
7109,12:47:26.562,18.0,log-1
7109,12:47:55.788,19.0,log-1
7109,12:49:21.092,22.0,log-1
7109,12:50:19.217,24.0,log-1
5768,12:40:01.370,4.0,log-2
5768,12:40:01.381,4.0,log-2
5768,12:41:30.358,7.0,log-2
5768,12:42:40.945,9.0,log-2
5768,12:43:20.945,10.0,log-2
5768,12:45:48.217,14.0,log-2
5768,12:46:54.960,16.0,log-2
5768,12:47:25.008,17.0,log-2
5768,12:49:50.072,22.0,log-2
8070,12:39:53.699,4.0,log-3
8070,12:39:53.845,4.0,log-3
8070,12:40:17.130,5.0,log-3
8070,12:40:47.466,6.0,log-3
8070,12:40:47.475,6.0,log-3
8070,12:41:37.815,8.0,log-3
8070,12:41:38.286,8.0,log-3
8070,12:42:16.881,9.0,log-3
8070,12:42:52.135,10.0,log-3
8070,12:43:33.021,11.0,log-3
8070,12:43:33.565,11.0,log-3
8070,12:44:48.776,13.0,log-3
8070,12:44:49.361,13.0,log-3
8070,12:47:06.611,17.0,log-3
8070,12:49:31.251,22.0,log-3
8070,12:50:04.722,23.0,log-3
7148,12:39:58.455,4.0,log-4
7148,12:40:53.386,6.0,log-4
7148,12:41:19.203,7.0,log-4
7148,12:41:44.091,8.0,log-4
7148,12:41:44.117,8.0,log-4
7148,12:42:58.415,10.0,log-4
7148,12:44:15.221,12.0,log-4
7148,12:47:46.098,18.0,log-4
7148,12:48:10.675,19.0,log-4
7148,12:48:43.580,20.0,log-4
7148,12:50:40.150,24.0,log-4
7148,12:51:04.798,25.0,log-4
7148,12:51:38.805,26.0,log-4
