Topic,Time,Latency,FileId
topic_priority,08:23:46.122,435.9812,log-1
topic_priority,08:23:47.707,1002.3664,log-1
topic_priority,08:23:48.710,995.7073,log-1
topic_priority,08:23:50.720,7.2509,log-1
topic_priority,08:23:50.728,9.696,log-1
topic_priority,08:23:51.192,8.3276,log-1
topic_priority,08:23:53.464,9.4443,log-1
topic_priority,08:23:53.583,7.4433,log-1
topic_priority,08:23:54.942,10.339,log-1
topic_priority,08:23:55.859,9.723,log-1
topic_priority,08:23:56.903,6.6812,log-1
topic_priority,08:23:58.527,6.1982,log-1
topic_priority,08:23:59.578,6.8164,log-1
topic_priority,08:24:00.540,9.2652,log-1
topic_priority,08:24:01.586,7.1855,log-1
topic_priority,08:24:02.442,7.9052,log-1
topic_priority,08:24:04.535,6.9835,log-1
topic_priority,08:24:04.647,7.6211,log-1
topic_priority,08:24:04.902,6.5388,log-1
topic_priority,08:24:07.023,7.9353,log-1
topic_priority,08:24:07.065,9.4344,log-1
topic_priority,08:24:08.435,7.8772,log-1
topic_priority,08:24:09.321,8.1883,log-1
topic_priority,08:24:09.632,8.1151,log-1
topic_priority,08:24:11.374,6.6801,log-1
topic_priority,08:24:13.483,6.9854,log-1
topic_priority,08:24:13.881,6.2931,log-1
topic_priority,08:24:15.432,7.127,log-1
topic_priority,08:24:18.544,7.5301,log-1
topic_priority,08:24:18.911,12.3585,log-1
topic_priority,08:24:19.119,7.1328,log-1
topic_priority,08:24:20.623,8.1599,log-1
topic_priority,08:24:21.010,7.7445,log-1
topic_priority,08:24:22.426,6.5618,log-1
topic_priority,08:24:24.537,14.1425,log-1
topic_priority,08:24:24.654,8.574,log-1
topic_priority,08:24:24.746,6.3812,log-1
topic_priority,08:24:26.541,7.2356,log-1
topic_priority,08:24:27.117,8.5034,log-1
topic_priority,08:24:28.470,6.9387,log-1
topic_priority,08:24:29.008,9.3929,log-1
topic_priority,08:24:30.666,8.1146,log-1
topic_priority,08:24:31.747,9.1753,log-1
topic_priority,08:24:33.562,7.86,log-1
topic_priority,08:24:34.795,6.4058,log-1
topic_priority,08:24:36.266,9.0079,log-1
topic_priority,08:24:36.742,7.3136,log-1
topic_priority,08:24:39.012,11.3333,log-1
topic_priority,08:24:39.177,8.1045,log-1
topic_priority,08:24:41.017,10.8049,log-1
topic_priority,08:24:41.045,7.0063,log-1
topic_priority,08:24:42.961,6.9033,log-1
topic_priority,08:24:43.652,7.727,log-1
topic_priority,08:24:45.484,10.0021,log-1
topic_priority,08:24:45.601,9.8369,log-1
topic_priority,08:24:45.769,13.2645,log-1
topic_priority,08:24:47.796,8.1007,log-1
topic_priority,08:24:48.210,10.9648,log-1
topic_priority,08:24:50.496,8.6826,log-1
topic_priority,08:24:50.571,9.7424,log-1
topic_priority,08:24:50.744,7.0803,log-1
topic_priority,08:24:52.485,10.2409,log-1
topic_priority,08:24:54.841,8.149,log-1
topic_priority,08:24:55.246,7.806,log-1
topic_priority,08:24:57.230,6.6404,log-1
topic_priority,08:24:57.671,7.0111,log-1
topic_priority,08:24:59.373,7.2638,log-1
topic_priority,08:25:01.116,7.208,log-1
topic_priority,08:25:02.041,6.7021,log-1
topic_priority,08:25:02.139,6.8041,log-1
topic_priority,08:25:04.365,9.5442,log-1
topic_priority,08:25:04.784,7.7838,log-1
topic_priority,08:25:06.903,8.0133,log-1
topic_priority,08:25:07.759,9.0783,log-1
topic_priority,08:25:10.190,9.6624,log-1
topic_priority,08:25:10.332,16.3969,log-1
topic_priority,08:25:10.763,10.9219,log-1
topic_priority,08:25:13.899,7.6326,log-1
topic_priority,08:25:13.992,7.1499,log-1
topic_priority,08:25:16.231,6.928,log-1
topic_priority,08:25:16.758,7.7718,log-1
topic_priority,08:25:18.261,7.1602,log-1
topic_priority,08:25:18.801,7.0019,log-1
topic_priority,08:25:20.258,7.3187,log-1
topic_priority,08:25:20.788,10.3608,log-1
topic_priority,08:25:22.734,7.1325,log-1
topic_priority,08:25:23.253,6.9463,log-1
topic_priority,08:25:23.677,6.71,log-1
topic_priority,08:25:24.881,9.8754,log-1
topic_priority,08:25:25.388,8.4273,log-1
topic_priority,08:25:28.105,8.9034,log-1
topic_priority,08:25:28.628,9.3713,log-1
topic_priority,08:25:30.385,8.9531,log-1
topic_priority,08:25:30.913,12.0205,log-1
topic_priority,08:25:33.472,7.0554,log-1
topic_priority,08:25:33.999,7.7362,log-1
topic_priority,08:25:34.175,8.3921,log-1
topic_priority,08:25:36.334,7.412,log-1
topic_priority,08:25:36.857,9.6024,log-1
topic_priority,08:25:38.825,13.7537,log-1
topic_priority,08:25:38.854,13.3102,log-1
topic_priority,08:25:39.646,8.3433,log-1
topic_priority,08:25:41.839,7.9117,log-1
topic_priority,08:25:41.858,9.456,log-1
topic_priority,08:25:43.706,7.489,log-1
topic_priority,08:25:43.732,7.316,log-1
topic_priority,08:25:46.482,9.7142,log-1
topic_priority,08:25:46.497,10.8976,log-1
topic_priority,08:25:47.926,8.9038,log-1
topic_priority,08:25:49.331,8.0107,log-1
topic_priority,08:25:49.353,8.4487,log-1
topic_priority,08:25:51.211,6.9045,log-1
topic_priority,08:25:51.231,7.5295,log-1
topic_priority,08:25:53.493,8.0102,log-1
topic_priority,08:25:53.517,7.282,log-1
topic_priority,08:25:55.800,7.76,log-1
topic_priority,08:25:55.819,7.6394,log-1
topic_priority,08:25:58.029,8.4784,log-1
topic_priority,08:25:58.042,8.444,log-1
topic_priority,08:25:58.915,7.5303,log-1
topic_priority,08:26:00.840,7.4487,log-1
topic_priority,08:26:00.852,7.5647,log-1
topic_priority,08:26:03.573,8.6768,log-1
topic_priority,08:26:03.588,7.1663,log-1
topic_priority,08:26:05.724,6.9033,log-1
topic_priority,08:26:05.745,7.3388,log-1
topic_priority,08:26:09.060,8.4389,log-1
topic_priority,08:26:09.555,8.2024,log-1
topic_priority,08:26:09.576,8.5487,log-1
topic_priority,08:26:11.976,7.464,log-1
topic_priority,08:26:11.993,7.4685,log-1
topic_priority,08:26:12.570,9.6202,log-1
topic_priority,08:26:14.438,7.699,log-1
topic_priority,08:26:14.441,6.9173,log-1
topic_priority,08:26:16.451,6.6674,log-1
topic_priority,08:26:16.455,8.752,log-1
topic_priority,08:26:17.753,8.513,log-1
topic_priority,08:26:18.908,7.837,log-1
topic_priority,08:26:18.913,7.6435,log-1
topic_priority,08:26:21.988,12.6489,log-1
topic_priority,08:26:21.993,11.8139,log-1
topic_priority,08:26:24.493,27.8336,log-1
topic_priority,08:26:24.496,24.9158,log-1
topic_priority,08:26:27.109,7.2573,log-1
topic_priority,08:26:27.112,6.8984,log-1
topic_priority,08:26:28.138,8.7163,log-1
topic_priority,08:26:28.306,7.9116,log-1
topic_priority,08:26:30.613,25.6223,log-1
topic_priority,08:26:30.617,27.5401,log-1
topic_priority,08:26:33.182,7.7446,log-1
topic_priority,08:26:33.185,7.8462,log-1
topic_priority,08:26:35.882,9.9864,log-1
topic_priority,08:26:35.885,12.4603,log-1
topic_priority,08:26:38.326,7.4709,log-1
topic_priority,08:26:38.466,6.815,log-1
topic_priority,08:26:38.468,7.3842,log-1
topic_priority,08:26:40.918,7.0835,log-1
topic_priority,08:26:40.923,7.4173,log-1
topic_priority,08:26:43.645,9.2835,log-1
topic_priority,08:26:43.648,8.9282,log-1
topic_priority,08:26:46.355,12.0291,log-1
topic_priority,08:26:46.361,8.8766,log-1
topic_priority,08:26:46.641,10.577,log-1
topic_priority,08:26:49.057,13.9083,log-1
topic_priority,08:26:49.062,12.5127,log-1
topic_priority,08:26:49.930,8.1766,log-1
topic_priority,08:26:51.121,13.1358,log-1
topic_priority,08:26:51.139,13.4957,log-1
topic_priority,08:26:53.660,7.3552,log-1
topic_priority,08:26:53.662,7.5708,log-1
topic_priority,08:26:54.335,8.4642,log-1
topic_priority,08:26:55.905,18.9606,log-1
topic_priority,08:26:55.910,20.9521,log-1
topic_priority,08:26:58.078,11.2538,log-1
topic_priority,08:26:58.089,14.74,log-1
topic_priority,08:26:58.497,9.5918,log-1
topic_priority,08:27:00.076,12.7431,log-1
topic_priority,08:27:00.079,17.5568,log-1
topic_priority,08:27:02.410,9.3929,log-1
topic_priority,08:27:02.418,10.6118,log-1
topic_priority,08:27:05.709,6.8822,log-1
topic_priority,08:27:05.712,7.614,log-1
topic_priority,08:27:06.012,7.5395,log-1
topic_priority,08:27:08.732,14.0882,log-1
topic_priority,08:27:08.744,26.7682,log-1
topic_priority,08:27:11.769,14.278,log-1
topic_priority,08:27:11.787,32.9372,log-1
topic_priority,08:27:14.611,10.624,log-1
topic_priority,08:27:14.614,11.073,log-1
topic_priority,08:27:14.921,15.4194,log-1
topic_priority,08:27:17.211,13.3372,log-1
topic_priority,08:27:17.222,22.2166,log-1
topic_priority,08:27:18.011,14.6281,log-1
topic_priority,08:27:19.105,26.4577,log-1
topic_priority,08:27:19.110,22.5661,log-1
topic_priority,08:27:22.102,11.2803,log-1
topic_priority,08:27:22.105,10.9855,log-1
topic_priority,08:27:24.016,21.3254,log-1
topic_priority,08:27:25.210,9.5554,log-1
topic_priority,08:27:25.211,7.7624,log-1
topic_priority,08:27:27.274,12.4509,log-1
topic_priority,08:27:27.275,14.4269,log-1
topic_priority,08:27:30.288,13.3919,log-1
topic_priority,08:27:30.304,22.9015,log-1
topic_priority,08:27:33.381,9.1047,log-1
topic_priority,08:27:33.388,13.0195,log-1
topic_priority,08:27:33.830,8.3525,log-1
topic_priority,08:27:36.208,11.6729,log-1
topic_priority,08:27:36.210,12.6245,log-1
topic_priority,08:27:38.136,10.8423,log-1
topic_priority,08:27:38.138,11.0891,log-1
topic_priority,08:27:40.629,9.7138,log-1
topic_priority,08:27:40.636,7.812,log-1
topic_priority,08:27:42.862,9.7223,log-1
topic_priority,08:27:42.864,9.0813,log-1
topic_priority,08:27:43.348,8.4671,log-1
topic_priority,08:27:45.040,14.9519,log-1
topic_priority,08:27:45.049,23.3426,log-1
topic_priority,08:27:47.132,20.74,log-1
topic_priority,08:27:47.136,19.5933,log-1
topic_priority,08:27:49.059,7.7246,log-1
topic_priority,08:27:49.060,7.9431,log-1
topic_priority,08:27:51.673,17.3534,log-1
topic_priority,08:27:51.678,20.1975,log-1
topic_priority,08:27:53.745,10.7411,log-1
topic_priority,08:27:53.842,16.8949,log-1
topic_priority,08:27:53.858,26.8327,log-1
topic_priority,08:27:56.740,9.5395,log-1
topic_priority,08:27:56.741,10.6161,log-1
topic_priority,08:28:00.134,8.9441,log-1
topic_priority,08:28:00.267,8.4789,log-1
topic_priority,08:28:00.268,8.8808,log-1
topic_priority,08:28:02.704,9.2408,log-1
topic_priority,08:28:02.809,7.3207,log-1
topic_priority,08:28:02.810,8.5194,log-1
topic_priority,08:28:05.231,9.0832,log-1
topic_priority,08:28:05.233,10.9647,log-1
topic_priority,08:28:07.441,9.7629,log-1
topic_priority,08:28:07.447,13.593,log-1
topic_priority,08:28:10.699,9.4238,log-1
topic_priority,08:28:10.700,9.9806,log-1
topic_priority,08:28:12.765,9.1619,log-1
topic_priority,08:28:12.767,8.2738,log-1
topic_priority,08:28:13.424,9.164,log-1
topic_priority,08:28:14.968,8.0427,log-1
topic_priority,08:28:14.973,13.1488,log-1
topic_priority,08:28:17.970,12.2119,log-1
topic_priority,08:28:17.973,14.5559,log-1
topic_priority,08:28:18.575,11.4415,log-1
topic_priority,08:28:21.248,8.1189,log-1
topic_priority,08:28:21.251,7.6324,log-1
topic_priority,08:28:23.649,7.9059,log-1
topic_priority,08:28:23.652,10.7142,log-1
topic_priority,08:28:26.718,8.6961,log-1
topic_priority,08:28:26.721,9.7064,log-1
topic_priority,08:28:28.040,7.4043,log-1
topic_priority,08:28:29.029,10.7409,log-1
topic_priority,08:28:29.046,10.918,log-1
topic_priority,08:28:31.316,15.8941,log-1
topic_priority,08:28:31.334,33.7358,log-1
topic_priority,08:28:34.264,7.9982,log-1
topic_priority,08:28:34.470,7.6306,log-1
topic_priority,08:28:34.473,7.2377,log-1
topic_priority,08:28:37.348,12.1995,log-1
topic_priority,08:28:37.362,11.9464,log-1
topic_priority,08:28:38.261,8.3384,log-1
topic_priority,08:28:39.799,10.5176,log-1
topic_priority,08:28:39.805,8.7818,log-1
topic_priority,08:28:42.469,10.1243,log-1
topic_priority,08:28:42.470,9.554,log-1
topic_priority,08:28:45.552,9.2617,log-1
topic_priority,08:28:45.559,9.7755,log-1
topic_priority,08:28:47.868,7.9022,log-1
topic_priority,08:28:47.877,8.7575,log-1
topic_priority,08:28:48.366,8.3076,log-1
topic_priority,08:28:50.094,13.4338,log-1
topic_priority,08:28:50.107,18.4927,log-1
topic_priority,08:28:52.229,10.4236,log-1
topic_priority,08:28:52.236,10.9058,log-1
topic_priority,08:28:55.249,8.9219,log-1
topic_priority,08:28:55.253,11.5558,log-1
topic_priority,08:28:57.822,9.9582,log-1
topic_priority,08:28:57.827,14.4412,log-1
topic_priority,08:28:58.532,8.6902,log-1
topic_priority,08:28:59.816,18.4462,log-1
topic_priority,08:28:59.827,26.2382,log-1
topic_priority,08:29:02.638,10.0092,log-1
topic_priority,08:29:02.644,8.0919,log-1
topic_priority,08:29:04.780,8.4123,log-1
topic_priority,08:29:04.783,9.2655,log-1
topic_priority,08:29:06.937,15.0334,log-1
topic_priority,08:29:07.900,9.2232,log-1
topic_priority,08:29:07.908,7.928,log-1
topic_priority,08:29:10.123,8.4689,log-1
topic_priority,08:29:10.125,9.0966,log-1
topic_priority,08:29:12.787,17.8801,log-1
topic_priority,08:29:12.797,9.2052,log-1
topic_priority,08:29:15.350,8.1798,log-1
topic_priority,08:29:15.860,9.3417,log-1
topic_priority,08:29:17.263,8.3162,log-1
topic_priority,08:29:17.596,10.0866,log-1
topic_priority,08:29:18.099,7.4914,log-1
topic_priority,08:29:20.371,18.0387,log-1
topic_priority,08:29:20.839,9.258,log-1
topic_priority,08:29:21.349,18.5797,log-1
topic_priority,08:29:22.328,9.0355,log-1
topic_priority,08:29:24.900,8.9227,log-1
topic_priority,08:29:25.017,8.5499,log-1
topic_priority,08:29:26.887,15.2869,log-1
topic_priority,08:29:27.185,32.6839,log-1
topic_priority,08:29:29.480,9.0435,log-1
topic_priority,08:29:29.498,9.8669,log-1
topic_priority,08:29:31.345,8.4001,log-1
topic_priority,08:29:31.724,9.038,log-1
topic_priority,08:29:32.167,11.3805,log-1
topic_priority,08:29:34.719,9.7294,log-1
topic_priority,08:29:34.979,10.0506,log-1
topic_priority,08:29:35.199,14.36,log-1
topic_priority,08:29:37.411,31.3955,log-1
topic_priority,08:29:37.487,11.3579,log-1
topic_priority,08:29:37.942,7.8854,log-1
topic_priority,08:29:39.483,8.1608,log-1
topic_priority,08:29:39.611,9.7277,log-1
topic_priority,08:29:41.474,12.4763,log-1
topic_priority,08:29:41.484,7.9452,log-1
topic_priority,08:29:43.637,8.2978,log-1
topic_priority,08:29:43.707,8.6906,log-1
topic_priority,08:29:46.442,10.127,log-1
topic_priority,08:29:47.965,8.99,log-1
topic_priority,08:29:48.516,9.0324,log-1
topic_priority,08:29:48.545,8.6821,log-1
topic_priority,08:29:50.395,15.731,log-1
topic_priority,08:29:50.682,10.5073,log-1
topic_priority,08:29:52.937,8.1513,log-1
topic_priority,08:29:53.057,8.8822,log-1
topic_priority,08:29:55.539,23.7346,log-1
topic_priority,08:29:55.953,10.2653,log-1
topic_priority,08:29:56.303,8.2494,log-1
topic_priority,08:29:58.408,12.9573,log-1
topic_priority,08:29:58.463,8.683,log-1
topic_priority,08:30:00.929,8.5227,log-1
topic_priority,08:30:00.977,11.0257,log-1
topic_priority,08:30:02.963,15.9187,log-1
topic_priority,08:30:02.993,11.6171,log-1
topic_priority,08:30:05.211,8.5603,log-1
topic_priority,08:30:05.282,17.0028,log-1
topic_priority,08:30:06.699,7.8266,log-1
topic_priority,08:30:07.680,9.6332,log-1
topic_priority,08:30:08.038,10.0819,log-1
topic_priority,08:30:10.020,17.1882,log-1
topic_priority,08:30:10.126,9.203,log-1
topic_priority,08:30:10.418,9.5959,log-1
topic_priority,08:30:12.999,9.529,log-1
topic_priority,08:30:13.014,9.949,log-1
topic_priority,08:30:13.795,16.7382,log-1
topic_priority,08:30:16.065,17.5245,log-1
topic_priority,08:30:16.085,9.2632,log-1
topic_priority,08:30:18.210,8.3675,log-1
topic_priority,08:30:18.494,14.0544,log-1
topic_priority,08:30:20.263,9.1119,log-1
topic_priority,08:30:20.511,8.8197,log-1
topic_priority,08:30:23.565,9.379,log-1
