Topic,Time,Latency,FileId
topic_priority,12:38:45.503,336.564,log-1
topic_priority,12:38:46.679,583.4535,log-1
topic_priority,12:38:47.702,609.0292,log-1
topic_priority,12:38:49.711,17.2967,log-1
topic_priority,12:38:50.463,14.014,log-1
topic_priority,12:38:50.715,14.1843,log-1
topic_priority,12:38:52.270,26.155,log-1
topic_priority,12:38:53.542,13.1647,log-1
topic_priority,12:38:54.971,7.8017,log-1
topic_priority,12:38:55.639,9.9608,log-1
topic_priority,12:38:57.036,12.2978,log-1
topic_priority,12:38:57.471,8.5611,log-1
topic_priority,12:38:59.350,12.9027,log-1
topic_priority,12:39:01.420,12.0774,log-1
topic_priority,12:39:01.424,12.3948,log-1
topic_priority,12:39:03.597,13.2936,log-1
topic_priority,12:39:03.890,14.7504,log-1
topic_priority,12:39:05.099,9.9877,log-1
topic_priority,12:39:06.021,8.8449,log-1
topic_priority,12:39:06.169,9.4381,log-1
topic_priority,12:39:08.220,15.662,log-1
topic_priority,12:39:08.501,13.1976,log-1
topic_priority,12:39:10.832,8.6456,log-1
topic_priority,12:39:11.120,10.8253,log-1
topic_priority,12:39:11.126,12.5429,log-1
topic_priority,12:39:15.697,24.3974,log-1
topic_priority,12:39:19.191,9.9785,log-1
topic_priority,12:39:19.211,9.5588,log-1
topic_priority,12:39:24.955,10.8246,log-1
topic_priority,12:39:27.744,16.8154,log-1
topic_priority,12:39:27.962,16.3296,log-1
topic_priority,12:39:31.385,10.6445,log-1
topic_priority,12:39:32.457,7.6713,log-1
topic_priority,12:39:33.975,27.7705,log-1
topic_priority,12:39:35.873,10.8222,log-1
topic_priority,12:39:37.923,7.5522,log-1
topic_priority,12:39:39.209,14.0883,log-1
topic_priority,12:39:42.804,17.3715,log-1
topic_priority,12:39:44.787,9.2282,log-1
topic_priority,12:39:45.400,7.2665,log-1
topic_priority,12:39:46.652,13.2941,log-1
topic_priority,12:39:49.230,7.9507,log-1
topic_priority,12:39:49.876,7.9058,log-1
topic_priority,12:39:51.637,9.5203,log-1
topic_priority,12:39:51.859,8.2659,log-1
topic_priority,12:39:52.131,8.8272,log-1
topic_priority,12:39:54.170,17.2644,log-1
topic_priority,12:39:54.323,8.245,log-1
topic_priority,12:39:56.378,12.9522,log-1
topic_priority,12:39:56.538,14.2059,log-1
topic_priority,12:39:57.071,8.4688,log-1
topic_priority,12:39:58.983,18.3477,log-1
topic_priority,12:39:59.196,16.2912,log-1
topic_priority,12:40:02.042,7.7825,log-1
topic_priority,12:40:02.705,15.8365,log-1
topic_priority,12:40:04.642,13.1119,log-1
topic_priority,12:40:05.366,21.1442,log-1
topic_priority,12:40:06.296,9.9169,log-1
topic_priority,12:40:06.815,25.7165,log-1
topic_priority,12:40:08.220,8.8885,log-1
topic_priority,12:40:08.883,10.414,log-1
topic_priority,12:40:11.069,23.637,log-1
topic_priority,12:40:11.136,11.7471,log-1
topic_priority,12:40:11.909,24.6244,log-1
topic_priority,12:40:13.350,10.5821,log-1
topic_priority,12:40:14.006,7.3777,log-1
topic_priority,12:40:15.158,9.1105,log-1
topic_priority,12:40:17.446,16.6075,log-1
topic_priority,12:40:19.775,9.9271,log-1
topic_priority,12:40:21.303,19.0623,log-1
topic_priority,12:40:24.624,11.1397,log-1
topic_priority,12:40:28.046,24.8858,log-1
topic_priority,12:40:28.119,15.1579,log-1
topic_priority,12:40:33.746,12.2792,log-1
topic_priority,12:40:35.808,8.5913,log-1
topic_priority,12:40:37.999,13.9829,log-1
topic_priority,12:40:43.388,13.903,log-1
topic_priority,12:40:45.521,18.7056,log-1
topic_priority,12:40:47.105,16.3556,log-1
topic_priority,12:40:51.702,23.8671,log-1
topic_priority,12:40:51.707,13.8387,log-1
topic_priority,12:40:51.788,15.8267,log-1
topic_priority,12:40:51.821,11.7829,log-1
topic_priority,12:40:56.105,11.7796,log-1
topic_priority,12:40:57.339,9.3848,log-1
topic_priority,12:40:58.733,19.9676,log-1
topic_priority,12:41:02.517,14.2211,log-1
topic_priority,12:41:04.577,21.1746,log-1
topic_priority,12:41:04.941,10.2907,log-1
topic_priority,12:41:06.620,17.4883,log-1
topic_priority,12:41:09.180,18.9094,log-1
topic_priority,12:41:09.842,12.1413,log-1
topic_priority,12:41:09.921,10.5006,log-1
topic_priority,12:41:11.698,16.3353,log-1
topic_priority,12:41:12.219,8.2944,log-1
topic_priority,12:41:12.244,9.3711,log-1
topic_priority,12:41:14.107,33.0417,log-1
topic_priority,12:41:14.656,14.374,log-1
topic_priority,12:41:15.167,23.6647,log-1
topic_priority,12:41:17.157,11.5052,log-1
topic_priority,12:41:17.196,15.6396,log-1
topic_priority,12:41:19.818,9.6296,log-1
topic_priority,12:41:20.219,8.9561,log-1
topic_priority,12:41:21.728,10.0796,log-1
topic_priority,12:41:23.323,12.2188,log-1
topic_priority,12:41:23.889,9.182,log-1
topic_priority,12:41:23.908,8.5333,log-1
topic_priority,12:41:24.099,9.3279,log-1
topic_priority,12:41:27.041,28.9881,log-1
topic_priority,12:41:27.050,17.9577,log-1
topic_priority,12:41:29.769,17.135,log-1
topic_priority,12:41:30.330,32.5372,log-1
topic_priority,12:41:30.365,29.9612,log-1
topic_priority,12:41:32.043,11.2249,log-1
topic_priority,12:41:33.503,9.1195,log-1
topic_priority,12:41:33.950,10.01,log-1
topic_priority,12:41:35.161,13.596,log-1
topic_priority,12:41:36.898,13.6881,log-1
topic_priority,12:41:39.219,23.8552,log-1
topic_priority,12:41:40.414,9.8443,log-1
topic_priority,12:41:45.297,45.3102,log-1
topic_priority,12:41:45.747,12.1312,log-1
topic_priority,12:41:48.668,10.2437,log-1
topic_priority,12:41:52.885,12.421,log-1
topic_normal,12:38:50.131,10.7669,log-1
topic_normal,12:38:51.328,8.3432,log-1
topic_normal,12:38:51.336,9.5704,log-1
topic_normal,12:38:51.547,10.042,log-1
topic_normal,12:38:55.458,14.5174,log-1
topic_normal,12:38:56.263,11.4002,log-1
topic_normal,12:39:00.993,13.8508,log-1
topic_normal,12:39:02.690,8.6781,log-1
topic_normal,12:39:06.778,7.377,log-1
topic_normal,12:39:07.359,10.2856,log-1
topic_normal,12:39:11.228,8.1132,log-1
topic_normal,12:39:21.249,9.8872,log-1
topic_normal,12:39:21.258,8.6827,log-1
topic_normal,12:39:24.733,14.0186,log-1
topic_normal,12:39:24.950,9.1745,log-1
topic_normal,12:39:24.961,8.9678,log-1
topic_normal,12:39:28.014,8.0064,log-1
topic_normal,12:39:37.068,7.541,log-1
topic_normal,12:39:38.105,11.4726,log-1
topic_normal,12:39:40.403,10.4029,log-1
topic_normal,12:39:45.990,7.1164,log-1
topic_normal,12:39:49.891,7.5373,log-1
topic_normal,12:39:52.275,7.5608,log-1
topic_normal,12:39:53.124,9.0872,log-1
topic_normal,12:39:53.408,12.0733,log-1
topic_normal,12:39:57.056,14.949,log-1
topic_normal,12:39:57.512,11.8182,log-1
topic_normal,12:39:58.449,10.0176,log-1
topic_normal,12:40:02.710,9.1414,log-1
topic_normal,12:40:03.843,11.8743,log-1
topic_normal,12:40:07.365,9.4747,log-1
topic_normal,12:40:07.721,8.7183,log-1
topic_normal,12:40:08.226,8.2889,log-1
topic_normal,12:40:08.427,8.426,log-1
topic_normal,12:40:11.899,13.6889,log-1
topic_normal,12:40:13.367,9.4909,log-1
topic_normal,12:40:13.510,9.766,log-1
topic_normal,12:40:19.630,9.3102,log-1
topic_normal,12:40:24.763,10.7179,log-1
topic_normal,12:40:24.772,12.1629,log-1
topic_normal,12:40:30.083,18.0588,log-1
topic_normal,12:40:32.364,11.0118,log-1
topic_normal,12:40:34.007,8.5506,log-1
topic_normal,12:40:36.023,9.328,log-1
topic_normal,12:40:36.040,8.4025,log-1
topic_normal,12:40:41.815,18.1606,log-1
topic_normal,12:40:43.646,7.8253,log-1
topic_normal,12:40:45.585,9.5643,log-1
topic_normal,12:40:45.589,9.1595,log-1
topic_normal,12:40:48.640,8.5545,log-1
topic_normal,12:40:50.248,12.376,log-1
topic_normal,12:40:54.679,8.1653,log-1
topic_normal,12:40:55.993,12.0553,log-1
topic_normal,12:40:57.871,8.408,log-1
topic_normal,12:40:59.238,18.9243,log-1
topic_normal,12:41:00.136,8.5171,log-1
topic_normal,12:41:04.645,11.1636,log-1
topic_normal,12:41:04.654,10.6538,log-1
topic_normal,12:41:06.978,10.293,log-1
topic_normal,12:41:07.941,7.7558,log-1
topic_normal,12:41:10.747,15.7796,log-1
topic_normal,12:41:12.319,8.5148,log-1
topic_normal,12:41:12.396,14.5378,log-1
topic_normal,12:41:15.100,17.7832,log-1
topic_normal,12:41:16.060,12.1669,log-1
topic_normal,12:41:16.770,21.3936,log-1
topic_normal,12:41:21.700,8.3205,log-1
topic_normal,12:41:21.868,10.4016,log-1
topic_normal,12:41:22.744,12.3918,log-1
topic_normal,12:41:27.004,20.2514,log-1
topic_normal,12:41:27.401,9.7504,log-1
topic_normal,12:41:30.861,8.428,log-1
topic_normal,12:41:31.525,16.9526,log-1
topic_normal,12:41:32.266,8.6416,log-1
topic_normal,12:41:36.361,8.5131,log-1
topic_normal,12:41:37.075,12.7968,log-1
topic_normal,12:41:39.182,19.1273,log-1
topic_normal,12:41:43.988,16.1825,log-1
topic_normal,12:41:43.997,22.2724,log-1
topic_normal,12:41:45.713,11.6702,log-1
topic_normal,12:41:47.012,7.9406,log-1
topic_normal,12:41:48.748,7.5457,log-1
topic_normal,12:41:48.859,9.1528,log-1
topic_normal,12:41:52.847,8.3888,log-1
topic_normal,12:41:54.698,8.624,log-1
topic_normal,12:41:54.706,9.0747,log-1
topic_normal,12:41:58.459,8.1982,log-1
topic_normal,12:41:58.698,9.1509,log-1
topic_normal,12:42:00.746,18.135,log-1
topic_normal,12:42:00.755,21.0372,log-1
topic_normal,12:42:04.028,16.7532,log-1
topic_normal,12:42:04.343,21.9542,log-1
topic_normal,12:42:05.989,9.4983,log-1
topic_normal,12:42:09.130,18.2797,log-1
topic_normal,12:42:09.134,14.8427,log-1
