Port,Time,Utilization,FileId
5830,08:06:29.833,4.0,log-1
5830,08:07:08.982,5.0,log-1
5830,08:07:09.144,5.0,log-1
5830,08:07:48.113,6.0,log-1
5830,08:07:48.514,6.0,log-1
5830,08:09:13.931,8.0,log-1
5830,08:09:14.093,8.0,log-1
5830,08:10:37.276,10.0,log-1
5830,08:11:31.793,11.0,log-1
5830,08:11:31.913,11.0,log-1
5830,08:11:32.362,11.0,log-1
5830,08:12:21.859,12.0,log-1
5830,08:12:22.741,12.0,log-1
5830,08:14:06.445,14.0,log-1
5830,08:16:03.711,24.0,log-1
5830,08:17:18.781,25.0,log-1
5830,08:18:35.229,26.0,log-1
5830,08:21:02.987,28.0,log-1
5830,08:22:13.919,29.0,log-1
5830,08:22:14.480,29.0,log-1
6343,08:06:31.005,4.0,log-2
6343,08:07:11.021,5.0,log-2
6343,08:07:11.402,5.0,log-2
6343,08:07:11.587,5.0,log-2
6343,08:07:50.342,6.0,log-2
6343,08:07:50.442,6.0,log-2
6343,08:08:32.954,7.0,log-2
6343,08:09:16.867,8.0,log-2
6343,08:09:17.012,8.0,log-2
6343,08:09:53.140,9.0,log-2
6343,08:10:41.231,10.0,log-2
6343,08:12:29.491,12.0,log-2
6343,08:13:20.054,13.0,log-2
6343,08:14:10.939,14.0,log-2
6343,08:14:11.216,14.0,log-2
6343,08:16:38.948,24.0,log-2
6343,08:17:53.534,25.0,log-2
6343,08:21:37.190,28.0,log-2
6343,08:22:50.368,29.0,log-2
6026,08:05:45.823,3.0,log-3
6026,08:05:45.960,3.0,log-3
6026,08:06:19.894,4.0,log-3
6026,08:06:19.950,4.0,log-3
6026,08:06:20.285,4.0,log-3
6026,08:06:57.027,5.0,log-3
6026,08:07:30.650,6.0,log-3
6026,08:08:04.290,7.0,log-3
6026,08:08:40.864,8.0,log-3
6026,08:09:19.727,9.0,log-3
6026,08:09:51.063,10.0,log-3
6026,08:10:30.312,11.0,log-3
6026,08:10:30.761,11.0,log-3
6026,08:11:16.365,12.0,log-3
6026,08:11:16.395,12.0,log-3
6026,08:14:18.884,16.0,log-3
6026,08:14:19.011,16.0,log-3
6026,08:14:19.361,16.0,log-3
6026,08:14:19.578,16.0,log-3
6026,08:17:41.878,28.0,log-3
6026,08:17:42.280,28.0,log-3
6026,08:18:54.070,29.0,log-3
6026,08:18:54.473,29.0,log-3
6026,08:22:15.746,32.0,log-3
6026,08:22:16.423,32.0,log-3
6026,08:23:26.439,33.0,log-3
6026,08:23:26.849,33.0,log-3
6026,08:24:38.330,34.0,log-3
6860,08:05:47.389,3.0,log-4
6860,08:06:21.493,4.0,log-4
6860,08:07:31.652,6.0,log-4
6860,08:08:07.446,7.0,log-4
6860,08:08:46.326,8.0,log-4
6860,08:09:24.612,9.0,log-4
6860,08:09:25.094,9.0,log-4
6860,08:09:25.205,9.0,log-4
6860,08:10:35.800,11.0,log-4
6860,08:10:35.929,11.0,log-4
6860,08:10:36.316,11.0,log-4
6860,08:11:26.166,12.0,log-4
6860,08:12:55.413,14.0,log-4
6860,08:14:23.591,16.0,log-4
6860,08:14:23.668,16.0,log-4
6860,08:14:23.920,16.0,log-4
6860,08:15:54.569,26.0,log-4
6860,08:15:55.000,26.0,log-4
6860,08:19:07.806,29.0,log-4
6860,08:21:28.534,31.0,log-4
6860,08:22:33.763,32.0,log-4
6860,08:22:34.442,32.0,log-4
6860,08:23:47.733,33.0,log-4
