Port,Time,Utilization,FileId
5822,13:31:24.357,3.0,log-1
5822,13:32:16.322,4.0,log-1
5822,13:32:16.322,4.0,log-1
5822,13:34:54.656,7.0,log-1
5822,13:34:54.656,7.0,log-1
5822,13:36:56.161,9.0,log-1
5822,13:36:56.161,9.0,log-1
5822,13:38:58.243,11.0,log-1
5822,13:38:58.243,11.0,log-1
5822,13:41:05.662,13.0,log-1
5822,13:41:05.662,13.0,log-1
5822,13:42:11.794,14.0,log-1
5310,13:30:34.158,2.0,log-2
5310,13:30:34.158,2.0,log-2
5310,13:31:20.297,3.0,log-2
5310,13:32:59.890,5.0,log-2
5310,13:32:59.890,5.0,log-2
5310,13:32:59.922,5.0,log-2
5310,13:32:59.922,5.0,log-2
5310,13:33:58.578,6.0,log-2
5310,13:34:57.470,7.0,log-2
5310,13:36:00.277,8.0,log-2
5310,13:36:00.357,8.0,log-2
5310,13:38:04.392,10.0,log-2
5310,13:39:09.047,11.0,log-2
5310,13:39:09.048,11.0,log-2
5310,13:42:22.702,14.0,log-2
9645,13:31:14.904,3.0,log-3
9645,13:31:14.933,3.0,log-3
9645,13:31:15.152,3.0,log-3
9645,13:31:15.184,3.0,log-3
9645,13:33:51.501,6.0,log-3
9645,13:33:51.758,6.0,log-3
9645,13:34:52.769,7.0,log-3
9645,13:35:52.838,8.0,log-3
9645,13:35:52.838,8.0,log-3
9645,13:37:55.516,10.0,log-3
9645,13:37:55.516,10.0,log-3
9645,13:38:54.742,11.0,log-3
9645,13:38:54.742,11.0,log-3
9645,13:42:06.743,14.0,log-3
9645,13:42:07.052,14.0,log-3
5781,13:31:23.534,3.0,log-4
5781,13:33:00.145,5.0,log-4
5781,13:33:00.184,5.0,log-4
5781,13:33:00.348,5.0,log-4
5781,13:33:00.377,5.0,log-4
5781,13:33:58.651,6.0,log-4
5781,13:33:59.020,6.0,log-4
5781,13:34:55.846,7.0,log-4
5781,13:34:56.033,7.0,log-4
5781,13:37:57.042,10.0,log-4
5781,13:37:57.043,10.0,log-4
5781,13:37:57.419,10.0,log-4
5781,13:37:57.691,10.0,log-4
5781,13:38:56.137,11.0,log-4
5781,13:38:56.302,11.0,log-4
5781,13:42:07.443,14.0,log-4
5781,13:42:07.751,14.0,log-4
