Topic,Time,Latency,FileId
topic_priority,09:51:02.086,643.4355,log-1
topic_priority,09:51:03.413,1001.4281,log-1
topic_priority,09:51:04.539,1000.1926,log-1
topic_priority,09:51:05.073,10.9588,log-1
topic_priority,09:51:05.433,8.1073,log-1
topic_priority,09:51:07.750,7.9777,log-1
topic_priority,09:51:07.829,11.245,log-1
topic_priority,09:51:09.554,9.304,log-1
topic_priority,09:51:10.350,7.7815,log-1
topic_priority,09:51:11.483,8.2865,log-1
topic_priority,09:51:13.190,12.9207,log-1
topic_priority,09:51:13.358,9.697,log-1
topic_priority,09:51:13.648,10.8114,log-1
topic_priority,09:51:15.139,9.5175,log-1
topic_priority,09:51:15.404,10.9757,log-1
topic_priority,09:51:17.097,6.5714,log-1
topic_priority,09:51:17.642,11.4998,log-1
topic_priority,09:51:19.499,7.1408,log-1
topic_priority,09:51:20.052,11.6838,log-1
topic_priority,09:51:21.787,8.7076,log-1
topic_priority,09:51:21.961,7.6541,log-1
topic_priority,09:51:23.339,11.255,log-1
topic_priority,09:51:23.883,10.1607,log-1
topic_priority,09:51:25.105,12.1731,log-1
topic_priority,09:51:26.959,8.6006,log-1
topic_priority,09:51:27.088,13.7215,log-1
topic_priority,09:51:28.763,7.9067,log-1
topic_priority,09:51:31.058,12.0187,log-1
topic_priority,09:51:31.813,11.1823,log-1
topic_priority,09:51:32.979,9.2536,log-1
topic_priority,09:51:35.513,9.7896,log-1
topic_priority,09:51:36.398,7.6727,log-1
topic_priority,09:51:37.210,8.9067,log-1
topic_priority,09:51:40.003,8.626,log-1
topic_priority,09:51:40.660,12.3577,log-1
topic_priority,09:51:41.585,8.5224,log-1
topic_priority,09:51:44.189,14.4081,log-1
topic_priority,09:51:44.952,9.6246,log-1
topic_priority,09:51:45.764,10.505,log-1
topic_priority,09:51:48.182,9.248,log-1
topic_priority,09:51:49.028,8.0012,log-1
topic_priority,09:51:50.236,8.7999,log-1
topic_priority,09:51:52.510,8.7186,log-1
topic_priority,09:51:54.321,9.5338,log-1
topic_priority,09:51:54.344,8.5457,log-1
topic_priority,09:51:56.424,17.5589,log-1
topic_priority,09:51:58.050,9.4873,log-1
topic_priority,09:51:58.061,9.9404,log-1
topic_priority,09:52:01.179,9.2608,log-1
topic_priority,09:52:02.061,9.0732,log-1
topic_priority,09:52:02.155,9.8574,log-1
topic_priority,09:52:05.835,9.4088,log-1
topic_priority,09:52:05.855,13.057,log-1
topic_priority,09:52:06.284,10.2452,log-1
topic_priority,09:52:10.268,8.6039,log-1
topic_priority,09:52:10.391,8.8057,log-1
topic_priority,09:52:10.551,11.3495,log-1
topic_priority,09:52:14.273,15.3219,log-1
topic_priority,09:52:14.473,8.1941,log-1
topic_priority,09:52:15.428,11.4187,log-1
topic_priority,09:52:18.598,12.6398,log-1
topic_priority,09:52:18.941,8.4781,log-1
topic_priority,09:52:19.519,13.4429,log-1
topic_priority,09:52:22.540,7.889,log-1
topic_priority,09:52:22.589,9.0673,log-1
topic_priority,09:52:23.642,11.1923,log-1
topic_priority,09:52:26.153,10.4673,log-1
topic_priority,09:52:26.359,15.2005,log-1
topic_priority,09:52:27.349,8.8492,log-1
topic_priority,09:52:30.547,8.7405,log-1
topic_priority,09:52:31.149,13.014,log-1
topic_priority,09:52:32.719,9.7023,log-1
topic_priority,09:52:34.908,29.3241,log-1
topic_priority,09:52:35.011,10.5383,log-1
topic_priority,09:52:36.632,16.4805,log-1
topic_priority,09:52:38.854,10.8513,log-1
topic_priority,09:52:38.991,15.6135,log-1
topic_priority,09:52:40.807,19.214,log-1
topic_priority,09:52:42.856,13.057,log-1
topic_priority,09:52:42.990,48.4782,log-1
topic_priority,09:52:45.015,12.1292,log-1
topic_priority,09:52:46.847,8.8286,log-1
topic_priority,09:52:46.992,10.2635,log-1
topic_priority,09:52:48.709,12.4246,log-1
topic_priority,09:52:51.013,22.1395,log-1
topic_priority,09:52:51.105,12.8598,log-1
topic_priority,09:52:53.800,12.7495,log-1
topic_priority,09:52:54.740,7.7507,log-1
topic_priority,09:52:55.317,16.6537,log-1
topic_priority,09:52:57.884,11.5674,log-1
topic_priority,09:52:58.946,8.4872,log-1
topic_priority,09:52:59.098,13.3996,log-1
topic_priority,09:53:01.953,18.1097,log-1
topic_priority,09:53:02.580,10.5402,log-1
topic_priority,09:53:02.805,14.6963,log-1
topic_priority,09:53:05.772,16.4571,log-1
topic_priority,09:53:06.777,8.7299,log-1
topic_priority,09:53:06.889,12.2212,log-1
topic_priority,09:53:09.761,9.8888,log-1
topic_priority,09:53:10.885,17.6825,log-1
topic_priority,09:53:11.264,16.323,log-1
topic_priority,09:53:14.470,9.3767,log-1
topic_priority,09:53:14.540,9.18,log-1
topic_priority,09:53:14.678,12.961,log-1
topic_priority,09:53:18.442,23.9431,log-1
topic_priority,09:53:18.462,19.3192,log-1
topic_priority,09:53:18.870,13.7301,log-1
topic_priority,09:53:22.640,9.3786,log-1
topic_priority,09:53:22.727,21.9511,log-1
topic_priority,09:53:22.784,9.9104,log-1
topic_priority,09:53:26.934,8.9999,log-1
topic_priority,09:53:26.987,9.7527,log-1
topic_priority,09:53:27.147,13.235,log-1
topic_priority,09:53:31.021,8.9875,log-1
topic_priority,09:53:31.401,7.7414,log-1
topic_priority,09:53:32.185,11.0621,log-1
topic_priority,09:53:34.893,10.2339,log-1
topic_priority,09:53:36.002,14.2207,log-1
topic_priority,09:53:36.060,22.9182,log-1
topic_priority,09:53:39.247,13.4135,log-1
topic_priority,09:53:39.780,43.3834,log-1
topic_priority,09:53:40.144,15.755,log-1
topic_priority,09:53:43.406,9.3928,log-1
topic_priority,09:53:43.786,19.6111,log-1
topic_priority,09:53:44.488,10.7334,log-1
topic_priority,09:53:47.807,9.7412,log-1
topic_priority,09:53:48.058,11.0288,log-1
topic_priority,09:53:48.845,10.867,log-1
