Topic,Latency,FileId
topic_priority,9.0428,log-1
topic_priority,13.532,log-1
topic_normal,9.2077,log-1
topic_priority,7.9456,log-1
topic_priority,8.4877,log-1
topic_normal,6.856,log-1
topic_normal,7.5183,log-1
topic_priority,8.4373,log-1
topic_priority,7.7609,log-1
topic_normal,9.6014,log-1
topic_priority,6.8068,log-1
topic_priority,12.2724,log-1
topic_normal,15.9003,log-1
topic_priority,7.5568,log-1
topic_priority,7.2935,log-1
topic_priority,6.908,log-1
topic_priority,14.4403,log-1
topic_priority,11.5974,log-1
topic_normal,7.9726,log-1
topic_normal,7.5201,log-1
topic_normal,8.0188,log-1
topic_priority,8.091,log-1
topic_normal,14.2334,log-1
topic_priority,8.7469,log-1
topic_priority,9.7114,log-1
topic_priority,10.9677,log-1
topic_normal,21.9928,log-1
topic_priority,8.5215,log-1
topic_priority,8.1332,log-1
topic_normal,9.2502,log-1
topic_priority,10.3945,log-1
topic_normal,7.0121,log-1
topic_priority,7.9356,log-1
topic_priority,14.3629,log-1
topic_normal,13.2519,log-1
topic_priority,7.5766,log-1
topic_priority,7.1753,log-1
topic_normal,9.8752,log-1
topic_normal,9.8947,log-1
topic_priority,7.3973,log-1
topic_priority,11.0057,log-1
topic_priority,17.7723,log-1
topic_normal,8.4164,log-1
topic_priority,10.5237,log-1
topic_normal,9.4123,log-1
topic_priority,7.5249,log-1
topic_priority,8.5641,log-1
topic_normal,10.3267,log-1
topic_priority,14.7075,log-1
topic_priority,14.0375,log-1
topic_normal,9.383,log-1
topic_priority,8.3307,log-1
topic_priority,10.7013,log-1
topic_normal,10.3173,log-1
topic_priority,12.1572,log-1
topic_normal,8.9255,log-1
topic_priority,8.8663,log-1
topic_priority,8.9471,log-1
topic_normal,7.7515,log-1
topic_priority,8.0271,log-1
topic_normal,9.5131,log-1
topic_priority,12.19,log-1
topic_priority,9.0637,log-1
topic_normal,8.3514,log-1
topic_priority,12.2025,log-1
topic_priority,10.2508,log-1
topic_priority,8.973,log-1
topic_normal,12.1858,log-1
topic_priority,9.2752,log-1
topic_normal,8.09,log-1
topic_priority,18.952,log-1
topic_normal,8.4416,log-1
topic_priority,7.7885,log-1
topic_normal,9.2556,log-1
topic_priority,7.3282,log-1
topic_priority,8.5175,log-1
topic_normal,9.4193,log-1
topic_priority,9.9953,log-1
topic_priority,10.2079,log-1
topic_normal,7.9054,log-1
topic_priority,15.3756,log-1
topic_priority,7.6666,log-1
topic_normal,18.8754,log-1
topic_priority,8.2789,log-1
topic_priority,11.5421,log-1
topic_normal,11.0662,log-1
topic_priority,17.4928,log-1
topic_priority,7.5542,log-1
topic_normal,19.2623,log-1
topic_priority,7.8809,log-1
topic_priority,13.5066,log-1
topic_priority,37.146,log-1
topic_normal,11.6587,log-1
topic_normal,16.8035,log-1
topic_priority,10.7534,log-1
topic_normal,8.704,log-1
topic_priority,9.9293,log-1
topic_normal,11.6514,log-1
topic_priority,10.0801,log-1
topic_priority,14.8919,log-1
topic_normal,8.169,log-1
topic_priority,10.9717,log-1
topic_priority,8.0077,log-1
topic_priority,9.0137,log-1
topic_normal,10.3841,log-1
topic_priority,11.0904,log-1
topic_normal,7.6307,log-1
topic_priority,10.1655,log-1
topic_priority,13.5008,log-1
topic_normal,11.2307,log-1
topic_normal,12.8632,log-1
topic_priority,14.08,log-1
topic_priority,11.8057,log-1
topic_priority,10.1409,log-1
topic_normal,16.5477,log-1
topic_priority,10.4862,log-1
topic_normal,8.11,log-1
topic_priority,9.54,log-1
topic_priority,14.4682,log-1
topic_priority,12.288,log-1
topic_normal,10.6276,log-1
topic_priority,8.9359,log-1
topic_normal,8.1763,log-1
topic_priority,11.969,log-1
topic_priority,8.6836,log-1
topic_priority,14.7574,log-1
topic_priority,7.7088,log-1
topic_normal,18.2983,log-1
topic_normal,7.9922,log-1
topic_normal,10.9986,log-1
topic_priority,8.6131,log-1
topic_priority,8.4449,log-1
topic_normal,10.1336,log-1
topic_priority,14.0178,log-1
topic_normal,16.4457,log-1
topic_priority,7.4698,log-1
topic_priority,15.0672,log-1
topic_normal,9.2146,log-1
topic_priority,11.6731,log-1
topic_priority,13.0146,log-1
topic_priority,16.7318,log-1
topic_priority,8.2276,log-1
topic_normal,9.3534,log-1
topic_priority,15.611,log-1
topic_priority,11.3138,log-1
topic_normal,19.8543,log-1
topic_priority,14.4513,log-1
topic_normal,8.8174,log-1
topic_normal,10.194,log-1
topic_priority,12.1056,log-1
topic_priority,10.2675,log-1
topic_normal,10.5623,log-1
topic_priority,12.6711,log-1
topic_priority,54.6937,log-1
topic_normal,15.6676,log-1
topic_priority,10.587,log-1
topic_normal,11.6541,log-1
topic_priority,17.7584,log-1
topic_priority,10.6317,log-1
topic_normal,19.7941,log-1
topic_normal,17.3844,log-1
topic_priority,18.3061,log-1
topic_priority,12.7211,log-1
topic_priority,18.876,log-1
topic_normal,11.073,log-1
topic_normal,9.445,log-1
topic_priority,10.1331,log-1
topic_priority,11.3971,log-1
topic_priority,9.5177,log-1
topic_normal,10.22,log-1
topic_priority,28.9947,log-1
topic_priority,12.0267,log-1
topic_normal,8.3966,log-1
topic_priority,9.0367,log-1
topic_priority,9.5315,log-1
topic_normal,9.6685,log-1
topic_normal,12.7407,log-1
topic_priority,13.7754,log-1
topic_normal,9.7994,log-1
topic_priority,8.5784,log-1
topic_priority,11.1131,log-1
topic_priority,8.3749,log-1
topic_normal,13.6885,log-1
topic_normal,16.1482,log-1
topic_priority,17.5596,log-1
topic_priority,9.5781,log-1
topic_priority,9.2949,log-1
topic_normal,17.3347,log-1
topic_normal,17.4738,log-1
topic_priority,8.5742,log-1
topic_priority,11.6211,log-1
topic_priority,15.7958,log-1
topic_normal,9.0654,log-1
topic_priority,9.8082,log-1
topic_normal,14.0318,log-1
topic_normal,23.5526,log-1
topic_priority,22.7905,log-1
topic_priority,9.4157,log-1
topic_normal,11.707,log-1
topic_normal,8.772,log-1
topic_priority,15.7185,log-1
topic_priority,13.3392,log-1
topic_priority,12.9464,log-1
topic_priority,13.8487,log-1
topic_priority,12.235,log-1
topic_normal,8.9588,log-1
topic_priority,14.169,log-1
topic_normal,8.3774,log-1
topic_priority,14.1104,log-1
topic_normal,8.6546,log-1
topic_priority,9.2463,log-1
topic_normal,8.9597,log-1
topic_priority,21.2968,log-1
topic_priority,16.9467,log-1
topic_priority,9.395,log-1
topic_normal,15.8649,log-1
topic_normal,8.4381,log-1
topic_normal,9.1956,log-1
topic_priority,9.3237,log-1
topic_priority,12.4953,log-1
topic_priority,8.866,log-1
topic_normal,10.6984,log-1
topic_priority,9.6513,log-1
topic_normal,22.0495,log-1
topic_priority,11.162,log-1
topic_priority,10.5904,log-1
topic_normal,16.3686,log-1
topic_normal,11.689,log-1
topic_normal,10.4296,log-1
topic_priority,11.8137,log-1
topic_priority,10.1256,log-1
topic_priority,9.1881,log-1
topic_normal,9.3572,log-1
topic_normal,22.6677,log-1
topic_priority,17.0086,log-1
topic_normal,11.1934,log-1
topic_priority,9.0451,log-1
topic_priority,9.5218,log-1
topic_normal,14.9546,log-1
topic_priority,8.969,log-1
topic_priority,10.5951,log-1
topic_normal,9.3727,log-1
topic_priority,9.1196,log-1
topic_priority,11.6985,log-1
topic_normal,10.5474,log-1
topic_priority,7.881,log-1
topic_normal,14.4588,log-1
topic_priority,11.761,log-1
topic_normal,15.3651,log-1
topic_priority,11.7766,log-1
topic_priority,12.193,log-1
topic_priority,9.8873,log-1
topic_normal,11.0676,log-1
topic_normal,10.8513,log-1
topic_priority,12.0481,log-1
topic_priority,13.1727,log-1
topic_priority,16.851,log-1
topic_normal,9.7502,log-1
topic_normal,13.7961,log-1
topic_priority,9.0192,log-1
topic_priority,20.9323,log-1
topic_normal,11.6724,log-1
topic_priority,10.1371,log-1
topic_normal,15.3782,log-1
topic_normal,9.5083,log-1
topic_priority,11.5261,log-1
topic_priority,8.8117,log-1
topic_priority,11.651,log-1
topic_priority,9.9627,log-1
topic_normal,10.3745,log-1
topic_normal,12.1829,log-1
topic_priority,11.4551,log-1
topic_priority,12.4529,log-1
topic_normal,18.6507,log-1
topic_normal,12.2884,log-1
topic_priority,14.7173,log-1
topic_priority,15.1901,log-1
topic_priority,14.4103,log-1
topic_normal,11.3668,log-1
topic_normal,13.7126,log-1
topic_normal,13.6211,log-1
topic_priority,10.5709,log-1
topic_priority,9.7996,log-1
topic_normal,9.3959,log-1
topic_priority,11.1312,log-1
topic_normal,9.6548,log-1
topic_priority,11.5399,log-1
topic_priority,14.6471,log-1
topic_priority,10.5091,log-1
topic_normal,10.7899,log-1
topic_priority,12.4193,log-1
topic_priority,10.0862,log-1
topic_priority,15.2006,log-1
topic_normal,13.8217,log-1
topic_priority,12.9908,log-1
topic_priority,12.716,log-1
topic_normal,15.2589,log-1
topic_priority,12.3272,log-1
topic_priority,25.8566,log-1
topic_priority,575409.5433,log-1
topic_priority,574701.0016,log-1
topic_priority,573392.0986,log-1
topic_normal,571397.271,log-1
topic_priority,571390.3409,log-1
topic_normal,570940.3894,log-1
topic_normal,570932.456,log-1
topic_priority,570809.4921,log-1
topic_normal,570803.5401,log-1
topic_priority,569375.5772,log-1
topic_priority,568704.621,log-1
topic_priority,568281.6776,log-1
topic_normal,567845.7244,log-1
topic_priority,565896.7849,log-1
topic_normal,565762.8612,log-1
topic_priority,565736.9186,log-1
topic_priority,563237.1636,log-1
topic_priority,562537.2782,log-1
topic_normal,561456.4664,log-1
topic_priority,561432.6557,log-1
topic_priority,561226.7483,log-1
topic_normal,559700.823,log-1
topic_priority,559442.9547,log-1
topic_priority,558839.0615,log-1
topic_normal,558777.2131,log-1
topic_priority,557145.3262,log-1
topic_priority,556385.4362,log-1
topic_normal,555719.6809,log-1
topic_priority,554972.0905,log-1
topic_priority,554244.4713,log-1
topic_normal,553436.8984,log-1
topic_priority,552309.141,log-1
topic_priority,551980.2951,log-1
topic_priority,550901.5797,log-1
topic_normal,550688.8411,log-1
topic_priority,550448.1058,log-1
topic_priority,549939.3218,log-1
topic_priority,548189.5178,log-1
topic_priority,547433.7604,log-1
topic_normal,546983.9708,log-1
topic_priority,544216.1819,log-1
topic_priority,543977.3974,log-1
topic_normal,542734.6252,log-1
topic_normal,541931.849,log-1
topic_priority,541490.0756,log-1
topic_priority,538922.3089,log-1
topic_priority,538501.6752,log-1
topic_normal,536961.9792,log-1
topic_priority,536372.2865,log-1
topic_priority,535872.5656,log-1
topic_normal,534390.8234,log-1
topic_priority,533951.1583,log-1
topic_priority,531169.4247,log-1
topic_normal,530322.7006,log-1
topic_priority,529780.9569,log-1
topic_priority,527318.2436,log-1
topic_priority,525120.5315,log-1
topic_normal,524164.8512,log-1
topic_priority,523873.1632,log-1
topic_normal,523806.4562,log-1
topic_normal,523324.7766,log-1
topic_priority,522259.6423,log-1
topic_priority,521154.1156,log-1
topic_priority,519929.2179,log-1
topic_normal,518163.9329,log-1
topic_priority,517700.4026,log-1
topic_normal,517685.2017,log-1
topic_priority,516894.9634,log-1
topic_priority,516015.0877,log-1
topic_priority,515157.5259,log-1
topic_priority,514092.2264,log-1
topic_priority,512339.7347,log-1
topic_normal,512123.1422,log-1
topic_normal,511877.5693,log-1
topic_priority,510749.0083,log-1
topic_priority,509105.4712,log-1
topic_priority,508580.1788,log-1
topic_priority,507634.7923,log-1
topic_normal,505811.3436,log-1
topic_priority,505597.7639,log-1
topic_normal,505313.1722,log-1
topic_priority,505102.5776,log-1
topic_normal,504651.0469,log-1
topic_priority,501810.5073,log-1
topic_priority,501606.0103,log-1
topic_normal,499671.5438,log-1
topic_priority,499005.085,log-1
topic_priority,498700.5982,log-1
topic_priority,495464.964,log-1
topic_priority,495173.0622,log-1
topic_priority,494036.5972,log-1
topic_priority,491484.2393,log-1
topic_normal,491458.7662,log-1
topic_priority,491176.3035,log-1
topic_priority,491162.9432,log-1
topic_normal,491114.4996,log-1
topic_normal,491077.0386,log-1
topic_priority,487481.575,log-1
topic_priority,487455.1099,log-1
topic_normal,485150.692,log-1
topic_priority,482190.2759,log-1
topic_priority,481163.1455,log-1
topic_normal,477977.9581,log-1
topic_priority,477673.9214,log-1
topic_priority,477549.596,log-1
topic_priority,473474.6287,log-1
topic_priority,472680.6205,log-1
topic_priority,472640.3417,log-1
topic_normal,471834.4138,log-1
topic_normal,470645.126,log-1
topic_normal,470202.7887,log-1
topic_priority,469775.4472,log-1
topic_normal,465176.1356,log-1
topic_priority,465092.7885,log-1
topic_priority,464559.4521,log-1
topic_priority,464434.2107,log-1
topic_normal,463001.9356,log-1
topic_priority,461953.6416,log-1
topic_priority,458230.307,log-1
topic_normal,458118.3703,log-1
topic_priority,457970.3591,log-1
topic_normal,455905.3761,log-1
topic_priority,454128.1443,log-1
topic_priority,453428.872,log-1
topic_normal,451851.7701,log-1
topic_priority,450454.635,log-1
topic_priority,450012.7476,log-1
topic_normal,449567.5253,log-1
topic_normal,449517.2712,log-1
topic_priority,448155.0054,log-1
topic_priority,447022.7544,log-1
topic_priority,446443.5393,log-1
topic_normal,445337.2958,log-1
topic_priority,444151.2686,log-1
topic_normal,443110.9009,log-1
topic_priority,440155.9163,log-1
topic_priority,440042.7466,log-1
topic_normal,437792.6308,log-1
topic_priority,436135.4269,log-1
topic_priority,436134.2097,log-1
topic_normal,435283.0566,log-1
topic_priority,431603.0688,log-1
topic_priority,431581.9655,log-1
topic_normal,430566.8632,log-1
topic_priority,430278.7403,log-1
topic_normal,428962.8832,log-1
topic_priority,428018.9371,log-1
topic_priority,427954.9924,log-1
topic_normal,427059.4897,log-1
topic_priority,424047.5106,log-1
topic_normal,421275.4435,log-1
topic_priority,419567.3751,log-1
topic_priority,414818.3448,log-1
topic_normal,412568.3791,log-1
topic_priority,411044.3127,log-1
topic_priority,409966.6712,log-1
topic_priority,409644.7253,log-1
topic_normal,408176.7312,log-1
topic_priority,404784.7063,log-1
topic_normal,404271.8773,log-1
topic_priority,403274.9021,log-1
topic_normal,402835.1355,log-1
topic_priority,400419.3756,log-1
topic_normal,399942.6541,log-1
topic_priority,399288.7269,log-1
topic_priority,398778.7678,log-1
topic_normal,395970.2846,log-1
topic_priority,395608.4167,log-1
topic_priority,394009.4434,log-1
topic_normal,392754.8998,log-1
topic_priority,391499.7852,log-1
topic_priority,390284.96,log-1
topic_normal,388749.84,log-1
topic_priority,387546.1354,log-1
topic_priority,386352.7553,log-1
topic_normal,386251.9591,log-1
topic_priority,383839.1812,log-1
topic_priority,382892.4057,log-1
topic_normal,382625.6715,log-1
topic_priority,380085.9473,log-1
topic_priority,378528.2134,log-1
topic_priority,378157.3704,log-1
topic_normal,377465.3755,log-1
topic_normal,376961.0876,log-1
topic_priority,374559.4491,log-1
topic_normal,373479.8125,log-1
topic_priority,372395.12,log-1
topic_normal,369434.8757,log-1
topic_priority,369230.9457,log-1
topic_priority,367825.5765,log-1
topic_normal,365344.0435,log-1
topic_priority,364432.3958,log-1
topic_priority,359199.6795,log-1
topic_priority,356458.4175,log-1
topic_normal,355765.9729,log-1
topic_priority,354046.4137,log-1
topic_normal,350160.7886,log-1
topic_priority,347740.5117,log-1
topic_priority,347261.4408,log-1
topic_normal,346750.146,log-1
topic_normal,344805.172,log-1
topic_priority,344453.2024,log-1
topic_priority,343202.6301,log-1
topic_priority,339335.332,log-1
topic_normal,339206.9045,log-1
topic_priority,338415.9024,log-1
topic_normal,337933.9247,log-1
topic_priority,335509.4911,log-1
topic_priority,334541.6224,log-1
topic_priority,334397.7926,log-1
topic_normal,332386.3691,log-1
topic_priority,330943.1197,log-1
topic_normal,330635.2408,log-1
topic_priority,330086.4349,log-1
topic_priority,329030.4582,log-1
topic_priority,325742.3063,log-1
topic_priority,324204.4836,log-1
topic_normal,323237.553,log-1
topic_normal,321909.3776,log-1
topic_normal,320964.0982,log-1
topic_priority,319758.8698,log-1
topic_priority,318564.0688,log-1
topic_normal,315934.1641,log-1
topic_priority,314706.997,log-1
topic_normal,314661.8775,log-1
topic_priority,313466.5754,log-1
topic_priority,313274.4221,log-1
topic_normal,312747.243,log-1
topic_priority,309881.0215,log-1
topic_priority,308833.6644,log-1
topic_priority,303070.7184,log-1
topic_priority,301444.9634,log-1
topic_normal,296949.3403,log-1
topic_priority,295525.5821,log-1
topic_priority,290216.7106,log-1
topic_normal,287402.8513,log-1
topic_priority,286797.0495,log-1
topic_normal,285904.806,log-1
topic_normal,285294.616,log-1
topic_priority,283929.6587,log-1
topic_priority,281375.1255,log-1
topic_normal,277930.1757,log-1
topic_priority,277875.4797,log-1
topic_priority,277713.7654,log-1
topic_normal,276252.9238,log-1
topic_priority,275374.0069,log-1
topic_normal,273812.1674,log-1
topic_priority,272713.0563,log-1
topic_priority,270233.0989,log-1
topic_normal,269606.6593,log-1
topic_normal,267427.2087,log-1
topic_priority,266764.4401,log-1
topic_priority,264425.1906,log-1
topic_priority,261768.6889,log-1
topic_normal,260765.6436,log-1
topic_normal,259141.5658,log-1
topic_priority,259032.1384,log-1
topic_priority,255704.4659,log-1
topic_priority,253198.7963,log-1
topic_normal,251879.8356,log-1
topic_priority,251464.7535,log-1
topic_priority,250102.2684,log-1
topic_normal,249702.8751,log-1
topic_priority,247515.4987,log-1
topic_priority,243511.8599,log-1
topic_normal,242230.4057,log-1
topic_normal,241189.8002,log-1
topic_priority,237873.7589,log-1
topic_normal,233835.8359,log-1
topic_priority,232356.0119,log-1
topic_priority,225455.7565,log-1
topic_priority,224798.9776,log-1
topic_normal,224329.1967,log-1
topic_normal,223762.5025,log-1
topic_priority,222729.2203,log-1
topic_priority,220353.5625,log-1
topic_priority,219723.5392,log-1
topic_normal,215713.2783,log-1
topic_normal,215483.848,log-1
topic_priority,214480.5484,log-1
topic_priority,214083.3207,log-1
topic_priority,208489.7669,log-1
topic_normal,207604.8586,log-1
topic_priority,207536.3074,log-1
topic_normal,206479.6637,log-1
topic_normal,205935.9488,log-1
topic_priority,202048.9204,log-1
topic_priority,201540.3981,log-1
topic_normal,197948.0252,log-1
topic_normal,197237.1558,log-1
topic_priority,196534.1028,log-1
topic_priority,195852.8622,log-1
topic_priority,193574.828,log-1
topic_priority,190084.8966,log-1
topic_priority,188992.4532,log-1
topic_normal,187903.0663,log-1
topic_priority,183646.73,log-1
topic_normal,177988.711,log-1
topic_priority,175897.2853,log-1
topic_normal,171974.4719,log-1
topic_priority,169934.8665,log-1
topic_normal,169267.299,log-1
topic_priority,164303.9673,log-1
topic_priority,162931.4186,log-1
topic_priority,162239.1413,log-1
topic_normal,162110.4856,log-1
topic_normal,158832.3332,log-1
topic_normal,158827.461,log-1
topic_priority,157337.3256,log-1
topic_priority,156054.1564,log-1
topic_priority,150271.5862,log-1
topic_normal,148861.6509,log-1
topic_priority,148851.1964,log-1
topic_normal,148368.13,log-1
topic_priority,143652.626,log-1
topic_priority,142317.6516,log-1
topic_normal,139744.0121,log-1
topic_normal,139258.0493,log-1
topic_normal,134739.5175,log-1
topic_priority,134473.3969,log-1
topic_priority,130435.8463,log-1
topic_priority,129770.9304,log-1
topic_normal,129320.7599,log-1
topic_normal,127705.5034,log-1
topic_priority,127692.4067,log-1
topic_normal,119986.9561,log-1
topic_priority,119345.7571,log-1
topic_priority,113063.3964,log-1
topic_normal,108439.5217,log-1
topic_priority,105597.8028,log-1
topic_priority,103428.9551,log-1
topic_normal,99011.8067,log-1
topic_priority,97120.9325,log-1
topic_priority,95614.7745,log-1
topic_normal,95040.3622,log-1
topic_priority,90144.8781,log-1
topic_normal,88817.771,log-1
topic_priority,88566.2148,log-1
topic_normal,88342.5252,log-1
topic_priority,83708.2147,log-1
topic_priority,82600.1504,log-1
topic_priority,81454.0599,log-1
topic_normal,78861.6211,log-1
topic_normal,78368.1833,log-1
topic_priority,75440.3168,log-1
topic_priority,74015.6033,log-1
topic_priority,69096.7377,log-1
topic_normal,68969.895,log-1
topic_normal,68484.2177,log-1
topic_priority,65922.6417,log-1
topic_priority,60206.7644,log-1
topic_normal,53577.1515,log-1
topic_priority,51974.6553,log-1
topic_normal,46157.019,log-1
topic_normal,46114.7451,log-1
topic_priority,45311.3064,log-1
topic_priority,43762.5713,log-1
topic_priority,37507.3218,log-1
topic_priority,35647.4247,log-1
topic_normal,35175.9838,log-1
topic_normal,35013.5125,log-1
topic_priority,29562.8471,log-1
topic_priority,28369.0155,log-1
topic_normal,23588.8281,log-1
topic_normal,23497.6523,log-1
topic_priority,21695.7555,log-1
topic_priority,21148.0137,log-1
topic_priority,13586.6555,log-1
topic_normal,13112.1744,log-1
topic_normal,12926.9387,log-1
topic_normal,10337.9554,log-1
topic_priority,5197.4776,log-1
topic_priority,2162.4012,log-1
topic_normal,2157.4095,log-1
topic_priority,2143.5292,log-1
topic_normal,2152.3396,log-1
topic_priority,2128.4709,log-1
topic_priority,2117.3371,log-1
topic_priority,2095.6311,log-1
topic_normal,2079.2779,log-1
topic_priority,2060.7387,log-1
topic_priority,2047.1959,log-1
topic_priority,2026.4045,log-1
topic_normal,2008.0936,log-1
topic_priority,1986.5796,log-1
topic_priority,1964.7818,log-1
topic_normal,1951.6166,log-1
topic_priority,1930.7054,log-1
topic_priority,1906.2844,log-1
topic_priority,1809.0938,log-1
topic_normal,1753.334,log-1
topic_priority,1628.8771,log-1
topic_normal,1578.4497,log-1
topic_priority,1573.5367,log-1
topic_priority,1542.8273,log-1
topic_normal,1539.6619,log-1
topic_priority,1510.1611,log-1
topic_normal,1474.8612,log-1
topic_priority,1482.3883,log-1
topic_priority,1472.4461,log-1
topic_priority,1489.9186,log-1
topic_normal,1495.3715,log-1
topic_priority,1478.2608,log-1
topic_priority,1467.5446,log-1
topic_normal,1477.467,log-1
topic_normal,1436.6895,log-1
topic_priority,1442.5795,log-1
topic_priority,1450.8448,log-1
topic_priority,1417.9432,log-1
topic_normal,1414.0287,log-1
topic_normal,1419.8514,log-1
topic_priority,1394.6772,log-1
topic_priority,1402.2095,log-1
topic_priority,1402.9181,log-1
topic_normal,1382.4583,log-1
topic_priority,1380.817,log-1
topic_priority,1357.393,log-1
topic_priority,1399.6325,log-1
topic_normal,1357.43,log-1
topic_priority,1346.4785,log-1
topic_priority,1338.823,log-1
topic_normal,1324.6253,log-1
topic_normal,1308.933,log-1
topic_priority,1304.3823,log-1
topic_priority,1257.6309,log-1
topic_priority,1248.8153,log-1
topic_priority,1244.8677,log-1
topic_priority,1244.2552,log-1
topic_priority,1218.887,log-1
topic_priority,1222.8884,log-1
topic_normal,1227.6197,log-1
topic_normal,1197.7157,log-1
topic_normal,1189.7691,log-1
topic_priority,1211.6704,log-1
topic_priority,1165.0662,log-1
topic_priority,1175.898,log-1
topic_priority,1167.7579,log-1
topic_priority,1147.0671,log-1
topic_normal,1154.933,log-1
topic_priority,1113.1557,log-1
topic_priority,1096.1454,log-1
topic_priority,1091.8502,log-1
topic_normal,1095.4092,log-1
topic_priority,1054.1935,log-1
topic_priority,1051.4994,log-1
topic_normal,1049.4178,log-1
topic_normal,1016.7701,log-1
topic_normal,1029.0886,log-1
topic_normal,1016.5222,log-1
topic_priority,1009.1505,log-1
topic_priority,1016.7624,log-1
topic_priority,988.5074,log-1
topic_priority,990.1072,log-1
topic_normal,958.9074,log-1
topic_priority,959.7198,log-1
topic_normal,978.1196,log-1
topic_priority,964.9739,log-1
topic_priority,956.831,log-1
topic_priority,960.7491,log-1
topic_priority,968.9014,log-1
topic_priority,938.2857,log-1
topic_priority,940.162,log-1
topic_normal,919.3949,log-1
topic_normal,921.5277,log-1
topic_priority,940.0957,log-1
topic_priority,894.7836,log-1
topic_priority,899.407,log-1
topic_normal,886.4458,log-1
topic_normal,895.9891,log-1
topic_priority,881.4585,log-1
topic_priority,865.6083,log-1
topic_priority,847.2443,log-1
topic_normal,832.5103,log-1
topic_normal,866.4769,log-1
topic_priority,807.5835,log-1
topic_priority,810.2234,log-1
topic_normal,814.899,log-1
topic_priority,809.1652,log-1
topic_priority,774.0521,log-1
topic_normal,773.3325,log-1
topic_priority,755.9048,log-1
topic_normal,745.0609,log-1
topic_priority,743.1893,log-1
topic_normal,746.9948,log-1
topic_priority,718.3186,log-1
topic_priority,716.5555,log-1
topic_priority,700.4349,log-1
topic_normal,698.6894,log-1
topic_priority,694.1364,log-1
topic_priority,645.5469,log-1
topic_priority,656.3947,log-1
topic_priority,655.8662,log-1
topic_normal,614.7203,log-1
topic_normal,621.7464,log-1
topic_priority,581.2663,log-1
topic_priority,516.5247,log-1
topic_normal,522.5008,log-1
topic_priority,518.4201,log-1
topic_normal,512.7814,log-1
topic_priority,494.8667,log-1
topic_priority,463.8509,log-1
topic_normal,457.5506,log-1
topic_priority,426.4394,log-1
topic_priority,422.8531,log-1
topic_priority,479.7204,log-1
topic_normal,398.0349,log-1
topic_normal,398.3796,log-1
topic_priority,398.501,log-1
topic_normal,371.7727,log-1
topic_priority,361.2012,log-1
topic_priority,354.3357,log-1
topic_priority,348.6264,log-1
topic_normal,340.0958,log-1
topic_priority,329.4704,log-1
topic_priority,297.2281,log-1
topic_priority,292.7867,log-1
topic_normal,281.8261,log-1
topic_normal,262.4881,log-1
topic_priority,253.777,log-1
