Topic,Time,Throughput,FileId
topic_priority,12:21:41.098,0,log-1
topic_priority,12:22:01.102,14,log-1
topic_priority,12:22:21.099,25,log-1
topic_priority,12:22:41.105,21,log-1
topic_priority,12:23:01.103,22,log-1
topic_priority,12:23:21.102,21,log-1
topic_priority,12:23:41.099,14,log-1
topic_priority,12:24:01.109,17,log-1
topic_priority,12:24:21.115,14,log-1
topic_priority,12:24:41.113,10,log-1
topic_priority,12:25:01.108,16,log-1
topic_priority,12:25:21.118,17,log-1
topic_priority,12:25:41.121,8,log-1
topic_priority,12:26:01.120,12,log-1
topic_priority,12:26:21.120,13,log-1
topic_priority,12:26:41.115,7,log-1
topic_priority,12:27:01.118,10,log-1
topic_priority,12:27:21.128,8,log-1
topic_priority,12:27:41.134,8,log-1
topic_priority,12:28:01.135,9,log-1
topic_priority,12:28:21.141,8,log-1
topic_priority,12:28:41.138,7,log-1
topic_priority,12:29:01.139,8,log-1
topic_priority,12:29:21.142,7,log-1
topic_priority,12:29:41.144,6,log-1
topic_priority,12:30:01.142,6,log-1
topic_priority,12:30:21.140,9,log-1
topic_priority,12:30:41.144,5,log-1
topic_priority,12:31:01.148,7,log-1
topic_priority,12:31:21.147,7,log-1
topic_priority,12:31:41.154,7,log-1
topic_priority,12:32:01.149,4,log-1
topic_priority,12:32:21.147,6,log-1
topic_priority,12:32:41.149,0,log-1
topic_priority,12:33:01.163,0,log-1
topic_priority,12:33:21.159,0,log-1
topic_priority,12:33:41.156,0,log-1
topic_priority,12:34:01.158,0,log-1
topic_priority,12:34:21.159,0,log-1
topic_priority,12:34:41.161,0,log-1
topic_priority,12:35:01.168,0,log-1
topic_priority,12:35:21.166,0,log-1
topic_priority,12:35:41.171,0,log-1
topic_priority,12:36:01.171,0,log-1
topic_priority,12:36:21.171,0,log-1
topic_priority,12:36:41.175,0,log-1
topic_priority,12:37:01.176,0,log-1
topic_priority,12:37:21.188,0,log-1
topic_priority,12:37:41.188,0,log-1
topic_priority,12:38:01.189,0,log-1
