Topic,Time,Latency,FileId
topic_priority,12:21:53.720,1024.8294,log-1
topic_priority,12:21:53.800,698.2382,log-1
topic_priority,12:21:56.150,1000.5459,log-1
topic_priority,12:21:56.706,10.8775,log-1
topic_priority,12:21:56.826,6.8031,log-1
topic_priority,12:21:57.181,8.0725,log-1
topic_priority,12:21:59.678,7.2506,log-1
topic_priority,12:21:59.961,7.6713,log-1
topic_priority,12:22:02.684,8.1566,log-1
topic_priority,12:22:02.791,7.1978,log-1
topic_priority,12:22:02.937,6.8497,log-1
topic_priority,12:22:04.774,9.1406,log-1
topic_priority,12:22:05.037,8.2344,log-1
topic_priority,12:22:07.025,15.2654,log-1
topic_priority,12:22:07.302,14.3173,log-1
topic_priority,12:22:09.001,6.9226,log-1
topic_priority,12:22:09.272,9.1431,log-1
topic_priority,12:22:11.317,7.8708,log-1
topic_priority,12:22:11.589,7.8302,log-1
topic_priority,12:22:13.495,7.4714,log-1
topic_priority,12:22:13.574,10.0567,log-1
topic_priority,12:22:13.775,7.5643,log-1
topic_priority,12:22:16.168,8.5601,log-1
topic_priority,12:22:16.429,6.508,log-1
topic_priority,12:22:18.040,6.8002,log-1
topic_priority,12:22:18.321,7.3468,log-1
topic_priority,12:22:20.314,7.1148,log-1
topic_priority,12:22:20.582,8.3731,log-1
topic_priority,12:22:24.105,6.4469,log-1
topic_priority,12:22:24.364,8.0274,log-1
topic_priority,12:22:26.473,8.1738,log-1
topic_priority,12:22:27.929,6.5629,log-1
topic_priority,12:22:28.502,8.9175,log-1
topic_priority,12:22:30.462,7.2429,log-1
topic_priority,12:22:31.696,8.1065,log-1
topic_priority,12:22:32.448,6.446,log-1
topic_priority,12:22:34.388,6.1816,log-1
topic_priority,12:22:36.590,7.5774,log-1
topic_priority,12:22:39.067,7.6597,log-1
topic_priority,12:22:39.501,9.7409,log-1
topic_priority,12:22:42.795,9.1297,log-1
topic_priority,12:22:43.057,7.9736,log-1
topic_priority,12:22:45.862,6.982,log-1
topic_priority,12:22:46.131,7.24,log-1
topic_priority,12:22:48.332,8.4905,log-1
topic_priority,12:22:48.603,8.8932,log-1
topic_priority,12:22:51.410,8.0731,log-1
topic_priority,12:22:51.683,6.7399,log-1
topic_priority,12:22:51.834,7.6796,log-1
topic_priority,12:22:54.125,7.3534,log-1
topic_priority,12:22:54.401,10.2077,log-1
topic_priority,12:22:57.662,7.4031,log-1
topic_priority,12:22:57.692,8.0699,log-1
