Topic,Time,Latency,FileId
topic_priority,12:53:18.730,1035.7272,log-1
topic_priority,12:53:18.947,753.5519,log-1
topic_priority,12:53:20.000,7.8321,log-1
topic_priority,12:53:20.147,952.911,log-1
topic_priority,12:53:21.172,7.6342,log-1
topic_priority,12:53:22.537,7.8857,log-1
topic_priority,12:53:25.152,6.8027,log-1
topic_priority,12:53:25.513,6.2356,log-1
topic_priority,12:53:25.705,7.0641,log-1
topic_priority,12:53:27.560,9.5462,log-1
topic_priority,12:53:27.596,8.4563,log-1
topic_priority,12:53:29.838,6.0764,log-1
topic_priority,12:53:30.585,6.5721,log-1
topic_priority,12:53:31.828,7.7282,log-1
topic_priority,12:53:32.431,6.3477,log-1
topic_priority,12:53:33.852,10.3918,log-1
topic_priority,12:53:34.899,6.9192,log-1
topic_priority,12:53:36.477,7.2099,log-1
topic_priority,12:53:37.024,7.7591,log-1
topic_priority,12:53:38.060,7.8019,log-1
topic_priority,12:53:38.715,7.4187,log-1
topic_priority,12:53:39.342,8.5605,log-1
topic_priority,12:53:40.872,6.7371,log-1
topic_priority,12:53:41.392,6.8301,log-1
topic_priority,12:53:43.112,7.2674,log-1
topic_priority,12:53:44.750,6.4597,log-1
topic_priority,12:53:49.428,7.6197,log-1
topic_priority,12:53:49.877,7.0327,log-1
topic_priority,12:53:50.673,7.1241,log-1
topic_priority,12:53:52.128,7.4708,log-1
topic_priority,12:53:52.442,6.8207,log-1
topic_priority,12:53:53.933,7.421,log-1
topic_priority,12:53:55.018,8.5344,log-1
topic_priority,12:53:56.157,7.7782,log-1
topic_priority,12:53:57.430,6.3791,log-1
topic_priority,12:54:00.228,28.0556,log-1
topic_priority,12:54:02.226,7.4111,log-1
topic_priority,12:54:03.544,7.2075,log-1
topic_priority,12:54:05.223,6.8209,log-1
topic_priority,12:54:09.049,6.9058,log-1
topic_priority,12:54:09.126,8.9301,log-1
topic_priority,12:54:09.154,9.5897,log-1
topic_priority,12:54:11.516,10.6819,log-1
topic_priority,12:54:12.284,7.7671,log-1
topic_priority,12:54:14.291,10.7325,log-1
topic_priority,12:54:15.753,9.0138,log-1
topic_priority,12:54:16.330,6.9291,log-1
topic_priority,12:54:17.018,7.2817,log-1
topic_priority,12:54:19.878,7.7983,log-1
topic_priority,12:54:23.090,9.5725,log-1
topic_priority,12:54:23.782,8.6926,log-1
topic_priority,12:54:27.745,6.9808,log-1
topic_priority,12:54:30.462,6.5273,log-1
topic_priority,12:54:30.596,7.3016,log-1
topic_priority,12:54:31.175,6.4643,log-1
topic_priority,12:54:31.360,7.0185,log-1
topic_priority,12:54:34.886,10.2156,log-1
topic_priority,12:54:35.424,11.0139,log-1
topic_priority,12:54:39.603,7.3322,log-1
topic_priority,12:54:41.434,11.3906,log-1
topic_priority,12:54:43.490,9.2185,log-1
topic_priority,12:54:45.148,7.3356,log-1
topic_priority,12:54:45.279,7.5609,log-1
topic_priority,12:54:48.801,7.1644,log-1
topic_priority,12:54:49.334,13.3907,log-1
topic_priority,12:54:50.258,8.8503,log-1
topic_priority,12:54:52.987,8.8597,log-1
topic_priority,12:54:53.580,7.4473,log-1
topic_priority,12:54:55.902,7.7765,log-1
topic_priority,12:54:57.927,8.8251,log-1
topic_priority,12:54:58.513,9.654,log-1
topic_priority,12:55:01.322,9.6468,log-1
topic_priority,12:55:02.657,9.5668,log-1
topic_priority,12:55:06.023,8.5443,log-1
topic_priority,12:55:11.503,7.7357,log-1
topic_priority,12:55:12.706,8.5039,log-1
topic_priority,12:55:12.914,7.3475,log-1
topic_priority,12:55:17.568,8.12,log-1
topic_priority,12:55:17.770,7.1956,log-1
topic_priority,12:55:18.924,8.4688,log-1
topic_priority,12:55:22.330,8.5058,log-1
topic_priority,12:55:23.072,7.7746,log-1
topic_priority,12:55:23.952,7.7155,log-1
topic_priority,12:55:28.834,7.1202,log-1
topic_priority,12:55:32.340,8.6094,log-1
topic_priority,12:55:33.199,9.1944,log-1
topic_priority,12:55:34.869,8.4297,log-1
topic_priority,12:55:36.722,9.8874,log-1
topic_priority,12:55:38.695,10.2128,log-1
topic_priority,12:55:40.941,7.4161,log-1
topic_priority,12:55:45.024,7.6598,log-1
topic_priority,12:55:45.239,9.9548,log-1
topic_priority,12:55:47.001,7.9788,log-1
topic_priority,12:55:50.366,7.7024,log-1
topic_priority,12:55:53.094,9.7905,log-1
topic_priority,12:55:53.581,11.8157,log-1
topic_priority,12:55:55.909,9.5022,log-1
topic_priority,12:56:02.378,16.6963,log-1
topic_priority,12:56:02.383,12.3517,log-1
topic_priority,12:56:04.214,10.6197,log-1
topic_priority,12:56:06.186,9.9976,log-1
topic_priority,12:56:06.482,16.5814,log-1
topic_priority,12:56:08.267,7.5934,log-1
topic_priority,12:56:11.734,8.4268,log-1
topic_priority,12:56:12.701,9.9828,log-1
topic_priority,12:56:15.520,15.3308,log-1
topic_priority,12:56:19.561,7.6205,log-1
topic_priority,12:56:20.708,8.5934,log-1
topic_priority,12:56:21.837,9.7312,log-1
topic_priority,12:56:22.092,10.0903,log-1
topic_priority,12:56:25.123,12.0469,log-1
topic_priority,12:56:28.397,8.6763,log-1
topic_priority,12:56:28.711,7.5786,log-1
topic_priority,12:56:31.223,11.9919,log-1
topic_priority,12:56:32.862,9.0471,log-1
topic_priority,12:56:36.906,13.2539,log-1
topic_priority,12:56:37.111,11.4619,log-1
topic_priority,12:56:39.111,13.4259,log-1
topic_priority,12:56:45.448,11.494,log-1
topic_priority,12:56:46.675,8.5726,log-1
topic_priority,12:56:46.732,8.8649,log-1
topic_priority,12:56:50.766,8.8628,log-1
topic_priority,12:56:53.913,7.421,log-1
topic_priority,12:56:54.011,7.7126,log-1
topic_priority,12:56:55.974,10.5572,log-1
topic_priority,12:56:59.823,9.8498,log-1
topic_priority,12:57:01.976,13.1611,log-1
topic_priority,12:57:02.307,15.1928,log-1
topic_priority,12:57:06.894,8.664,log-1
topic_priority,12:57:09.336,13.8096,log-1
topic_priority,12:57:09.900,7.8257,log-1
topic_priority,12:57:14.212,15.6864,log-1
topic_priority,12:57:15.890,8.8158,log-1
topic_priority,12:57:16.406,10.4552,log-1
topic_priority,12:57:21.085,8.0687,log-1
topic_priority,12:57:23.514,9.8289,log-1
