Topic,Latency,FileId
topic_priority,13.0099,log-1
topic_normal,15.0635,log-1
topic_normal,13.6048,log-1
topic_priority,8.0804,log-1
topic_priority,7.8693,log-1
topic_priority,7.8843,log-1
topic_priority,13.5031,log-1
topic_priority,8.3435,log-1
topic_normal,12.1606,log-1
topic_priority,7.3807,log-1
topic_priority,7.5795,log-1
topic_normal,11.4645,log-1
topic_normal,13.9378,log-1
topic_priority,11.08,log-1
topic_priority,11.6706,log-1
topic_normal,7.7531,log-1
topic_priority,9.6147,log-1
topic_priority,11.1644,log-1
topic_priority,10.3604,log-1
topic_priority,7.4661,log-1
topic_priority,7.6745,log-1
topic_normal,7.9357,log-1
topic_priority,11.2637,log-1
topic_normal,8.3833,log-1
topic_normal,8.6407,log-1
topic_priority,9.4304,log-1
topic_priority,8.4148,log-1
topic_priority,13.6462,log-1
topic_normal,10.1254,log-1
topic_priority,8.1905,log-1
topic_priority,10.0752,log-1
topic_priority,13.0345,log-1
topic_normal,14.4755,log-1
topic_priority,9.2282,log-1
topic_priority,12.2194,log-1
topic_normal,15.1823,log-1
topic_priority,13.5382,log-1
topic_normal,13.8662,log-1
topic_priority,9.3968,log-1
topic_priority,17.7335,log-1
topic_normal,11.2216,log-1
topic_priority,11.8351,log-1
topic_priority,13.7666,log-1
topic_priority,8.3605,log-1
topic_priority,9.0437,log-1
topic_normal,10.0251,log-1
topic_normal,8.0552,log-1
topic_priority,10.2355,log-1
topic_normal,8.0346,log-1
topic_priority,14.8141,log-1
topic_priority,10.005,log-1
topic_normal,8.9724,log-1
topic_priority,8.4358,log-1
topic_priority,11.7649,log-1
topic_priority,10.5232,log-1
topic_normal,9.6548,log-1
topic_priority,9.5206,log-1
topic_normal,10.1811,log-1
topic_normal,8.2335,log-1
topic_priority,12.1112,log-1
topic_priority,8.8896,log-1
topic_normal,9.1717,log-1
topic_priority,15.0866,log-1
topic_priority,14.618,log-1
topic_priority,10.9142,log-1
topic_priority,15.2464,log-1
topic_normal,15.9185,log-1
topic_normal,13.4632,log-1
topic_normal,8.9301,log-1
topic_priority,16.6778,log-1
topic_priority,10.3858,log-1
topic_normal,9.7305,log-1
topic_priority,9.0397,log-1
topic_priority,8.1905,log-1
topic_priority,9.1537,log-1
topic_normal,14.2138,log-1
topic_priority,11.3564,log-1
topic_priority,9.1824,log-1
topic_normal,9.0096,log-1
topic_priority,9.3633,log-1
topic_priority,8.5862,log-1
topic_priority,10.0438,log-1
topic_normal,10.5955,log-1
topic_priority,64.8485,log-1
topic_priority,9.1783,log-1
topic_normal,12.5891,log-1
topic_normal,16.3642,log-1
topic_priority,9.78,log-1
topic_normal,10.0342,log-1
topic_priority,9.6305,log-1
topic_priority,13.3804,log-1
topic_priority,9.4954,log-1
topic_priority,10.932,log-1
topic_normal,14.6606,log-1
topic_priority,13.4727,log-1
topic_priority,10.5719,log-1
topic_normal,10.9889,log-1
topic_priority,15.9168,log-1
topic_priority,11.9497,log-1
topic_normal,8.9433,log-1
topic_priority,8.61,log-1
topic_priority,11.4985,log-1
topic_normal,9.9491,log-1
topic_normal,8.779,log-1
topic_priority,9.6164,log-1
topic_priority,13.5602,log-1
topic_priority,10.9834,log-1
topic_priority,10.4659,log-1
topic_normal,9.4818,log-1
topic_priority,8.6238,log-1
topic_priority,10.7168,log-1
topic_priority,10.2406,log-1
topic_normal,9.3664,log-1
topic_priority,20.4135,log-1
topic_normal,8.529,log-1
topic_priority,8.1249,log-1
topic_priority,11.8302,log-1
topic_normal,13.3862,log-1
topic_priority,10.6823,log-1
topic_priority,10.74,log-1
topic_priority,12.9891,log-1
topic_normal,17.0834,log-1
topic_priority,9.4394,log-1
topic_priority,12.2663,log-1
topic_normal,11.5368,log-1
topic_priority,12.7699,log-1
topic_normal,12.2724,log-1
topic_normal,8.3967,log-1
topic_priority,16.0625,log-1
topic_priority,9.082,log-1
topic_priority,10.0839,log-1
topic_priority,9.9032,log-1
topic_normal,12.9918,log-1
topic_normal,13.3343,log-1
topic_priority,13.297,log-1
topic_priority,9.6962,log-1
topic_priority,12.5405,log-1
topic_priority,12.6129,log-1
topic_normal,11.417,log-1
topic_priority,16.2224,log-1
topic_priority,9.4112,log-1
topic_normal,17.6764,log-1
topic_priority,11.8036,log-1
topic_normal,21.6663,log-1
topic_priority,9.7998,log-1
topic_normal,14.0542,log-1
topic_priority,11.9454,log-1
topic_priority,10.3849,log-1
topic_priority,18.5196,log-1
topic_priority,11.251,log-1
topic_normal,9.2148,log-1
topic_priority,9.3342,log-1
topic_priority,13.024,log-1
topic_normal,13.0577,log-1
topic_priority,10.6589,log-1
topic_priority,17.8376,log-1
topic_priority,14.6958,log-1
topic_normal,12.7569,log-1
topic_normal,19.2739,log-1
topic_priority,9.5038,log-1
topic_priority,12.6466,log-1
topic_normal,11.249,log-1
topic_priority,9.4472,log-1
topic_priority,9.9098,log-1
topic_normal,10.4897,log-1
topic_priority,14.2916,log-1
topic_priority,13.5963,log-1
topic_priority,17.9281,log-1
topic_priority,22.7077,log-1
topic_priority,8.7829,log-1
topic_normal,13.8667,log-1
topic_normal,19.676,log-1
topic_priority,10.731,log-1
topic_priority,11.3114,log-1
topic_normal,31.6011,log-1
topic_priority,19.3966,log-1
topic_priority,25.2281,log-1
topic_normal,16.5142,log-1
topic_priority,31.7107,log-1
topic_priority,21.1349,log-1
topic_priority,9.4347,log-1
topic_priority,13.1812,log-1
topic_normal,13.7222,log-1
topic_priority,12.3619,log-1
topic_normal,9.7336,log-1
topic_priority,9.8727,log-1
topic_normal,19.7119,log-1
topic_priority,11.6282,log-1
topic_priority,13.809,log-1
topic_normal,11.8121,log-1
topic_priority,15.6295,log-1
topic_priority,12.4012,log-1
topic_priority,10.8024,log-1
topic_priority,11.0035,log-1
topic_normal,15.9323,log-1
topic_priority,12.5401,log-1
topic_priority,23.6932,log-1
topic_priority,11.2267,log-1
topic_normal,11.8729,log-1
topic_normal,10.4163,log-1
topic_priority,10.8075,log-1
topic_normal,15.7566,log-1
topic_priority,11.797,log-1
topic_priority,17.1033,log-1
topic_normal,14.216,log-1
topic_priority,10.2524,log-1
topic_priority,10.3286,log-1
topic_priority,12.5577,log-1
topic_priority,14.7785,log-1
topic_normal,19.983,log-1
topic_priority,10.0825,log-1
topic_priority,9.6569,log-1
topic_normal,16.8969,log-1
topic_priority,12.0857,log-1
topic_normal,11.0702,log-1
topic_priority,10.761,log-1
topic_normal,14.0213,log-1
topic_priority,11.3047,log-1
topic_priority,9.8262,log-1
topic_priority,16.6117,log-1
topic_normal,9.037,log-1
topic_priority,19.0817,log-1
topic_priority,13.5875,log-1
topic_priority,559799.8044,log-1
topic_priority,558804.3504,log-1
topic_priority,557822.4602,log-1
topic_priority,555807.0554,log-1
topic_priority,555785.8644,log-1
topic_priority,555647.9085,log-1
topic_normal,554701.8009,log-1
topic_normal,554699.1197,log-1
topic_normal,554692.7415,log-1
topic_normal,553662.4516,log-1
topic_priority,552542.5366,log-1
topic_priority,552533.1954,log-1
topic_priority,551593.9031,log-1
topic_priority,551561.9652,log-1
topic_priority,550164.1036,log-1
topic_priority,550012.242,log-1
topic_normal,549517.9718,log-1
topic_normal,547962.0974,log-1
topic_priority,547947.8712,log-1
topic_priority,547700.1507,log-1
topic_priority,547685.7189,log-1
topic_priority,547564.6403,log-1
topic_priority,545751.6406,log-1
topic_priority,545718.5001,log-1
topic_normal,543926.9403,log-1
topic_priority,543753.4741,log-1
topic_priority,543745.5122,log-1
topic_normal,542080.4917,log-1
topic_priority,541465.7304,log-1
topic_normal,541414.069,log-1
topic_normal,541402.2704,log-1
topic_priority,541339.9436,log-1
topic_priority,541321.0093,log-1
topic_priority,541180.3693,log-1
topic_priority,539307.2858,log-1
topic_priority,538952.1163,log-1
topic_priority,538307.4804,log-1
topic_priority,538294.7031,log-1
topic_normal,538298.9418,log-1
topic_priority,536831.6094,log-1
topic_normal,536813.5046,log-1
topic_priority,536700.4911,log-1
topic_priority,536110.3826,log-1
topic_priority,536073.1548,log-1
topic_priority,534343.7671,log-1
topic_priority,534296.2599,log-1
topic_priority,531806.126,log-1
topic_priority,531261.5838,log-1
topic_priority,530088.006,log-1
topic_normal,529388.6461,log-1
topic_normal,529234.2876,log-1
topic_priority,528154.8624,log-1
topic_priority,527830.5192,log-1
topic_priority,527316.307,log-1
topic_priority,525692.3888,log-1
topic_priority,525160.8061,log-1
topic_priority,524810.3035,log-1
topic_normal,523676.7201,log-1
topic_normal,523515.1348,log-1
topic_normal,523380.3974,log-1
topic_priority,522349.061,log-1
topic_priority,522203.6123,log-1
topic_priority,521885.3686,log-1
topic_priority,519448.5164,log-1
topic_priority,519416.226,log-1
topic_normal,516865.3939,log-1
topic_priority,516856.3224,log-1
topic_priority,516423.2434,log-1
topic_priority,513696.6333,log-1
topic_priority,512401.0896,log-1
topic_priority,510180.776,log-1
topic_normal,509821.5056,log-1
topic_normal,509510.6635,log-1
topic_priority,509379.1049,log-1
topic_priority,508343.9106,log-1
topic_priority,505939.418,log-1
topic_priority,505881.4625,log-1
topic_priority,505364.4971,log-1
topic_normal,503538.0868,log-1
topic_normal,502885.4059,log-1
topic_priority,502788.6828,log-1
topic_normal,502614.9016,log-1
topic_priority,502215.5539,log-1
topic_priority,502108.9024,log-1
topic_priority,499352.0137,log-1
topic_priority,498729.2667,log-1
topic_priority,498531.1912,log-1
topic_normal,497720.6387,log-1
topic_priority,496459.6852,log-1
topic_normal,496386.3848,log-1
topic_normal,495440.3755,log-1
topic_priority,495288.1362,log-1
topic_priority,494670.1754,log-1
topic_priority,491852.0949,log-1
topic_priority,491593.815,log-1
topic_priority,490484.2806,log-1
topic_normal,488904.2851,log-1
topic_priority,488240.3098,log-1
topic_normal,488087.1071,log-1
topic_priority,488055.7317,log-1
topic_priority,486119.638,log-1
topic_priority,486054.1603,log-1
topic_priority,483613.426,log-1
topic_priority,481408.8586,log-1
topic_normal,479128.1683,log-1
topic_priority,479039.9795,log-1
topic_priority,478941.8629,log-1
topic_priority,476935.8322,log-1
topic_priority,474562.6173,log-1
topic_priority,474460.3075,log-1
topic_priority,472950.3326,log-1
topic_normal,472795.4603,log-1
topic_priority,472486.5147,log-1
topic_normal,470223.941,log-1
topic_normal,470115.7015,log-1
topic_priority,469609.7025,log-1
topic_priority,469459.0066,log-1
topic_priority,468096.2856,log-1
topic_priority,465161.5119,log-1
topic_priority,463660.5964,log-1
topic_normal,461532.1576,log-1
topic_normal,461267.6191,log-1
topic_priority,460705.3783,log-1
topic_priority,459846.4398,log-1
topic_priority,458796.1351,log-1
topic_priority,456567.3434,log-1
topic_normal,455927.7678,log-1
topic_priority,453475.6927,log-1
topic_priority,453436.4936,log-1
topic_priority,452219.2386,log-1
topic_normal,452208.7455,log-1
topic_normal,452176.8211,log-1
topic_priority,449737.5069,log-1
topic_priority,448087.3419,log-1
topic_normal,446700.5566,log-1
topic_priority,446684.0485,log-1
topic_priority,445857.8502,log-1
topic_priority,443406.9235,log-1
topic_normal,442605.8587,log-1
topic_priority,442576.2043,log-1
topic_normal,442558.8347,log-1
topic_priority,441316.938,log-1
topic_priority,436646.337,log-1
topic_priority,435405.063,log-1
topic_normal,434291.7865,log-1
topic_normal,433669.2714,log-1
topic_priority,433357.1559,log-1
topic_priority,431809.6853,log-1
topic_priority,429341.4904,log-1
topic_priority,427110.0544,log-1
topic_priority,425816.9138,log-1
topic_normal,423903.984,log-1
topic_normal,423611.0198,log-1
topic_normal,423299.1803,log-1
topic_priority,422820.0471,log-1
topic_priority,418138.1668,log-1
topic_priority,417899.3337,log-1
topic_priority,414878.9511,log-1
topic_normal,413829.9614,log-1
topic_normal,413367.7335,log-1
topic_priority,412233.6428,log-1
topic_priority,412092.3639,log-1
topic_priority,411829.4216,log-1
topic_priority,409431.6015,log-1
topic_priority,407399.3687,log-1
topic_normal,406102.2294,log-1
topic_priority,404936.1005,log-1
topic_priority,404728.028,log-1
topic_priority,404668.0944,log-1
topic_normal,402676.1804,log-1
topic_normal,401645.7876,log-1
topic_priority,400678.7398,log-1
topic_priority,398735.1804,log-1
topic_priority,396723.1629,log-1
topic_normal,395946.4701,log-1
topic_priority,390770.2622,log-1
topic_normal,390698.6464,log-1
topic_normal,389790.4118,log-1
topic_priority,388877.2438,log-1
topic_priority,388598.0994,log-1
topic_priority,388384.3191,log-1
topic_priority,386030.9634,log-1
topic_priority,383777.1613,log-1
topic_normal,383364.3147,log-1
topic_priority,381432.0325,log-1
topic_priority,381066.0355,log-1
topic_priority,380442.784,log-1
topic_normal,379419.4744,log-1
topic_normal,378464.0577,log-1
topic_priority,378436.0932,log-1
topic_priority,373767.3711,log-1
topic_priority,372797.4699,log-1
topic_normal,369957.6905,log-1
topic_priority,369864.0408,log-1
topic_priority,367016.4781,log-1
topic_priority,365554.6313,log-1
topic_priority,364117.5361,log-1
topic_priority,361731.9854,log-1
topic_normal,361408.3596,log-1
topic_priority,358949.8082,log-1
topic_priority,356913.9847,log-1
topic_priority,356150.7902,log-1
topic_normal,355981.2359,log-1
topic_normal,355880.8371,log-1
topic_priority,354759.1029,log-1
topic_priority,352308.5478,log-1
topic_priority,348430.0428,log-1
topic_priority,347985.0427,log-1
topic_priority,345957.7015,log-1
topic_normal,343231.6377,log-1
topic_normal,343049.1671,log-1
topic_priority,343029.8055,log-1
topic_priority,340292.1188,log-1
topic_priority,339059.8703,log-1
topic_normal,337139.3772,log-1
topic_priority,336797.0071,log-1
topic_priority,334986.8844,log-1
topic_priority,333856.5185,log-1
topic_normal,331332.1898,log-1
topic_priority,331182.1406,log-1
topic_normal,329944.8044,log-1
topic_normal,329351.974,log-1
topic_priority,329038.9533,log-1
topic_priority,328904.0467,log-1
topic_priority,325861.4449,log-1
topic_priority,324397.1172,log-1
topic_priority,322768.2406,log-1
topic_normal,321057.8488,log-1
topic_priority,320575.7238,log-1
topic_priority,320406.4327,log-1
topic_normal,318478.4331,log-1
topic_normal,317865.3307,log-1
topic_priority,315719.3585,log-1
topic_priority,313526.1097,log-1
topic_normal,312445.2941,log-1
topic_priority,311317.3201,log-1
topic_priority,311006.3719,log-1
topic_priority,310600.3073,log-1
topic_priority,308489.1936,log-1
topic_priority,306087.8825,log-1
topic_normal,305333.2011,log-1
topic_priority,304043.3371,log-1
topic_normal,303982.3923,log-1
topic_normal,302360.3631,log-1
topic_priority,301839.1778,log-1
topic_priority,300546.6296,log-1
topic_priority,300390.5452,log-1
topic_normal,298028.0967,log-1
topic_priority,297610.1966,log-1
topic_priority,295584.0221,log-1
topic_priority,292889.2465,log-1
topic_normal,292139.8196,log-1
topic_priority,290346.8338,log-1
topic_priority,289438.5519,log-1
topic_normal,289221.8451,log-1
topic_priority,288931.7438,log-1
topic_normal,287377.0074,log-1
topic_priority,285962.4916,log-1
topic_priority,283285.9014,log-1
topic_normal,283159.7483,log-1
topic_priority,280700.4663,log-1
topic_priority,278375.7282,log-1
topic_priority,277572.3217,log-1
topic_priority,277557.8135,log-1
topic_normal,277360.2079,log-1
topic_normal,274129.8788,log-1
topic_priority,274007.0746,log-1
topic_normal,272700.5133,log-1
topic_priority,272220.0293,log-1
topic_priority,269523.3478,log-1
topic_normal,267774.1936,log-1
topic_priority,266922.987,log-1
topic_priority,266215.3553,log-1
topic_priority,263284.0946,log-1
topic_normal,261623.247,log-1
topic_priority,260821.9073,log-1
topic_normal,259300.294,log-1
topic_normal,257337.3676,log-1
topic_priority,255277.3407,log-1
topic_priority,254318.2805,log-1
topic_normal,252319.6682,log-1
topic_priority,245891.9436,log-1
topic_priority,245860.4962,log-1
topic_priority,242568.7667,log-1
topic_priority,242421.3328,log-1
topic_normal,242268.9208,log-1
topic_normal,242200.0389,log-1
topic_normal,241846.98,log-1
topic_priority,239740.2309,log-1
topic_priority,237685.2987,log-1
topic_normal,236378.3142,log-1
topic_priority,234850.07,log-1
topic_priority,233652.5293,log-1
topic_priority,230529.9087,log-1
topic_normal,230489.5316,log-1
topic_priority,229666.5463,log-1
topic_priority,226378.6287,log-1
topic_normal,225860.4089,log-1
topic_priority,221400.5125,log-1
topic_priority,218491.6898,log-1
topic_priority,218392.0529,log-1
topic_normal,215728.8722,log-1
topic_priority,214528.1348,log-1
topic_priority,212318.181,log-1
topic_normal,210315.304,log-1
topic_normal,210317.3393,log-1
topic_priority,210204.2294,log-1
topic_normal,209930.4293,log-1
topic_priority,207881.1956,log-1
topic_priority,205941.4597,log-1
topic_priority,205801.8097,log-1
topic_priority,205808.1085,log-1
topic_normal,203468.4243,log-1
topic_priority,202740.0148,log-1
topic_priority,199965.6249,log-1
topic_normal,198916.16,log-1
topic_priority,198135.9159,log-1
topic_priority,195953.9682,log-1
topic_normal,194028.1159,log-1
topic_priority,193837.9755,log-1
topic_priority,193800.219,log-1
topic_normal,193498.8869,log-1
topic_normal,193129.8749,log-1
topic_priority,192618.7849,log-1
topic_priority,189260.5928,log-1
topic_priority,184726.1241,log-1
topic_priority,181919.7406,log-1
topic_normal,181565.1363,log-1
topic_priority,180402.4251,log-1
topic_priority,180017.6406,log-1
topic_priority,178633.7757,log-1
topic_normal,176985.1853,log-1
topic_priority,176373.2668,log-1
topic_normal,176026.6246,log-1
topic_priority,173805.1807,log-1
topic_priority,170837.3108,log-1
topic_normal,170215.048,log-1
topic_priority,168104.9204,log-1
topic_priority,165589.5307,log-1
topic_priority,165006.2999,log-1
topic_normal,164454.9795,log-1
topic_priority,164441.1732,log-1
topic_priority,162210.0653,log-1
topic_normal,159420.6971,log-1
topic_priority,159265.9899,log-1
topic_normal,158997.0157,log-1
topic_normal,158972.9432,log-1
topic_priority,153718.4492,log-1
topic_priority,151721.652,log-1
topic_priority,151409.7363,log-1
topic_priority,151004.5579,log-1
topic_normal,140613.5626,log-1
topic_normal,140130.7348,log-1
topic_priority,139407.2379,log-1
topic_priority,135559.9136,log-1
topic_priority,134508.4368,log-1
topic_priority,131463.8844,log-1
topic_normal,130732.6069,log-1
topic_priority,129044.4048,log-1
topic_priority,126716.3537,log-1
topic_normal,123930.2756,log-1
topic_priority,123791.4417,log-1
topic_normal,121244.4178,log-1
topic_priority,121010.7951,log-1
topic_normal,120469.2287,log-1
topic_priority,120055.941,log-1
topic_priority,118893.6076,log-1
topic_priority,117565.4918,log-1
topic_priority,114557.922,log-1
topic_normal,113959.9953,log-1
topic_priority,111486.0655,log-1
topic_priority,108393.4317,log-1
topic_normal,107874.436,log-1
topic_priority,106205.0719,log-1
topic_priority,105027.9545,log-1
topic_priority,104428.8346,log-1
topic_normal,103393.7055,log-1
topic_normal,102952.1925,log-1
topic_priority,100476.1137,log-1
topic_priority,97936.3928,log-1
topic_normal,96698.03,log-1
topic_priority,95242.8339,log-1
topic_priority,92499.3738,log-1
topic_normal,90989.7005,log-1
topic_priority,90515.4118,log-1
topic_priority,87814.7881,log-1
topic_priority,87583.45,log-1
topic_priority,86310.9309,log-1
topic_priority,83706.2546,log-1
topic_normal,82303.5583,log-1
topic_normal,81131.1671,log-1
topic_priority,80164.5311,log-1
topic_priority,77682.1283,log-1
topic_normal,76266.5821,log-1
topic_priority,75698.4618,log-1
topic_priority,72867.1874,log-1
topic_normal,70569.1366,log-1
topic_priority,70121.9122,log-1
topic_priority,69196.1176,log-1
topic_priority,68646.1706,log-1
topic_priority,66736.5783,log-1
topic_normal,64651.9071,log-1
topic_priority,64636.0631,log-1
topic_normal,62267.252,log-1
topic_priority,61940.6357,log-1
topic_normal,61145.1318,log-1
topic_priority,60473.5813,log-1
topic_priority,57748.5302,log-1
topic_normal,56493.1307,log-1
topic_priority,55468.715,log-1
topic_priority,53472.9643,log-1
topic_priority,52393.4708,log-1
topic_priority,52371.6015,log-1
topic_normal,49493.6832,log-1
topic_priority,48653.6784,log-1
topic_priority,45631.9963,log-1
topic_priority,42609.3822,log-1
topic_normal,42551.468,log-1
topic_normal,40532.4563,log-1
topic_priority,39725.3134,log-1
topic_normal,39475.0097,log-1
topic_priority,36894.4815,log-1
topic_priority,34461.9999,log-1
topic_normal,33900.5564,log-1
topic_priority,33710.3532,log-1
topic_priority,33424.5363,log-1
topic_priority,30643.8002,log-1
topic_priority,28157.7878,log-1
topic_normal,27909.4289,log-1
topic_priority,25847.0036,log-1
topic_priority,23058.3121,log-1
topic_normal,21426.9509,log-1
topic_priority,20325.6678,log-1
topic_normal,17969.8809,log-1
topic_priority,17564.7559,log-1
topic_normal,16538.1937,log-1
topic_priority,14357.6614,log-1
topic_priority,13637.3873,log-1
topic_priority,13177.3705,log-1
topic_normal,10891.337,log-1
topic_priority,4190.07,log-1
topic_priority,4197.0884,log-1
topic_priority,4180.4715,log-1
topic_normal,4192.6808,log-1
topic_normal,4180.7053,log-1
topic_priority,4166.8702,log-1
topic_normal,4178.4469,log-1
topic_priority,4161.0201,log-1
topic_priority,4173.7665,log-1
topic_priority,4149.8862,log-1
topic_normal,4170.3074,log-1
topic_normal,4134.667,log-1
topic_priority,4153.8309,log-1
topic_priority,4126.204,log-1
topic_priority,4120.3613,log-1
topic_normal,4088.5109,log-1
topic_priority,4093.1504,log-1
topic_priority,4058.3971,log-1
topic_priority,4071.8107,log-1
topic_normal,4052.9882,log-1
topic_priority,4059.6812,log-1
topic_priority,4050.9691,log-1
topic_priority,4022.1692,log-1
topic_priority,4033.4809,log-1
