Port,Time,Utilization,FileId
7850,08:51:57.810,2.0,log-1
7850,08:51:57.909,2.0,log-1
7850,08:52:39.046,3.0,log-1
7850,08:52:39.278,3.0,log-1
7850,08:52:39.658,3.0,log-1
7850,08:53:19.066,4.0,log-1
7850,08:53:19.215,4.0,log-1
7850,08:54:05.531,5.0,log-1
7850,08:54:43.805,6.0,log-1
7850,08:55:24.675,7.0,log-1
7850,08:56:10.205,8.0,log-1
7850,08:56:10.666,8.0,log-1
7850,08:58:30.456,11.0,log-1
7850,08:59:13.985,12.0,log-1
7850,08:59:45.596,13.0,log-1
7850,09:00:58.862,26.0,log-1
7850,09:03:16.419,28.0,log-1
7850,09:04:22.297,29.0,log-1
7850,09:07:14.076,32.0,log-1
7850,09:08:13.975,33.0,log-1
7850,09:09:16.151,34.0,log-1
7850,09:09:16.673,34.0,log-1
7850,09:10:09.906,35.0,log-1
7850,09:11:05.342,36.0,log-1
9801,08:52:35.805,3.0,log-2
9801,08:52:36.337,3.0,log-2
9801,08:52:36.365,3.0,log-2
9801,08:55:19.190,7.0,log-2
9801,08:55:19.565,7.0,log-2
9801,08:56:05.215,8.0,log-2
9801,08:56:05.358,8.0,log-2
9801,08:58:18.276,11.0,log-2
9801,08:58:18.534,11.0,log-2
9801,08:59:06.346,12.0,log-2
9801,09:00:22.047,14.0,log-2
9801,09:00:22.577,14.0,log-2
9801,09:01:00.767,26.0,log-2
9801,09:03:15.903,28.0,log-2
9801,09:03:16.747,28.0,log-2
9801,09:04:21.368,29.0,log-2
9801,09:06:12.803,31.0,log-2
9801,09:08:12.273,33.0,log-2
9801,09:09:13.420,34.0,log-2
9801,09:11:03.294,36.0,log-2
6931,08:51:58.616,2.0,log-3
6931,08:53:16.217,4.0,log-3
6931,08:53:59.986,5.0,log-3
6931,08:54:00.211,5.0,log-3
6931,08:54:36.285,6.0,log-3
6931,08:55:17.528,7.0,log-3
6931,08:56:03.039,8.0,log-3
6931,08:56:03.155,8.0,log-3
6931,08:56:49.038,9.0,log-3
6931,08:56:49.326,9.0,log-3
6931,08:57:36.446,10.0,log-3
6931,08:59:09.796,12.0,log-3
6931,08:59:09.996,12.0,log-3
6931,08:59:10.025,12.0,log-3
6931,08:59:47.275,13.0,log-3
6931,08:59:47.350,13.0,log-3
6931,09:00:37.505,14.0,log-3
6931,09:02:04.795,23.0,log-3
6931,09:03:11.095,24.0,log-3
6931,09:04:22.717,25.0,log-3
6931,09:04:23.290,25.0,log-3
6931,09:05:21.801,26.0,log-3
6931,09:08:49.144,29.0,log-3
6931,09:11:00.167,31.0,log-3
6931,09:11:00.662,31.0,log-3
7718,08:52:28.149,3.0,log-4
7718,08:52:28.311,3.0,log-4
7718,08:52:28.627,3.0,log-4
7718,08:53:05.320,4.0,log-4
7718,08:53:45.778,5.0,log-4
7718,08:54:26.285,6.0,log-4
7718,08:54:26.339,6.0,log-4
7718,08:54:26.777,6.0,log-4
7718,08:54:26.966,6.0,log-4
7718,08:55:06.560,7.0,log-4
7718,08:55:51.697,8.0,log-4
7718,08:57:23.346,10.0,log-4
7718,08:57:23.609,10.0,log-4
7718,08:58:09.869,11.0,log-4
7718,08:58:55.758,12.0,log-4
7718,09:00:13.814,14.0,log-4
7718,09:00:13.924,14.0,log-4
7718,09:02:37.056,24.0,log-4
7718,09:03:46.382,25.0,log-4
7718,09:04:51.374,26.0,log-4
7718,09:04:52.073,26.0,log-4
7718,09:07:00.973,28.0,log-4
7718,09:08:12.662,29.0,log-4
7718,09:08:13.004,29.0,log-4
7718,09:10:26.592,31.0,log-4
7718,09:10:27.263,31.0,log-4
7718,09:11:28.924,32.0,log-4
