Port,Time,Utilization,FileId
9733,17:24:33.529,14.0625,log-1
9733,17:24:33.800,14.0625,log-1
9733,17:24:34.742,14.0625,log-1
9733,17:24:35.291,14.0625,log-1
9733,17:24:35.559,17.1875,log-1
9733,17:24:35.770,17.1875,log-1
9733,17:24:36.184,17.1875,log-1
9733,17:24:36.891,17.1875,log-1
9733,17:24:37.557,17.1875,log-1
9733,17:24:38.315,17.1875,log-1
9733,17:24:38.960,17.1875,log-1
9733,17:24:39.736,17.1875,log-1
9733,17:24:40.174,17.1875,log-1
9733,17:24:40.748,26.5625,log-1
9733,17:24:41.180,28.125,log-1
9733,17:24:41.936,29.6875,log-1
9733,17:24:43.250,29.6875,log-1
9733,17:24:46.717,31.25,log-1
9733,17:24:53.036,45.3125,log-1
9733,17:24:53.527,46.875,log-1
9733,17:24:54.156,46.875,log-1
9733,17:24:54.790,46.875,log-1
9733,17:24:54.880,46.875,log-1
9733,17:24:55.396,48.4375,log-1
9733,17:24:55.708,48.4375,log-1
9733,17:24:55.826,48.4375,log-1
9733,17:24:56.459,48.4375,log-1
9733,17:24:57.186,48.4375,log-1
9733,17:24:58.047,50.0,log-1
9733,17:24:58.542,50.0,log-1
9733,17:24:59.126,50.0,log-1
9733,17:24:59.447,50.0,log-1
9733,17:25:00.185,51.5625,log-1
9733,17:25:00.243,51.5625,log-1
9733,17:25:00.856,53.125,log-1
9733,17:25:00.984,53.125,log-1
9733,17:25:01.593,53.125,log-1
9733,17:25:01.617,53.125,log-1
9733,17:25:02.148,53.125,log-1
9733,17:25:02.226,53.125,log-1
9733,17:25:02.604,53.125,log-1
9733,17:25:03.285,53.125,log-1
9733,17:25:03.663,54.6875,log-1
9733,17:25:04.502,54.6875,log-1
9733,17:25:07.136,54.6875,log-1
9733,17:25:07.565,54.6875,log-1
9733,17:25:08.220,56.25,log-1
9733,17:25:08.823,56.25,log-1
9733,17:25:09.737,57.8125,log-1
9733,17:25:10.091,57.8125,log-1
9733,17:25:13.216,59.375,log-1
9733,17:25:13.597,59.375,log-1
9733,17:25:14.286,59.375,log-1
9733,17:25:14.594,59.375,log-1
9733,17:25:14.954,59.375,log-1
9733,17:25:17.469,59.375,log-1
9733,17:25:18.067,59.375,log-1
9733,17:25:18.544,59.375,log-1
9733,17:25:19.162,59.375,log-1
9733,17:25:22.821,64.0625,log-1
9733,17:25:23.343,64.0625,log-1
9733,17:25:23.482,64.0625,log-1
9733,17:25:25.785,64.0625,log-1
9733,17:25:26.424,64.0625,log-1
9733,17:25:26.781,64.0625,log-1
9733,17:25:27.231,64.0625,log-1
9733,17:25:27.858,64.0625,log-1
9733,17:25:28.192,64.0625,log-1
9733,17:25:28.468,65.625,log-1
9733,17:25:28.556,65.625,log-1
9733,17:25:29.038,65.625,log-1
9733,17:25:29.216,65.625,log-1
9733,17:25:29.607,65.625,log-1
9733,17:25:29.829,65.625,log-1
9733,17:25:30.667,65.625,log-1
9733,17:25:30.670,65.625,log-1
9733,17:25:31.181,65.625,log-1
9733,17:25:31.479,65.625,log-1
9733,17:25:31.764,65.625,log-1
9733,17:25:32.090,65.625,log-1
9733,17:25:32.508,65.625,log-1
9733,17:25:32.619,65.625,log-1
9733,17:25:33.241,65.625,log-1
9733,17:25:33.495,65.625,log-1
9733,17:25:41.059,67.1875,log-1
9733,17:25:41.064,67.1875,log-1
9733,17:25:43.437,67.1875,log-1
9733,17:25:44.054,67.1875,log-1
9733,17:25:44.532,67.1875,log-1
9733,17:25:45.080,68.75,log-1
9733,17:25:45.713,68.75,log-1
9733,17:25:46.098,68.75,log-1
9733,17:25:46.631,68.75,log-1
9733,17:25:47.249,68.75,log-1
