Topic,Time,Throughput,FileId
topic_priority,17:24:59.309,7,log-1
topic_priority,17:25:19.309,5,log-1
topic_priority,17:25:39.317,5,log-1
topic_priority,17:25:59.329,7,log-1
topic_priority,17:26:19.327,6,log-1
topic_priority,17:26:39.327,5,log-1
topic_priority,17:26:59.328,5,log-1
topic_priority,17:27:19.335,7,log-1
topic_priority,17:27:39.335,5,log-1
topic_priority,17:27:59.345,4,log-1
topic_priority,17:28:19.352,6,log-1
topic_priority,17:28:39.366,6,log-1
topic_priority,17:28:59.377,6,log-1
topic_priority,17:29:19.379,6,log-1
topic_priority,17:29:39.384,5,log-1
topic_priority,17:29:59.386,7,log-1
topic_priority,17:30:19.394,3,log-1
topic_priority,17:30:39.398,6,log-1
topic_priority,17:30:59.402,3,log-1
topic_priority,17:31:19.416,7,log-1
topic_priority,17:31:39.428,4,log-1
topic_priority,17:31:59.433,5,log-1
topic_priority,17:32:19.447,5,log-1
topic_priority,17:32:39.450,3,log-1
topic_priority,17:32:59.455,6,log-1
topic_priority,17:33:19.463,4,log-1
topic_priority,17:33:39.474,3,log-1
topic_priority,17:33:59.481,6,log-1
topic_priority,17:34:19.489,2,log-1
topic_normal,17:24:59.314,5,log-1
topic_normal,17:25:19.312,5,log-1
topic_normal,17:25:39.324,3,log-1
topic_normal,17:25:59.334,5,log-1
topic_normal,17:26:19.334,4,log-1
topic_normal,17:26:39.329,5,log-1
topic_normal,17:26:59.335,3,log-1
topic_normal,17:27:19.343,4,log-1
topic_normal,17:27:39.340,4,log-1
topic_normal,17:27:59.352,2,log-1
topic_normal,17:28:19.358,4,log-1
topic_normal,17:28:39.369,4,log-1
topic_normal,17:28:59.381,3,log-1
topic_normal,17:29:19.381,4,log-1
topic_normal,17:29:39.386,4,log-1
topic_normal,17:29:59.391,3,log-1
topic_normal,17:30:19.397,3,log-1
topic_normal,17:30:39.400,1,log-1
topic_normal,17:30:59.403,3,log-1
topic_normal,17:31:19.419,3,log-1
topic_normal,17:31:39.429,2,log-1
topic_normal,17:31:59.437,4,log-1
topic_normal,17:32:19.449,2,log-1
topic_normal,17:32:39.454,3,log-1
topic_normal,17:32:59.457,2,log-1
topic_normal,17:33:19.464,3,log-1
topic_normal,17:33:39.475,2,log-1
topic_normal,17:33:59.484,2,log-1
topic_normal,17:34:19.491,3,log-1
topic_normal,17:34:39.502,1,log-1
topic_normal,17:34:59.507,3,log-1
topic_normal,17:35:19.518,1,log-1
topic_normal,17:35:39.697,3,log-1
