Topic,Time,ConsumerCount,FileId
topic_priority,10:52:45.700,1,log-1
topic_priority,10:52:46.466,2,log-1
topic_priority,10:52:47.183,3,log-1
topic_priority,10:52:47.883,4,log-1
topic_priority,10:52:57.514,5,log-1
topic_priority,10:53:00.148,6,log-1
topic_priority,10:53:00.721,7,log-1
topic_priority,10:53:01.258,8,log-1
topic_priority,10:53:01.689,9,log-1
topic_priority,10:53:02.232,10,log-1
topic_priority,10:53:02.804,11,log-1
topic_priority,10:53:03.209,12,log-1
topic_priority,10:53:03.986,13,log-1
topic_priority,10:53:04.768,14,log-1
topic_priority,10:53:05.233,15,log-1
topic_priority,10:53:05.841,16,log-1
topic_priority,10:53:08.784,17,log-1
topic_priority,10:53:13.894,21,log-1
topic_priority,10:53:18.571,27,log-1
topic_priority,10:53:18.821,28,log-1
topic_priority,10:53:19.706,29,log-1
topic_priority,10:53:20.562,30,log-1
topic_priority,10:53:20.890,31,log-1
topic_priority,10:53:21.386,32,log-1
topic_priority,10:53:21.931,33,log-1
topic_priority,10:53:22.492,34,log-1
topic_priority,10:53:32.244,35,log-1
topic_priority,10:53:36.271,36,log-1
topic_priority,10:53:36.892,37,log-1
topic_priority,10:53:37.781,38,log-1
topic_priority,10:53:38.291,39,log-1
topic_priority,10:53:46.432,40,log-1
topic_priority,10:53:53.976,41,log-1
topic_priority,10:53:57.114,42,log-1
topic_priority,10:53:57.939,43,log-1
topic_priority,10:53:58.606,44,log-1
topic_priority,10:53:59.415,45,log-1
topic_priority,10:54:00.087,46,log-1
topic_priority,10:54:00.818,47,log-1
topic_priority,10:54:01.533,48,log-1
topic_priority,10:54:02.186,49,log-1
topic_priority,10:54:12.139,50,log-1
topic_priority,10:54:15.641,52,log-1
topic_priority,10:54:15.980,53,log-1
topic_priority,10:54:16.900,54,log-1
topic_priority,10:54:17.723,55,log-1
topic_priority,10:54:18.188,56,log-1
topic_priority,10:54:18.611,57,log-1
topic_priority,10:54:19.125,58,log-1
topic_priority,10:54:19.761,59,log-1
topic_priority,10:54:24.756,60,log-1
topic_priority,10:54:29.819,61,log-1
topic_priority,10:54:30.237,62,log-1
topic_priority,10:54:30.796,63,log-1
topic_priority,10:54:31.218,64,log-1
topic_priority,10:54:31.840,65,log-1
topic_priority,10:54:32.400,66,log-1
topic_priority,10:54:40.029,67,log-1
topic_priority,10:54:49.969,75,log-1
topic_priority,10:54:53.143,80,log-1
topic_priority,10:55:00.548,87,log-1
topic_priority,10:55:08.340,88,log-1
topic_priority,10:55:15.200,89,log-1
topic_priority,10:55:15.879,90,log-1
topic_priority,10:55:16.628,91,log-1
topic_priority,10:55:17.467,92,log-1
topic_priority,10:55:20.172,96,log-1
topic_priority,10:55:20.717,97,log-1
topic_priority,10:55:21.511,98,log-1
topic_priority,10:55:25.245,99,log-1
topic_priority,10:55:30.285,100,log-1
topic_priority,10:55:30.798,101,log-1
topic_priority,10:55:31.311,102,log-1
topic_priority,10:55:32.135,103,log-1
topic_priority,10:55:37.023,104,log-1
topic_priority,10:55:44.164,105,log-1
topic_priority,10:55:50.796,109,log-1
topic_priority,10:55:55.121,110,log-1
topic_priority,10:56:01.898,111,log-1
topic_priority,10:56:09.702,112,log-1
topic_priority,10:56:19.366,113,log-1
topic_priority,10:56:22.087,114,log-1
topic_priority,10:56:22.817,115,log-1
topic_priority,10:56:27.985,116,log-1
topic_priority,10:56:30.488,117,log-1
topic_priority,10:56:30.939,118,log-1
