Port,Time,Utilization,FileId
5825,16:25:43.760,14.0625,log-1
5825,16:25:44.145,15.625,log-1
5825,16:25:44.715,17.1875,log-1
5825,16:25:45.556,17.1875,log-1
5825,16:25:45.777,17.1875,log-1
5825,16:25:46.369,17.1875,log-1
5825,16:25:46.992,17.1875,log-1
5825,16:25:47.710,17.1875,log-1
5825,16:25:48.575,17.1875,log-1
5825,16:25:49.532,17.1875,log-1
5825,16:25:50.348,18.75,log-1
5825,16:25:50.963,31.25,log-1
5825,16:25:51.439,39.0625,log-1
5825,16:25:51.856,42.1875,log-1
5825,16:25:52.503,43.75,log-1
5825,16:25:55.115,54.6875,log-1
5825,16:25:55.684,54.6875,log-1
5825,16:25:58.569,64.0625,log-1
5825,16:25:59.043,64.0625,log-1
5825,16:25:59.690,67.1875,log-1
5825,16:25:59.946,67.1875,log-1
5825,16:26:00.621,67.1875,log-1
5825,16:26:01.300,67.1875,log-1
5825,16:26:02.045,67.1875,log-1
5825,16:26:02.574,68.75,log-1
5825,16:26:03.381,68.75,log-1
5825,16:26:04.247,68.75,log-1
5825,16:26:04.713,68.75,log-1
5825,16:26:05.222,68.75,log-1
5825,16:26:05.295,68.75,log-1
5825,16:26:05.743,73.4375,log-1
5825,16:26:06.282,73.4375,log-1
5825,16:26:06.530,73.4375,log-1
5825,16:26:07.075,73.4375,log-1
5825,16:26:07.173,73.4375,log-1
5825,16:26:07.819,73.4375,log-1
5825,16:26:08.604,73.4375,log-1
5825,16:26:09.327,73.4375,log-1
5825,16:26:10.204,75.0,log-1
5825,16:26:10.558,75.0,log-1
5825,16:26:11.327,76.5625,log-1
5825,16:26:12.108,76.5625,log-1
5825,16:26:12.623,76.5625,log-1
5825,16:26:12.895,76.5625,log-1
5825,16:26:13.322,76.5625,log-1
5825,16:26:13.564,76.5625,log-1
5825,16:26:17.817,78.125,log-1
5825,16:26:20.357,79.6875,log-1
5825,16:26:20.649,79.6875,log-1
5825,16:26:21.493,79.6875,log-1
5825,16:26:22.339,79.6875,log-1
5825,16:26:22.879,79.6875,log-1
5825,16:26:22.894,79.6875,log-1
5825,16:26:23.570,79.6875,log-1
5825,16:26:23.710,79.6875,log-1
5825,16:26:24.202,79.6875,log-1
5825,16:26:24.666,79.6875,log-1
5825,16:26:25.258,79.6875,log-1
5825,16:26:26.122,79.6875,log-1
5825,16:26:26.596,79.6875,log-1
5825,16:26:27.355,79.6875,log-1
5825,16:26:29.948,79.6875,log-1
5825,16:26:32.164,79.6875,log-1
5825,16:26:37.407,81.25,log-1
5825,16:26:38.073,81.25,log-1
5825,16:26:38.393,81.25,log-1
5825,16:26:38.947,81.25,log-1
5825,16:26:39.598,81.25,log-1
5825,16:26:39.652,81.25,log-1
5825,16:26:40.047,81.25,log-1
5825,16:26:40.758,81.25,log-1
5825,16:26:41.642,81.25,log-1
5825,16:26:42.214,82.8125,log-1
5825,16:26:42.824,82.8125,log-1
5825,16:26:43.506,82.8125,log-1
5825,16:26:44.232,82.8125,log-1
5825,16:26:44.856,82.8125,log-1
5825,16:26:45.675,82.8125,log-1
5825,16:26:46.077,82.8125,log-1
5825,16:26:46.618,82.8125,log-1
5825,16:26:47.030,82.8125,log-1
5825,16:26:47.327,82.8125,log-1
5825,16:26:47.679,82.8125,log-1
5825,16:26:48.439,82.8125,log-1
5825,16:26:49.434,82.8125,log-1
5825,16:26:50.218,82.8125,log-1
5825,16:26:50.927,84.375,log-1
5825,16:26:51.735,84.375,log-1
5825,16:26:52.214,84.375,log-1
5825,16:26:52.901,84.375,log-1
5825,16:26:53.259,84.375,log-1
5825,16:26:53.800,87.5,log-1
5825,16:26:53.876,87.5,log-1
5825,16:26:54.340,87.5,log-1
5825,16:26:54.835,87.5,log-1
5825,16:26:55.625,87.5,log-1
5825,16:27:01.380,89.0625,log-1
5825,16:27:02.087,89.0625,log-1
5825,16:27:02.343,89.0625,log-1
5825,16:27:02.945,89.0625,log-1
5825,16:27:03.059,90.625,log-1
5825,16:27:03.538,90.625,log-1
5825,16:27:03.967,90.625,log-1
5825,16:27:04.536,90.625,log-1
5825,16:27:05.088,90.625,log-1
5825,16:27:05.724,90.625,log-1
5825,16:27:06.794,90.625,log-1
5825,16:27:07.495,90.625,log-1
5825,16:27:08.320,90.625,log-1
5825,16:27:09.136,90.625,log-1
5825,16:27:09.718,90.625,log-1
5825,16:27:09.862,90.625,log-1
5825,16:27:10.670,90.625,log-1
5825,16:27:11.277,90.625,log-1
5825,16:27:11.674,90.625,log-1
5825,16:27:12.184,90.625,log-1
5825,16:27:12.595,90.625,log-1
5825,16:27:13.322,90.625,log-1
5825,16:27:13.892,90.625,log-1
5825,16:27:15.902,93.75,log-1
5825,16:27:19.127,95.3125,log-1
5825,16:27:19.887,95.3125,log-1
5825,16:27:20.215,95.3125,log-1
5825,16:27:20.899,95.3125,log-1
5825,16:27:21.361,95.3125,log-1
5825,16:27:21.919,95.3125,log-1
5825,16:27:22.085,95.3125,log-1
5825,16:27:22.336,95.3125,log-1
5825,16:27:23.065,95.3125,log-1
5825,16:27:23.113,95.3125,log-1
5825,16:27:25.700,95.3125,log-1
5825,16:27:26.770,95.3125,log-1
5825,16:27:27.618,95.3125,log-1
5825,16:27:28.249,95.3125,log-1
5825,16:27:28.288,95.3125,log-1
5825,16:27:28.894,95.3125,log-1
5825,16:27:29.266,95.3125,log-1
5825,16:27:29.326,95.3125,log-1
5825,16:27:29.940,95.3125,log-1
5825,16:27:30.099,95.3125,log-1
5825,16:27:30.443,95.3125,log-1
5825,16:27:30.616,95.3125,log-1
5825,16:27:31.051,95.3125,log-1
5825,16:27:31.269,95.3125,log-1
5825,16:27:31.544,95.3125,log-1
5825,16:27:32.148,95.3125,log-1
5825,16:27:33.110,96.875,log-1
5825,16:27:33.837,96.875,log-1
5825,16:27:34.676,98.4375,log-1
5825,16:27:35.513,98.4375,log-1
5825,16:27:35.972,98.4375,log-1
5825,16:27:36.532,98.4375,log-1
5825,16:27:37.200,98.4375,log-1
5825,16:27:38.246,98.4375,log-1
5825,16:27:39.011,98.4375,log-1
5825,16:27:39.071,98.4375,log-1
5825,16:27:39.741,98.4375,log-1
